PlayerName,Team,Position,Week,Opponent,ProjPassYd,ProjPassTD,ProjPassINT,ProjRushAtt,ProjRushYd,ProjRushTD,ProjRecCount,ProjRecYd,ProjRecTD,ActualPassYd,ActualPassTD,ActualPassINT,ActualRushAtt,ActualRushYd,ActualRushTD,ActualRecCount,ActualRecYd,ActualRecTD,FanProjStd,FanProjPPR1,FanProjPPRHalf,FanActualStd,FanActualPPR1,FanActualPPRHalf,DiffPassYds,DiffPassTD,DiffPassINT,DiffRushAtt,DiffRushYd,DiffRushTD,DiffRecCount,DiffRecYd,DiffRecTD,DiffStandard,DiffPPR1,DiffPPRHalf
Daniel Jones,NYG,QB,5,DAL,247.82,1.7,0.89,4.97,21.69,0.2,0,0,0,222,0,0,1,-6,0,0,0,0,19.19,19.19,19.19,8.28,8.28,8.28,-25.82,-1.7,-0.89,-3.97,-27.69,-0.2,0,0,0,-10.91,-10.91,-10.91
Ben Roethlisberger,PIT,QB,5,PHI,275.3,1.8,0.83,1.9,6.62,0.07,0,0,0,239,3,0,0,0,0,0,0,0,18.46,18.46,18.46,21.56,21.56,21.56,-36.3,1.2,-0.83,-1.9,-6.62,-0.07,0,0,0,3.1,3.1,3.1
Kirk Cousins,MIN,QB,5,SEA,265.56,1.61,0.65,1.84,7.69,0.1,0,0,0,249,2,0,2,2,0,0,0,0,17.78,17.78,17.78,18.16,18.16,18.16,-16.56,0.39,-0.65,0.16,-5.69,-0.1,0,0,0,0.38,0.38,0.38
Derek Carr,LV,QB,5,KC,264.36,1.53,0.62,2.48,10.32,0.11,0,0,0,347,3,0,2,3,0,0,0,0,17.77,17.77,17.77,26.18,26.18,26.18,82.64,1.47,-0.62,-0.48,-7.32,-0.11,0,0,0,8.41,8.41,8.41
Ryan Fitzpatrick,MIA,QB,5,SF,243.06,1.59,1.17,3.8,17.81,0.14,0,0,0,350,3,0,1,17,0,0,0,0,17.53,17.53,17.53,27.7,27.7,27.7,106.94,1.41,-1.17,-2.8,-0.81,-0.14,0,0,0,10.17,10.17,10.17
Baker Mayfield,CLE,QB,5,IND,242.12,1.85,0.92,1.24,4.99,0.05,0,0,0,247,2,0,2,17,0,0,0,0,16.96,16.96,16.96,19.58,19.58,19.58,4.88,0.15,-0.92,0.76,12.01,-0.05,0,0,0,2.62,2.62,2.62
Joe Burrow,CIN,QB,5,BAL,263.02,1.34,0.84,2.88,11.75,0.11,0,0,0,183,0,0,3,10,0,0,0,0,16.88,16.88,16.88,8.32,8.32,8.32,-80.02,-1.34,-0.84,0.12,-1.75,-0.11,0,0,0,-8.56,-8.56,-8.56
Philip Rivers,IND,QB,5,CLE,258.95,1.7,0.94,0.98,3.13,0.03,0,0,0,243,0,0,0,0,0,0,0,0,16.71,16.71,16.71,9.72,9.72,9.72,-15.95,-1.7,-0.94,-0.98,-3.13,-0.03,0,0,0,-6.99,-6.99,-6.99
Carson Wentz,PHI,QB,5,PIT,235.2,1.32,0.69,3.6,14.41,0.1,0,0,0,258,2,0,4,11,0,0,0,0,16.04,16.04,16.04,19.42,19.42,19.42,22.8,0.68,-0.69,0.4,-3.41,-0.1,0,0,0,3.38,3.38,3.38
Joe Flacco,NYJ,QB,5,ARI,245.46,1.51,0.76,0.86,3.14,0.04,0,0,0,195,1,0,4,20,0,0,0,0,15.65,15.65,15.65,13.8,13.8,13.8,-50.46,-0.51,-0.76,3.14,16.86,-0.04,0,0,0,-1.85,-1.85,-1.85
Kyle Allen,WSH,QB,5,LA,230.44,1.18,0.95,2.47,10.28,0.1,0,0,0,74,0,0,1,7,1,0,0,0,14.62,14.62,14.62,9.66,9.66,9.66,-156.44,-1.18,-0.95,-1.47,-3.28,0.9,0,0,0,-4.96,-4.96,-4.96
Ezekiel Elliott,DAL,RB,5,NYG,0,0,0,18.67,81.53,0.66,4.29,32.46,0.23,0,0,0,19,91,2,1,14,0,16.74,21.03,18.88,22.5,23.5,23,0,0,0,0.33,9.47,1.34,-3.29,-18.46,-0.23,5.76,2.47,4.12
Kareem Hunt,CLE,RB,5,IND,0,0,0,17.44,79.59,0.6,3.69,31.38,0.22,0,0,0,20,72,0,3,21,1,16.02,19.71,17.86,15.3,18.3,16.8,0,0,0,2.56,-7.59,-0.6,-0.69,-10.38,0.78,-0.72,-1.41,-1.06
Clyde Edwards-Helaire,KC,RB,5,LV,0,0,0,17.35,74.93,0.64,3.75,30.16,0.27,0,0,0,10,40,0,3,40,0,15.97,19.72,17.84,8,11,9.5,0,0,0,-7.35,-34.93,-0.64,-0.75,9.84,-0.27,-7.97,-8.72,-8.34
Dalvin Cook,MIN,RB,5,SEA,0,0,0,17.12,77.72,0.67,3.55,30.67,0.16,0,0,0,17,65,1,5,24,0,15.82,19.37,17.6,14.9,19.9,17.4,0,0,0,-0.12,-12.72,0.33,1.45,-6.67,-0.16,-0.92,0.53,-0.2
Josh Jacobs,LV,RB,5,KC,0,0,0,16.76,75.07,0.55,2.84,24.28,0.13,0,0,0,23,77,2,2,8,0,14.02,16.86,15.44,20.5,22.5,21.5,0,0,0,6.24,1.93,1.45,-0.84,-16.28,-0.13,6.48,5.64,6.06
Chris Carson,SEA,RB,5,MIN,0,0,0,17.34,77.37,0.53,2.86,20.94,0.21,0,0,0,8,52,1,6,27,0,14.27,17.13,15.7,13.9,19.9,16.9,0,0,0,-9.34,-25.37,0.47,3.14,6.06,-0.21,-0.37,2.77,1.2
David Johnson,HOU,RB,5,JAC,0,0,0,15.02,62.26,0.67,2.66,23.75,0.19,0,0,0,17,96,0,2,7,0,13.76,16.42,15.09,10.3,12.3,11.3,0,0,0,1.98,33.74,-0.67,-0.66,-16.75,-0.19,-3.46,-4.12,-3.79
Todd Gurley,ATL,RB,5,CAR,0,0,0,13.99,64.77,0.8,2.15,16.61,0.12,0,0,0,14,121,1,4,29,0,13.66,15.81,14.74,21,25,23,0,0,0,0.01,56.23,0.2,1.85,12.39,-0.12,7.34,9.19,8.26
James Conner,PIT,RB,5,PHI,0,0,0,14.4,61.81,0.55,3.12,27.94,0.15,0,0,0,15,44,1,3,19,0,13.18,16.3,14.74,12.3,15.3,13.8,0,0,0,0.6,-17.81,0.45,-0.12,-8.94,-0.15,-0.88,-1,-0.94
Raheem Mostert,SF,RB,5,MIA,0,0,0,13.2,62.7,0.68,2.16,20.22,0.14,0,0,0,11,90,0,3,29,0,13.21,15.37,14.29,11.9,14.9,13.4,0,0,0,-2.2,27.3,-0.68,0.84,8.78,-0.14,-1.31,-0.47,-0.89
James Robinson,JAC,RB,5,HOU,0,0,0,16.21,72.21,0.56,2.13,17.71,0.11,0,0,0,13,48,0,5,22,0,13.01,15.14,14.08,7,12,9.5,0,0,0,-3.21,-24.21,-0.56,2.87,4.29,-0.11,-6.01,-3.14,-4.57
Miles Sanders,PHI,RB,5,PIT,0,0,0,14.99,64.45,0.33,4.06,36.46,0.18,0,0,0,11,80,2,2,19,0,13.15,17.21,15.18,21.9,23.9,22.9,0,0,0,-3.99,15.55,1.67,-2.06,-17.46,-0.18,8.75,6.69,7.72
Mike Davis,CAR,RB,5,ATL,0,0,0,15.85,64.2,0.52,3.5,21.8,0.18,0,0,0,16,89,0,9,60,1,12.8,16.3,14.55,20.9,29.9,25.4,0,0,0,0.15,24.8,-0.52,5.5,38.2,0.82,8.1,13.6,10.85
Jonathan Taylor,IND,RB,5,CLE,0,0,0,16.27,71.34,0.55,2.06,17.58,0.11,0,0,0,12,57,1,2,17,0,12.85,14.91,13.88,13.4,15.4,14.4,0,0,0,-4.27,-14.34,0.45,-0.06,-0.58,-0.11,0.55,0.49,0.52
Joe Mixon,CIN,RB,5,BAL,0,0,0,16.58,70.72,0.39,2.7,19.29,0.09,0,0,0,24,59,0,6,35,0,11.88,14.58,13.23,9.4,15.4,12.4,0,0,0,7.42,-11.72,-0.39,3.3,15.71,-0.09,-2.48,0.82,-0.83
Kenyan Drake,ARI,RB,5,NYJ,0,0,0,15.48,67.74,0.57,1.21,10.17,0.07,0,0,0,18,60,1,1,2,0,11.63,12.84,12.24,12.2,13.2,12.7,0,0,0,2.52,-7.74,0.43,-0.21,-8.17,-0.07,0.57,0.36,0.46
Jerick McKinnon,SF,RB,5,MIA,0,0,0,9.56,40.42,0.36,3.6,29.19,0.24,0,0,0,1,0,0,2,5,0,10.56,14.16,12.36,0.5,2.5,1.5,0,0,0,-8.56,-40.42,-0.36,-1.6,-24.19,-0.24,-10.06,-11.66,-10.86
Myles Gaskin,MIA,RB,5,SF,0,0,0,12.3,52.23,0.35,3.23,21.83,0.14,0,0,0,16,57,1,5,34,0,10.35,13.58,11.96,15.1,20.1,17.6,0,0,0,3.7,4.77,0.65,1.77,12.17,-0.14,4.75,6.52,5.64
Mark Ingram,BAL,RB,5,CIN,0,0,0,10.07,49.64,0.5,1.83,14.77,0.13,0,0,0,11,57,0,0,0,0,10.22,12.05,11.14,5.7,5.7,5.7,0,0,0,0.93,7.36,-0.5,-1.83,-14.77,-0.13,-4.52,-6.35,-5.44
Antonio Gibson,WSH,RB,5,LA,0,0,0,12.58,54.5,0.39,2.2,17.13,0.09,0,0,0,11,27,0,5,24,0,10.04,12.24,11.14,5.1,10.1,7.6,0,0,0,-1.58,-27.5,-0.39,2.8,6.87,-0.09,-4.94,-2.14,-3.54
Devonta Freeman,NYG,RB,5,DAL,0,0,0,9.18,37.68,0.29,2.48,18.08,0.12,0,0,0,17,60,1,2,27,0,8.04,10.52,9.28,14.7,16.7,15.7,0,0,0,7.82,22.32,0.71,-0.48,8.92,-0.12,6.66,6.18,6.42
Le'Veon Bell,NYJ,RB,5,ARI,0,0,0,8.61,34.71,0.27,2.67,20.86,0.11,0,0,0,13,60,0,1,7,0,7.84,10.51,9.18,6.7,7.7,7.2,0,0,0,4.39,25.29,-0.27,-1.67,-13.86,-0.11,-1.14,-2.81,-1.98
Darrell Henderson,LA,RB,5,WSH,0,0,0,10.29,44.49,0.32,1.22,10.09,0.07,0,0,0,15,38,1,3,30,1,7.8,9.02,8.41,18.8,21.8,20.3,0,0,0,4.71,-6.49,0.68,1.78,19.91,0.93,11,12.78,11.89
Duke Johnson,HOU,RB,5,JAC,0,0,0,4.34,19.33,0.14,3.44,30.46,0.22,0,0,0,3,8,0,1,11,0,7.14,10.58,8.86,1.9,2.9,2.4,0,0,0,-1.34,-11.33,-0.14,-2.44,-19.46,-0.22,-5.24,-7.68,-6.46
Nyheim Hines,IND,RB,5,CLE,0,0,0,5.3,22.37,0.16,3.37,26.72,0.18,0,0,0,3,8,0,2,22,0,6.95,10.32,8.64,3,5,4,0,0,0,-2.3,-14.37,-0.16,-1.37,-4.72,-0.18,-3.95,-5.32,-4.64
Chase Edmonds,ARI,RB,5,NYJ,0,0,0,5.47,22.4,0.18,3.06,23.73,0.19,0,0,0,3,36,1,5,56,0,6.83,9.89,8.36,15.2,20.2,17.7,0,0,0,-2.47,13.6,0.82,1.94,32.27,-0.19,8.37,10.31,9.34
Malcolm Brown,LA,RB,5,WSH,0,0,0,7.35,30.99,0.24,1.71,13.51,0.09,0,0,0,8,30,0,1,-6,0,6.43,8.14,7.28,2.4,3.4,2.9,0,0,0,0.65,-0.99,-0.24,-0.71,-19.51,-0.09,-4.03,-4.74,-4.38
Frank Gore,NYJ,RB,5,ARI,0,0,0,10.03,39.1,0.22,0.79,6.16,0.04,0,0,0,9,30,0,0,0,0,6.09,6.88,6.48,3,3,3,0,0,0,-1.03,-9.1,-0.22,-0.79,-6.16,-0.04,-3.09,-3.88,-3.48
D'Ernest Johnson,CLE,RB,5,IND,0,0,0,7.34,29.95,0.24,0.98,7.56,0.05,0,0,0,8,32,0,1,4,0,5.49,6.47,5.98,3.6,4.6,4.1,0,0,0,0.66,2.05,-0.24,0.02,-3.56,-0.05,-1.89,-1.87,-1.88
Brian Hill,ATL,RB,5,CAR,0,0,0,5.89,26.4,0.18,1.41,10.51,0.08,0,0,0,6,39,0,2,15,0,5.25,6.66,5.96,5.4,7.4,6.4,0,0,0,0.11,12.6,-0.18,0.59,4.49,-0.08,0.15,0.74,0.45
Chris Thompson,JAC,RB,5,HOU,0,0,0,2.48,11.1,0.07,3.09,23.7,0.18,0,0,0,2,7,0,3,35,0,4.98,8.07,6.52,4.2,7.2,5.7,0,0,0,-0.48,-4.1,-0.07,-0.09,11.3,-0.18,-0.78,-0.87,-0.83
JD McKissic,WSH,RB,5,LA,0,0,0,4.44,18.28,0.12,2.47,17.88,0.09,0,0,0,1,3,0,6,46,0,4.88,7.35,6.12,4.9,10.9,7.9,0,0,0,-3.44,-15.28,-0.12,3.53,28.12,-0.09,0.02,3.55,1.78
Gus Edwards,BAL,RB,5,CIN,0,0,0,7.28,34.07,0.21,0.1,0.76,0.01,0,0,0,7,25,0,0,0,0,4.8,4.9,4.85,2.5,2.5,2.5,0,0,0,-0.28,-9.07,-0.21,-0.1,-0.76,-0.01,-2.3,-2.4,-2.35
Cam Akers,LA,RB,5,WSH,0,0,0,5.89,25.15,0.18,1.01,7.95,0.06,0,0,0,9,61,0,0,0,0,4.75,5.76,5.26,6.1,6.1,6.1,0,0,0,3.11,35.85,-0.18,-1.01,-7.95,-0.06,1.35,0.34,0.84
Alexander Mattison,MIN,RB,5,SEA,0,0,0,5.87,24.96,0.17,1.04,8.55,0.05,0,0,0,20,112,0,3,24,0,4.67,5.71,5.19,13.6,16.6,15.1,0,0,0,14.13,87.04,-0.17,1.96,15.45,-0.05,8.93,10.89,9.91
Benny Snell,PIT,RB,5,PHI,0,0,0,7.07,29.05,0.2,0.38,3.22,0.02,0,0,0,7,19,0,0,0,0,4.55,4.93,4.74,1.9,1.9,1.9,0,0,0,-0.07,-10.05,-0.2,-0.38,-3.22,-0.02,-2.65,-3.03,-2.84
Matt Breida,MIA,RB,5,SF,0,0,0,5.87,26.42,0.14,1.03,7.56,0.05,0,0,0,9,28,0,1,31,0,4.54,5.57,5.06,5.9,6.9,6.4,0,0,0,3.13,1.58,-0.14,-0.03,23.44,-0.05,1.36,1.33,1.35
Jordan Wilkins,IND,RB,5,CLE,0,0,0,5.31,23.06,0.18,0.47,3.73,0.02,0,0,0,1,1,0,0,0,0,3.88,4.35,4.12,0.1,0.1,0.1,0,0,0,-4.31,-22.06,-0.18,-0.47,-3.73,-0.02,-3.78,-4.25,-4.02
Jalen Richard,LV,RB,5,KC,0,0,0,1.17,5.37,0.03,2.53,23.25,0.12,0,0,0,1,4,0,4,26,0,3.76,6.29,5.02,3,7,5,0,0,0,-0.17,-1.37,-0.03,1.47,2.75,-0.12,-0.76,0.71,-0.02
JK Dobbins,BAL,RB,5,CIN,0,0,0,4.25,18.46,0.14,0.79,6.37,0.06,0,0,0,1,34,0,3,21,0,3.68,4.47,4.08,5.5,8.5,7,0,0,0,-3.25,15.54,-0.14,2.21,14.63,-0.06,1.82,4.03,2.92
Anthony McFarland,PIT,RB,5,PHI,0,0,0,3.96,15.74,0.14,0.85,7.2,0.04,0,0,0,3,6,0,0,0,0,3.37,4.22,3.8,0.6,0.6,0.6,0,0,0,-0.96,-9.74,-0.14,-0.85,-7.2,-0.04,-2.77,-3.62,-3.2
Boston Scott,PHI,RB,5,PIT,0,0,0,3.22,13.21,0.07,1.51,12.22,0.07,0,0,0,1,3,0,0,0,0,3.38,4.89,4.14,0.3,0.3,0.3,0,0,0,-2.22,-10.21,-0.07,-1.51,-12.22,-0.07,-3.08,-4.59,-3.84
Dion Lewis,NYG,RB,5,DAL,0,0,0,2.17,9.19,0.06,2.05,13.73,0.1,0,0,0,0,0,0,2,1,0,3.25,5.3,4.28,0.1,2.1,1.1,0,0,0,-2.17,-9.19,-0.06,-0.05,-12.73,-0.1,-3.15,-3.2,-3.18
Tony Pollard,DAL,RB,5,NYG,0,0,0,2.83,12.1,0.09,1.19,9.49,0.07,0,0,0,6,30,0,2,2,0,3.12,4.31,3.72,3.2,5.2,4.2,0,0,0,3.17,17.9,-0.09,0.81,-7.49,-0.07,0.08,0.89,0.49
Darrel Williams,KC,RB,5,LV,0,0,0,2.37,9.86,0.08,1.24,10.44,0.09,0,0,0,1,4,0,1,15,0,3.05,4.29,3.67,1.9,2.9,2.4,0,0,0,-1.37,-5.86,-0.08,-0.24,4.56,-0.09,-1.15,-1.39,-1.27
Wayne Gallman,NYG,RB,5,DAL,0,0,0,3.95,16.56,0.11,0.75,5.14,0.04,0,0,0,5,24,0,2,0,0,3.07,3.82,3.44,2.4,4.4,3.4,0,0,0,1.05,7.44,-0.11,1.25,-5.14,-0.04,-0.67,0.58,-0.04
Giovani Bernard,CIN,RB,5,BAL,0,0,0,2.2,9.09,0.05,1.99,13.57,0.07,0,0,0,0,0,0,1,4,0,2.99,4.98,3.99,0.4,1.4,0.9,0,0,0,-2.2,-9.09,-0.05,-0.99,-9.57,-0.07,-2.59,-3.58,-3.09
Devontae Booker,LV,RB,5,KC,0,0,0,2.57,10.59,0.08,1.1,9.8,0.05,0,0,0,7,62,0,1,5,0,2.82,3.92,3.37,6.7,7.7,7.2,0,0,0,4.43,51.41,-0.08,-0.1,-4.8,-0.05,3.88,3.78,3.83
Travis Homer,SEA,RB,5,MIN,0,0,0,2.56,10.54,0.08,0.9,6.28,0.06,0,0,0,3,14,0,0,0,0,2.52,3.42,2.97,1.4,1.4,1.4,0,0,0,0.44,3.46,-0.08,-0.9,-6.28,-0.06,-1.12,-2.02,-1.57
Kyle Juszczyk,SF,RB,5,MIA,0,0,0,0.67,2.76,0.03,0.87,9.1,0.05,0,0,0,2,11,1,0,0,0,1.67,2.54,2.1,7.1,7.1,7.1,0,0,0,1.33,8.24,0.97,-0.87,-9.1,-0.05,5.43,4.56,4.99
Jeff Wilson,SF,RB,5,MIA,0,0,0,1.49,6.02,0.07,0.42,3.68,0.03,0,0,0,4,27,0,0,0,0,1.57,1.99,1.78,2.7,2.7,2.7,0,0,0,2.51,20.98,-0.07,-0.42,-3.68,-0.03,1.13,0.71,0.92
Ito Smith,ATL,RB,5,CAR,0,0,0,1.32,5.53,0.05,0.63,4.2,0.03,0,0,0,2,6,0,0,0,0,1.45,2.08,1.76,0.6,0.6,0.6,0,0,0,0.68,0.47,-0.05,-0.63,-4.2,-0.03,-0.85,-1.48,-1.16
Alec Ingold,LV,RB,5,KC,0,0,0,0.49,2.01,0.02,0.86,7.19,0.04,0,0,0,0,0,0,2,25,0,1.28,2.14,1.71,2.5,4.5,3.5,0,0,0,-0.49,-2.01,-0.02,1.14,17.81,-0.04,1.22,2.36,1.79
Alex Armah,CAR,RB,5,ATL,0,0,0,0.51,2.02,0.02,0.85,5.86,0.04,0,0,0,1,2,0,0,0,0,1.15,2,1.58,0.2,0.2,0.2,0,0,0,0.49,-0.02,-0.02,-0.85,-5.86,-0.04,-0.95,-1.8,-1.38
Keith Smith,ATL,RB,5,CAR,0,0,0,0.25,1.05,0.01,0.87,6.06,0.04,0,0,0,1,1,0,0,0,0,1.01,1.88,1.44,0.1,0.1,0.1,0,0,0,0.75,-0.05,-0.01,-0.87,-6.06,-0.04,-0.91,-1.78,-1.34
Patrick Ricard,BAL,RB,5,CIN,0,0,0,0.27,1.12,0.01,0.6,4.55,0.04,0,0,0,0,0,0,1,7,0,0.87,1.47,1.17,0.7,1.7,1.2,0,0,0,-0.27,-1.12,-0.01,0.4,2.45,-0.04,-0.17,0.23,0.03
