PlayerName,Team,Position,Week,Opponent,ProjPassYd,ProjPassTD,ProjPassINT,ProjRushAtt,ProjRushYd,ProjRushTD,ProjRecCount,ProjRecYd,ProjRecTD,ActualPassYd,ActualPassTD,ActualPassINT,ActualRushAtt,ActualRushYd,ActualRushTD,ActualRecCount,ActualRecYd,ActualRecTD,FanProjStd,FanProjPPR1,FanProjPPRHalf,FanActualStd,FanActualPPR1,FanActualPPRHalf,DiffPassYds,DiffPassTD,DiffPassINT,DiffRushAtt,DiffRushYd,DiffRushTD,DiffRecCount,DiffRecYd,DiffRecTD,DiffStandard,DiffPPR1,DiffPPRHalf
Dallas Goedert,PHI,TE,12,SEA,0,0,0,0,0,0,4.45,47.12,0.31,0,0,0,0,0,0,7,75,1,6.57,11.02,8.8,13.5,20.5,17,0,0,0,0,0,0,2.55,27.88,0.69,6.93,9.48,8.2
Eric Ebron,PIT,TE,12,BAL,0,0,0,0,0,0,3.13,33.65,0.29,0,0,0,0,0,0,7,54,0,5.1,8.23,6.66,5.4,12.4,8.9,0,0,0,0,0,0,3.87,20.35,-0.29,0.3,4.17,2.24
Jason Myers,SEA,K,12,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.12,9.12,9.12,11,11,11,0,0,0,0,0,0,0,0,0,1.88,1.88,1.88
Chris Boswell,PIT,K,12,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.02,8.02,8.02,7,7,7,0,0,0,0,0,0,0,0,0,-1.02,-1.02,-1.02
Justin Tucker,BAL,K,12,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,2,2,2,0,0,0,0,0,0,0,0,0,-4,-4,-4
Jake Elliott,PHI,K,12,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47,5.47,5.47,3,3,3,0,0,0,0,0,0,0,0,0,-2.47,-2.47,-2.47
Jalen Hurts,PHI,QB,12,SEA,26.33,0.11,0.12,1.42,6.34,0.08,0,0,0,6,0,0,0,0,0,0,0,0,2.49,2.49,2.49,0.24,0.24,0.24,-20.33,-0.11,-0.12,-1.42,-6.34,-0.08,0,0,0,-2.25,-2.25,-2.25
Carlos Hyde,SEA,RB,12,PHI,0,0,0,4.27,17.33,0.13,1.39,8.25,0.07,0,0,0,15,22,0,2,7,0,3.76,5.15,4.46,2.9,4.9,3.9,0,0,0,10.73,4.67,-0.13,0.61,-1.25,-0.07,-0.86,-0.25,-0.56
Boston Scott,PHI,RB,12,SEA,0,0,0,4.08,16.87,0.14,0.73,5.63,0.03,0,0,0,2,7,0,5,40,0,3.27,4,3.64,4.7,9.7,7.2,0,0,0,-2.08,-9.87,-0.14,4.27,34.37,-0.03,1.43,5.7,3.57
Corey Clement,PHI,RB,12,SEA,0,0,0,0.52,2.15,0.02,0.33,2.56,0.01,0,0,0,1,6,0,0,0,0,0.65,0.98,0.82,0.6,0.6,0.6,0,0,0,0.48,3.85,-0.02,-0.33,-2.56,-0.01,-0.05,-0.38,-0.22
Greg Ward,PHI,WR,12,SEA,0,0,0,0.12,0.68,0.01,1.2,11.59,0.07,0,0,0,0,0,0,1,3,0,1.71,2.91,2.31,0.3,1.3,0.8,0,0,0,-0.12,-0.68,-0.01,-0.2,-8.59,-0.07,-1.41,-1.61,-1.51
John Hightower,PHI,WR,12,SEA,0,0,0,0,0,0,0.04,0.56,0,0,0,0,0,0,0,1,1,0,0.06,0.1,0.08,0.1,1.1,0.6,0,0,0,0,0,0,0.96,0.44,0,0.04,1,0.52
Richard Rodgers,PHI,TE,12,SEA,0,0,0,0,0,0,2.46,26.46,0.19,0,0,0,0,0,0,3,53,1,3.79,6.25,5.02,11.3,14.3,12.8,0,0,0,0,0,0,0.54,26.54,0.81,7.51,8.05,7.78
Jacob Hollister,SEA,TE,12,PHI,0,0,0,0,0,0,1.96,18.37,0.22,0,0,0,0,0,0,2,11,0,3.16,5.12,4.14,1.1,3.1,2.1,0,0,0,0,0,0,0.04,-7.37,-0.22,-2.06,-2.02,-2.04
James Washington,PIT,WR,12,BAL,0,0,0,0,0,0,1.8,24.65,0.14,0,0,0,0,0,0,2,19,0,3.3,5.1,4.2,1.9,3.9,2.9,0,0,0,0,0,0,0.2,-5.65,-0.14,-1.4,-1.2,-1.3
Ray-Ray McCloud,PIT,WR,12,BAL,0,0,0,0.81,4.6,0.04,1.17,12.41,0.07,0,0,0,0,0,0,1,8,0,2.36,3.53,2.94,0.8,1.8,1.3,0,0,0,-0.81,-4.6,-0.04,-0.17,-4.41,-0.07,-1.56,-1.73,-1.64
