PlayerName,Team,Position,Week,Opponent,ProjPassYd,ProjPassTD,ProjPassINT,ProjRushAtt,ProjRushYd,ProjRushTD,ProjRecCount,ProjRecYd,ProjRecTD,ActualPassYd,ActualPassTD,ActualPassINT,ActualRushAtt,ActualRushYd,ActualRushTD,ActualRecCount,ActualRecYd,ActualRecTD,FanProjStd,FanProjPPR1,FanProjPPRHalf,FanActualStd,FanActualPPR1,FanActualPPRHalf,DiffPassYds,DiffPassTD,DiffPassINT,DiffRushAtt,DiffRushYd,DiffRushTD,DiffRecCount,DiffRecYd,DiffRecTD,DiffStandard,DiffPPR1,DiffPPRHalf
Trey Burton,IND,TE,6,CIN,0,0,0,0,0,0,3.26,36.17,0.34,0,0,0,1,1,1,4,58,1,5.66,8.92,7.29,17.9,21.9,19.9,0,0,0,1,1,1,0.74,21.83,0.66,12.24,12.98,12.61
Hayden Hurst,ATL,TE,6,MIN,0,0,0,0,0,0,3.59,37.09,0.26,0,0,0,0,0,0,4,57,1,5.27,8.86,7.06,11.7,15.7,13.7,0,0,0,0,0,0,0.41,19.91,0.74,6.43,6.84,6.64
Rob Gronkowski,TB,TE,6,GB,0,0,0,0,0,0,2.66,31.14,0.34,0,0,0,0,0,0,5,78,1,5.15,7.81,6.48,13.8,18.8,16.3,0,0,0,0,0,0,2.34,46.86,0.66,8.65,10.99,9.82
Tyler Higbee,LA,TE,6,SF,0,0,0,0,0,0,3.17,32.84,0.3,0,0,0,0,0,0,3,56,0,5.08,8.25,6.66,5.6,8.6,7.1,0,0,0,0,0,0,-0.17,23.16,-0.3,0.52,0.35,0.43
Logan Thomas,WSH,TE,6,NYG,0,0,0,0,0,0,3.3,33.38,0.23,0,0,0,0,0,0,3,42,1,4.72,8.02,6.37,10.2,13.2,11.7,0,0,0,0,0,0,-0.3,8.62,0.77,5.48,5.18,5.33
Jack Doyle,IND,TE,6,CIN,0,0,0,0,0,0,2.66,29.16,0.26,0,0,0,0,0,0,3,29,1,4.48,7.14,5.81,8.9,11.9,10.4,0,0,0,0,0,0,0.34,-0.16,0.74,4.42,4.76,4.59
Darren Fells,HOU,TE,6,TEN,0,0,0,0,0,0,2.51,26.76,0.29,0,0,0,0,0,0,6,85,1,4.42,6.93,5.68,14.5,20.5,17.5,0,0,0,0,0,0,3.49,58.24,0.71,10.08,13.57,11.82
Dalton Schultz,DAL,TE,6,ARI,0,0,0,0,0,0,2.44,24.06,0.3,0,0,0,0,0,0,4,35,0,4.21,6.65,5.43,3.5,7.5,5.5,0,0,0,0,0,0,1.56,10.94,-0.3,-0.71,0.85,0.07
Irv Smith,MIN,TE,6,ATL,0,0,0,0,0,0,2.25,24.11,0.29,0,0,0,0,0,0,4,55,0,4.15,6.4,5.28,5.5,9.5,7.5,0,0,0,0,0,0,1.75,30.89,-0.29,1.35,3.1,2.22
Jimmy Graham,CHI,TE,6,CAR,0,0,0,0,0,0,2.9,29.62,0.19,0,0,0,0,0,0,5,34,0,4.1,7,5.55,3.4,8.4,5.9,0,0,0,0,0,0,2.1,4.38,-0.19,-0.7,1.4,0.35
Kyle Rudolph,MIN,TE,6,ATL,0,0,0,0,0,0,2.06,21.11,0.29,0,0,0,0,0,0,3,47,0,3.85,5.91,4.88,4.7,7.7,6.2,0,0,0,0,0,0,0.94,25.89,-0.29,0.85,1.79,1.32
Gerald Everett,LA,TE,6,SF,0,0,0,0.24,1.16,0.01,2.13,22.03,0.23,0,0,0,0,0,0,3,27,0,3.76,5.89,4.82,2.7,5.7,4.2,0,0,0,-0.24,-1.16,-0.01,0.87,4.97,-0.23,-1.06,-0.19,-0.62
Ian Thomas,CAR,TE,6,CHI,0,0,0,0,0,0,2.55,22.45,0.2,0,0,0,0,0,0,1,9,0,3.44,5.99,4.72,0.9,1.9,1.4,0,0,0,0,0,0,-1.55,-13.45,-0.2,-2.54,-4.09,-3.32
Richard Rodgers,PHI,TE,6,BAL,0,0,0,0,0,0,1.95,19.57,0.17,0,0,0,0,0,0,3,31,0,2.98,4.93,3.96,3.1,6.1,4.6,0,0,0,0,0,0,1.05,11.43,-0.17,0.12,1.17,0.64
David Njoku,CLE,TE,6,PIT,0,0,0,0,0,0,1.63,18.62,0.18,0,0,0,0,0,0,1,7,0,2.94,4.57,3.76,0.7,1.7,1.2,0,0,0,0,0,0,-0.63,-11.62,-0.18,-2.24,-2.87,-2.55
Ryan Izzo,NE,TE,6,DEN,0,0,0,0,0,0,1.46,15.8,0.15,0,0,0,0,0,0,3,38,0,2.48,3.94,3.21,3.8,6.8,5.3,0,0,0,0,0,0,1.54,22.2,-0.15,1.32,2.86,2.09
Jesse James,DET,TE,6,JAC,0,0,0,0,0,0,1.24,14.73,0.16,0,0,0,0,0,0,1,3,0,2.43,3.67,3.05,0.3,1.3,0.8,0,0,0,0,0,0,-0.24,-11.73,-0.16,-2.13,-2.37,-2.25
Nick Boyle,BAL,TE,6,PHI,0,0,0,0,0,0,1.49,13.91,0.16,0,0,0,0,0,0,3,33,1,2.35,3.84,3.1,9.3,12.3,10.8,0,0,0,0,0,0,1.51,19.09,0.84,6.95,8.46,7.7
Kaden Smith,NYG,TE,6,WSH,0,0,0,0,0,0,1.41,13.22,0.14,0,0,0,0,0,0,3,15,0,2.16,3.57,2.86,1.5,4.5,3,0,0,0,0,0,0,1.59,1.78,-0.14,-0.66,0.93,0.13
Ryan Griffin,NYJ,TE,6,MIA,0,0,0,0,0,0,1.4,13.72,0.09,0,0,0,0,0,0,2,17,0,1.91,3.31,2.61,1.7,3.7,2.7,0,0,0,0,0,0,0.6,3.28,-0.09,-0.21,0.39,0.09
Cameron Brate,TB,TE,6,GB,0,0,0,0,0,0,1.28,10.95,0.14,0,0,0,0,0,0,1,3,0,1.94,3.22,2.58,0.3,1.3,0.8,0,0,0,0,0,0,-0.28,-7.95,-0.14,-1.64,-1.92,-1.78
Anthony Firkser,TEN,TE,6,HOU,0,0,0,0,0,0,1.1,12.24,0.11,0,0,0,0,0,0,8,113,1,1.88,2.98,2.43,17.3,25.3,21.3,0,0,0,0,0,0,6.9,100.76,0.89,15.42,22.32,18.87
Harrison Bryant,CLE,TE,6,PIT,0,0,0,0,0,0,1.1,10.95,0.12,0,0,0,0,0,0,1,11,0,1.82,2.92,2.37,1.1,2.1,1.6,0,0,0,0,0,0,-0.1,0.05,-0.12,-0.72,-0.82,-0.77
Adam Shaheen,MIA,TE,6,NYJ,0,0,0,0,0,0,1.01,9.73,0.12,0,0,0,0,0,0,3,51,1,1.69,2.7,2.19,11.1,14.1,12.6,0,0,0,0,0,0,1.99,41.27,0.88,9.41,11.4,10.4
Cole Kmet,CHI,TE,6,CAR,0,0,0,0,0,0,0.89,8.25,0.05,0,0,0,0,0,0,2,20,1,1.12,2.01,1.57,8,10,9,0,0,0,0,0,0,1.11,11.75,0.95,6.88,7.99,7.44
Nick Vannett,DEN,TE,6,NE,0,0,0,0,0,0,0.47,4.57,0.04,0,0,0,0,0,0,1,7,0,0.7,1.17,0.94,0.7,1.7,1.2,0,0,0,0,0,0,0.53,2.43,-0.04,0,0.53,0.26
Durham Smythe,MIA,TE,6,NYJ,0,0,0,0,0,0,0.28,2.76,0.03,0,0,0,0,0,0,1,4,1,0.46,0.74,0.6,6.4,7.4,6.9,0,0,0,0,0,0,0.72,1.24,0.97,5.94,6.66,6.3
Geoff Swaim,TEN,TE,6,HOU,0,0,0,0,0,0,0.06,0.55,0.01,0,0,0,0,0,0,2,10,0,0.12,0.18,0.15,1,3,2,0,0,0,0,0,0,1.94,9.45,-0.01,0.88,2.82,1.85
Chris Manhertz,CAR,TE,6,CHI,0,0,0,0,0,0,0.05,0.49,0,0,0,0,0,0,0,1,6,0,0.05,0.1,0.08,0.6,1.6,1.1,0,0,0,0,0,0,0.95,5.51,0,0.55,1.5,1.03
Jason Sanders,MIA,K,6,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.98,8.98,8.98,6,6,6,0,0,0,0,0,0,0,0,0,-2.98,-2.98,-2.98
Justin Tucker,BAL,K,6,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.29,9.29,9.29,12,12,12,0,0,0,0,0,0,0,0,0,2.71,2.71,2.71
Dan Bailey,MIN,K,6,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.34,9.34,9.34,1,1,1,0,0,0,0,0,0,0,0,0,-8.34,-8.34,-8.34
Graham Gano,NYG,K,6,WSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.39,9.39,9.39,8,8,8,0,0,0,0,0,0,0,0,0,-1.39,-1.39,-1.39
Mason Crosby,GB,K,6,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.37,8.37,8.37,4,4,4,0,0,0,0,0,0,0,0,0,-4.37,-4.37,-4.37
Chris Boswell,PIT,K,6,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.07,8.07,8.07,8,8,8,0,0,0,0,0,0,0,0,0,-0.07,-0.07,-0.07
Harrison Butker,KC,K,6,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.55,8.55,8.55,8,8,8,0,0,0,0,0,0,0,0,0,-0.55,-0.55,-0.55
Matt Prater,DET,K,6,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.05,8.05,8.05,10,10,10,0,0,0,0,0,0,0,0,0,1.95,1.95,1.95
Nick Folk,NE,K,6,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.39,8.39,8.39,6,6,6,0,0,0,0,0,0,0,0,0,-2.39,-2.39,-2.39
Younghoe Koo,ATL,K,6,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.64,7.64,7.64,16,16,16,0,0,0,0,0,0,0,0,0,8.36,8.36,8.36
Joey Slye,CAR,K,6,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.63,7.63,7.63,10,10,10,0,0,0,0,0,0,0,0,0,2.37,2.37,2.37
Ka'imi Fairbairn,HOU,K,6,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.71,7.71,7.71,6,6,6,0,0,0,0,0,0,0,0,0,-1.71,-1.71,-1.71
Rodrigo Blankenship,IND,K,6,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.85,7.85,7.85,7,7,7,0,0,0,0,0,0,0,0,0,-0.85,-0.85,-0.85
Zane Gonzalez,ARI,K,6,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.44,7.44,7.44,8,8,8,0,0,0,0,0,0,0,0,0,0.56,0.56,0.56
Sam Sloman,LA,K,6,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,7.69,7.69,4,4,4,0,0,0,0,0,0,0,0,0,-3.69,-3.69,-3.69
Greg Zuerlein,DAL,K,6,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24,7.24,7.24,4,4,4,0,0,0,0,0,0,0,0,0,-3.24,-3.24,-3.24
Dustin Hopkins,WSH,K,6,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,6.7,6.7,7,7,7,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3
Ryan Succop,TB,K,6,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.42,7.42,7.42,8,8,8,0,0,0,0,0,0,0,0,0,0.58,0.58,0.58
Robbie Gould,SF,K,6,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.09,7.09,7.09,6,6,6,0,0,0,0,0,0,0,0,0,-1.09,-1.09,-1.09
Jonathan Brown,JAC,K,6,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.63,6.63,6.63,4,4,4,0,0,0,0,0,0,0,0,0,-2.63,-2.63,-2.63
Cairo Santos,CHI,K,6,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.72,6.72,6.72,11,11,11,0,0,0,0,0,0,0,0,0,4.28,4.28,4.28
Brandon McManus,DEN,K,6,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96,5.96,5.96,18,18,18,0,0,0,0,0,0,0,0,0,12.04,12.04,12.04
Cody Parkey,CLE,K,6,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.68,6.68,6.68,1,1,1,0,0,0,0,0,0,0,0,0,-5.68,-5.68,-5.68
Tyler Bass,BUF,K,6,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91,6.91,6.91,5,5,5,0,0,0,0,0,0,0,0,0,-1.91,-1.91,-1.91
Randy Bullock,CIN,K,6,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,6.13,6.13,9,9,9,0,0,0,0,0,0,0,0,0,2.87,2.87,2.87
Patrick Mahomes,KC,QB,6,BUF,289.81,2.63,0.67,4.49,18.91,0.26,0,0,0,225,2,0,8,38,0,0,0,0,24.89,24.89,24.89,20.8,20.8,20.8,-64.81,-0.63,-0.67,3.51,19.09,-0.26,0,0,0,-4.09,-4.09,-4.09
Lamar Jackson,BAL,QB,6,PHI,237.98,1.97,0.62,10.04,49.11,0.36,0,0,0,186,1,0,7,110,1,0,0,0,23.85,23.85,23.85,28.44,28.44,28.44,-51.98,-0.97,-0.62,-3.04,60.89,0.64,0,0,0,4.59,4.59,4.59
Kyler Murray,ARI,QB,6,DAL,267.29,2.01,0.78,6.3,29.58,0.38,0,0,0,188,2,0,9,75,1,0,0,0,23.19,23.19,23.19,29.02,29.02,29.02,-79.29,-0.01,-0.78,2.7,45.42,0.62,0,0,0,5.83,5.83,5.83
Josh Allen,BUF,QB,6,KC,259.04,1.83,0.79,6.5,30.8,0.53,0,0,0,122,2,0,8,42,0,0,0,0,23.15,23.15,23.15,17.08,17.08,17.08,-137.04,0.17,-0.79,1.5,11.2,-0.53,0,0,0,-6.07,-6.07,-6.07
Matthew Stafford,DET,QB,6,JAC,286.11,2.26,0.61,2.62,10.32,0.16,0,0,0,223,1,0,2,19,0,0,0,0,21.87,21.87,21.87,14.82,14.82,14.82,-63.11,-1.26,-0.61,-0.62,8.68,-0.16,0,0,0,-7.05,-7.05,-7.05
Deshaun Watson,HOU,QB,6,TEN,276.31,1.88,0.82,4.62,21.3,0.24,0,0,0,335,4,0,4,26,0,0,0,0,21.32,21.32,21.32,32,32,32,58.69,2.12,-0.82,-0.62,4.7,-0.24,0,0,0,10.68,10.68,10.68
Kirk Cousins,MIN,QB,6,ATL,261.26,2.29,0.63,1.5,6.02,0.13,0,0,0,343,3,0,0,0,0,0,0,0,20.36,20.36,20.36,25.72,25.72,25.72,81.74,0.71,-0.63,-1.5,-6.02,-0.13,0,0,0,5.36,5.36,5.36
Cam Newton,NE,QB,6,DEN,225.01,1.56,0.89,7.45,34.86,0.51,0,0,0,157,0,0,10,77,1,1,16,0,20.9,20.9,20.9,21.58,22.58,22.08,-68.01,-1.56,-0.89,2.55,42.14,0.49,1,16,0,0.68,1.68,1.18
Ryan Tannehill,TEN,QB,6,HOU,270.2,1.91,0.79,4.05,17.92,0.18,0,0,0,366,4,0,0,0,0,0,0,0,20.53,20.53,20.53,30.64,30.64,30.64,95.8,2.09,-0.79,-4.05,-17.92,-0.18,0,0,0,10.11,10.11,10.11
Aaron Rodgers,GB,QB,6,TB,259.72,2.01,0.35,1.97,9.36,0.09,0,0,0,160,0,0,2,14,0,0,0,0,19.55,19.55,19.55,7.8,7.8,7.8,-99.72,-2.01,-0.35,0.03,4.64,-0.09,0,0,0,-11.75,-11.75,-11.75
Ryan Fitzpatrick,MIA,QB,6,NYJ,255.17,2.08,1.14,4.29,18.64,0.21,0,0,0,191,3,0,1,4,0,0,0,0,20.51,20.51,20.51,20.04,20.04,20.04,-64.17,0.92,-1.14,-3.29,-14.64,-0.21,0,0,0,-0.47,-0.47,-0.47
Tom Brady,TB,QB,6,GB,271.1,2.05,0.53,2.03,4.91,0.08,0,0,0,166,2,0,0,0,0,0,0,0,19.48,19.48,19.48,14.64,14.64,14.64,-105.1,-0.05,-0.53,-2.03,-4.91,-0.08,0,0,0,-4.84,-4.84,-4.84
Ben Roethlisberger,PIT,QB,6,CLE,288.47,1.97,0.87,1.88,6.66,0.08,0,0,0,162,1,0,2,6,0,0,0,0,19.69,19.69,19.69,11.08,11.08,11.08,-126.47,-0.97,-0.87,0.12,-0.66,-0.08,0,0,0,-8.61,-8.61,-8.61
Andy Dalton,DAL,QB,6,ARI,264,2.1,0.91,2.18,8.46,0.1,0,0,0,266,1,0,2,4,0,0,0,0,19.5,19.5,19.5,15.04,15.04,15.04,2,-1.1,-0.91,-0.18,-4.46,-0.1,0,0,0,-4.46,-4.46,-4.46
Jared Goff,LA,QB,6,SF,254.63,1.9,0.78,2.77,11.58,0.19,0,0,0,198,2,0,1,10,0,0,0,0,19.3,19.3,19.3,16.92,16.92,16.92,-56.63,0.1,-0.78,-1.77,-1.58,-0.19,0,0,0,-2.38,-2.38,-2.38
Matt Ryan,ATL,QB,6,MIN,291.37,1.81,0.7,1.07,3.88,0.03,0,0,0,371,4,0,3,9,0,0,0,0,18.76,18.76,18.76,31.74,31.74,31.74,79.63,2.19,-0.7,1.93,5.12,-0.03,0,0,0,12.98,12.98,12.98
Daniel Jones,NYG,QB,6,WSH,242.37,1.61,0.77,4.11,18.89,0.21,0,0,0,112,1,0,5,77,0,0,0,0,18.51,18.51,18.51,16.18,16.18,16.18,-130.37,-0.61,-0.77,0.89,58.11,-0.21,0,0,0,-2.33,-2.33,-2.33
Teddy Bridgewater,CAR,QB,6,CHI,251.36,1.45,0.76,3.23,13.18,0.16,0,0,0,216,0,0,8,48,0,0,0,0,17.37,17.37,17.37,13.44,13.44,13.44,-35.36,-1.45,-0.76,4.77,34.82,-0.16,0,0,0,-3.93,-3.93,-3.93
Joe Burrow,CIN,QB,6,IND,257.95,1.41,0.73,2.86,11.85,0.12,0,0,0,313,0,0,2,3,1,0,0,0,17.13,17.13,17.13,18.82,18.82,18.82,55.05,-1.41,-0.73,-0.86,-8.85,0.88,0,0,0,1.69,1.69,1.69
Philip Rivers,IND,QB,6,CIN,252.95,1.72,0.91,1.24,4.1,0.05,0,0,0,371,3,0,0,0,0,0,0,0,16.8,16.8,16.8,26.84,26.84,26.84,118.05,1.28,-0.91,-1.24,-4.1,-0.05,0,0,0,10.04,10.04,10.04
Carson Wentz,PHI,QB,6,BAL,245.3,1.37,0.73,3.46,14.07,0.14,0,0,0,213,2,0,6,49,1,0,0,0,16.81,16.81,16.81,27.42,27.42,27.42,-32.3,0.63,-0.73,2.54,34.93,0.86,0,0,0,10.61,10.61,10.61
Jimmy Garoppolo,SF,QB,6,LA,257.43,1.57,0.77,1.25,4.74,0.05,0,0,0,268,3,0,2,10,0,0,0,0,16.58,16.58,16.58,23.72,23.72,23.72,10.57,1.43,-0.77,0.75,5.26,-0.05,0,0,0,7.14,7.14,7.14
Baker Mayfield,CLE,QB,6,PIT,237.3,1.71,0.9,1.41,5.77,0.07,0,0,0,119,1,0,1,5,0,0,0,0,16.43,16.43,16.43,9.26,9.26,9.26,-118.3,-0.71,-0.9,-0.41,-0.77,-0.07,0,0,0,-7.17,-7.17,-7.17
Joe Flacco,NYJ,QB,6,MIA,245.5,1.4,0.75,1.36,4.67,0.08,0,0,0,186,0,0,1,0,0,0,0,0,15.62,15.62,15.62,7.44,7.44,7.44,-59.5,-1.4,-0.75,-0.36,-4.67,-0.08,0,0,0,-8.18,-8.18,-8.18
Nick Foles,CHI,QB,6,CAR,243.2,1.21,0.74,2.45,10.09,0.11,0,0,0,198,1,0,2,8,1,0,0,0,15.5,15.5,15.5,18.72,18.72,18.72,-45.2,-0.21,-0.74,-0.45,-2.09,0.89,0,0,0,3.22,3.22,3.22
Drew Lock,DEN,QB,6,NE,239.33,1.24,0.71,1.45,6.17,0.06,0,0,0,189,0,0,2,3,0,0,0,0,14.8,14.8,14.8,7.86,7.86,7.86,-50.33,-1.24,-0.71,0.55,-3.17,-0.06,0,0,0,-6.94,-6.94,-6.94
Kyle Allen,WSH,QB,6,NYG,237.52,1.19,1,2.46,9.92,0.15,0,0,0,280,2,0,2,8,0,0,0,0,15.15,15.15,15.15,20,20,20,42.48,0.81,-1,-0.46,-1.92,-0.15,0,0,0,4.85,4.85,4.85
Derrick Henry,TEN,RB,6,HOU,0,0,0,22.01,101.87,1.04,2.45,21.74,0.13,0,0,0,22,212,2,2,52,0,19.38,21.83,20.6,38.4,40.4,39.4,0,0,0,-0.01,110.13,0.96,-0.45,30.26,-0.13,19.02,18.57,18.79
Jonathan Taylor,IND,RB,6,CIN,0,0,0,19.45,87.04,0.88,1.83,16.35,0.11,0,0,0,12,60,0,4,55,0,16.28,18.11,17.2,11.5,15.5,13.5,0,0,0,-7.45,-27.04,-0.88,2.17,38.65,-0.11,-4.78,-2.61,-3.7
Kareem Hunt,CLE,RB,6,PIT,0,0,0,18.61,84.14,0.63,3.34,29.25,0.19,0,0,0,13,40,0,2,17,0,16.26,19.6,17.93,5.7,7.7,6.7,0,0,0,-5.61,-44.14,-0.63,-1.34,-12.25,-0.19,-10.56,-11.9,-11.23
Alexander Mattison,MIN,RB,6,ATL,0,0,0,19.03,81.32,0.66,3.42,27.15,0.24,0,0,0,10,26,0,1,4,0,16.25,19.67,17.96,3,4,3.5,0,0,0,-9.03,-55.32,-0.66,-2.42,-23.15,-0.24,-13.25,-15.67,-14.46
Ezekiel Elliott,DAL,RB,6,ARI,0,0,0,18.3,82.43,0.68,3.58,25.51,0.23,0,0,0,12,49,0,8,31,0,16.25,19.83,18.04,8,16,12,0,0,0,-6.3,-33.43,-0.68,4.42,5.49,-0.23,-8.25,-3.83,-6.04
Aaron Jones,GB,RB,6,TB,0,0,0,15.54,69.55,0.83,3.58,28.17,0.21,0,0,0,10,15,1,3,26,0,16.01,19.59,17.8,10.1,13.1,11.6,0,0,0,-5.54,-54.55,0.17,-0.58,-2.17,-0.21,-5.91,-6.49,-6.2
James Robinson,JAC,RB,6,DET,0,0,0,15.41,68.79,0.61,3.09,27.57,0.18,0,0,0,12,29,0,4,24,1,14.38,17.47,15.92,11.3,15.3,13.3,0,0,0,-3.41,-39.79,-0.61,0.91,-3.57,0.82,-3.08,-2.17,-2.62
Clyde Edwards-Helaire,KC,RB,6,BUF,0,0,0,15.66,69.17,0.48,3.72,29.45,0.24,0,0,0,26,161,0,4,8,0,14.18,17.9,16.04,16.9,20.9,18.9,0,0,0,10.34,91.83,-0.48,0.28,-21.45,-0.24,2.72,3,2.86
Mike Davis,CAR,RB,6,CHI,0,0,0,17.41,69.97,0.56,4.39,27.49,0.16,0,0,0,18,52,1,2,3,0,14.07,18.46,16.26,11.5,13.5,12.5,0,0,0,0.59,-17.97,0.44,-2.39,-24.49,-0.16,-2.57,-4.96,-3.77
Joe Mixon,CIN,RB,6,IND,0,0,0,18.75,79.04,0.4,3.67,25.76,0.14,0,0,0,18,54,1,2,15,0,13.72,17.39,15.56,12.9,14.9,13.9,0,0,0,-0.75,-25.04,0.6,-1.67,-10.76,-0.14,-0.82,-2.49,-1.65
James Conner,PIT,RB,6,CLE,0,0,0,14.26,64.03,0.62,2.83,25,0.16,0,0,0,20,101,1,1,1,0,13.58,16.41,15,16.2,17.2,16.7,0,0,0,5.74,36.97,0.38,-1.83,-24,-0.16,2.62,0.79,1.7
Miles Sanders,PHI,RB,6,BAL,0,0,0,15.38,67.85,0.4,3.9,34.24,0.17,0,0,0,9,118,0,1,-6,0,13.63,17.53,15.58,11.2,12.2,11.7,0,0,0,-6.38,50.15,-0.4,-2.9,-40.24,-0.17,-2.43,-5.33,-3.88
Raheem Mostert,SF,RB,6,LA,0,0,0,14.8,67.77,0.69,2.23,19.58,0.12,0,0,0,17,65,0,2,11,0,13.6,15.83,14.72,7.6,9.6,8.6,0,0,0,2.2,-2.77,-0.69,-0.23,-8.58,-0.12,-6,-6.23,-6.12
Myles Gaskin,MIA,RB,6,NYJ,0,0,0,14.74,61.2,0.57,3.3,24,0.19,0,0,0,18,91,0,4,35,0,13.08,16.38,14.73,12.6,16.6,14.6,0,0,0,3.26,29.8,-0.57,0.7,11,-0.19,-0.48,0.22,-0.13
