PlayerName,Team,Position,Week,Opponent,ProjPassYd,ProjPassTD,ProjPassINT,ProjRushAtt,ProjRushYd,ProjRushTD,ProjRecCount,ProjRecYd,ProjRecTD,ActualPassYd,ActualPassTD,ActualPassINT,ActualRushAtt,ActualRushYd,ActualRushTD,ActualRecCount,ActualRecYd,ActualRecTD,FanProjStd,FanProjPPR1,FanProjPPRHalf,FanActualStd,FanActualPPR1,FanActualPPRHalf,DiffPassYds,DiffPassTD,DiffPassINT,DiffRushAtt,DiffRushYd,DiffRushTD,DiffRecCount,DiffRecYd,DiffRecTD,DiffStandard,DiffPPR1,DiffPPRHalf
Preston Williams,MIA,WR,3,JAC,0,0,0,0,0,0,4.27,56.46,0.34,0,0,0,0,0,0,2,7,1,7.69,11.96,9.82,6.7,8.7,7.7,0,0,0,0,0,0,-2.27,-49.46,0.66,-0.99,-3.26,-2.12
Chris Conley,JAC,WR,3,MIA,0,0,0,0,0,0,3.47,47.14,0.33,0,0,0,0,0,0,3,34,0,6.69,10.16,8.43,3.4,6.4,4.9,0,0,0,0,0,0,-0.47,-13.14,-0.33,-3.29,-3.76,-3.53
Isaiah Ford,MIA,WR,3,JAC,0,0,0,0,0,0,1.84,21.46,0.13,0,0,0,0,0,0,2,14,0,2.93,4.77,3.85,1.4,3.4,2.4,0,0,0,0,0,0,0.16,-7.46,-0.13,-1.53,-1.37,-1.45
Jakeem Grant,MIA,WR,3,JAC,0,0,0,0.12,0.83,0,1.62,19.26,0.12,0,0,0,1,29,0,1,19,0,2.73,4.35,3.54,4.8,5.8,5.3,0,0,0,0.88,28.17,0,-0.62,-0.26,-0.12,2.07,1.45,1.76
Collin Johnson,JAC,WR,3,MIA,0,0,0,0,0,0,1.04,13.54,0.09,0,0,0,0,0,0,1,3,0,1.89,2.93,2.41,0.3,1.3,0.8,0,0,0,0,0,0,-0.04,-10.54,-0.09,-1.59,-1.63,-1.61
Dede Westbrook,JAC,WR,3,MIA,0,0,0,0,0,0,0.91,9.69,0.07,0,0,0,0,0,0,1,4,0,1.39,2.3,1.84,0.4,1.4,0.9,0,0,0,0,0,0,0.09,-5.69,-0.07,-0.99,-0.9,-0.94
Michael Gesicki,MIA,TE,3,JAC,0,0,0,0,0,0,4.98,55.11,0.43,0,0,0,0,0,0,1,15,1,8.09,13.07,10.58,7.5,8.5,8,0,0,0,0,0,0,-3.98,-40.11,0.57,-0.59,-4.57,-2.58
Tyler Eifert,JAC,TE,3,MIA,0,0,0,0,0,0,2.98,33.57,0.29,0,0,0,0,0,0,2,11,0,5.1,8.08,6.59,1.1,3.1,2.1,0,0,0,0,0,0,-0.98,-22.57,-0.29,-4,-4.98,-4.49
James O'Shaughnessy,JAC,TE,3,MIA,0,0,0,0,0,0,0.97,9.86,0.08,0,0,0,0,0,0,3,29,0,1.47,2.44,1.96,2.9,5.9,4.4,0,0,0,0,0,0,2.03,19.14,-0.08,1.43,3.46,2.45
Durham Smythe,MIA,TE,3,JAC,0,0,0,0,0,0,0.05,0.53,0,0,0,0,0,0,0,1,7,0,0.05,0.1,0.08,0.7,1.7,1.2,0,0,0,0,0,0,0.95,6.47,0,0.65,1.6,1.12
Brandon Wright,JAC,K,3,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45,7.45,7.45,1,1,1,0,0,0,0,0,0,0,0,0,-6.45,-6.45,-6.45
Jason Sanders,MIA,K,3,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.13,7.13,7.13,7,7,7,0,0,0,0,0,0,0,0,0,-0.13,-0.13,-0.13
Lamar Jackson,BAL,QB,3,KC,243.49,2.02,0.66,9.88,48.77,0.49,0,0,0,97,1,0,8,84,0,0,0,0,24.98,24.98,24.98,16.28,16.28,16.28,-146.49,-1.02,-0.66,-1.88,35.23,-0.49,0,0,0,-8.7,-8.7,-8.7
Kyler Murray,ARI,QB,3,DET,282.35,2.35,0.74,6.39,29.65,0.3,0,0,0,270,2,0,5,29,1,0,0,0,24.72,24.72,24.72,27.7,27.7,27.7,-12.35,-0.35,-0.74,-1.39,-0.65,0.7,0,0,0,2.98,2.98,2.98
Russell Wilson,SEA,QB,3,DAL,267.09,2.68,0.57,4.24,22.38,0.15,0,0,0,315,5,0,5,23,0,0,0,0,23.97,23.97,23.97,34.9,34.9,34.9,47.91,2.32,-0.57,0.76,0.62,-0.15,0,0,0,10.93,10.93,10.93
Cam Newton,NE,QB,3,LV,252.01,1.67,0.91,7.94,36.41,0.5,0,0,0,162,1,0,6,30,0,0,0,0,22.49,22.49,22.49,13.48,13.48,13.48,-90.01,-0.67,-0.91,-1.94,-6.41,-0.5,0,0,0,-9.01,-9.01,-9.01
Dak Prescott,DAL,QB,3,SEA,307.71,1.86,0.67,3.25,15.25,0.24,0,0,0,477,3,0,5,27,0,0,0,0,22.04,22.04,22.04,33.78,33.78,33.78,169.29,1.14,-0.67,1.75,11.75,-0.24,0,0,0,11.74,11.74,11.74
Patrick Mahomes,KC,QB,3,BAL,292.56,2.15,0.74,3.41,14.11,0.11,0,0,0,385,4,0,4,26,1,0,0,0,21.63,21.63,21.63,40,40,40,92.44,1.85,-0.74,0.59,11.89,0.89,0,0,0,18.37,18.37,18.37
Matthew Stafford,DET,QB,3,ARI,299.86,2.13,0.69,2.18,9.05,0.09,0,0,0,270,2,0,1,-3,0,0,0,0,21.27,21.27,21.27,18.5,18.5,18.5,-29.86,-0.13,-0.69,-1.18,-12.05,-0.09,0,0,0,-2.77,-2.77,-2.77
Josh Allen,BUF,QB,3,LA,235.46,1.57,0.78,7.29,32.84,0.43,0,0,0,311,4,0,4,8,1,0,0,0,20.78,20.78,20.78,35.24,35.24,35.24,75.54,2.43,-0.78,-3.29,-24.84,0.57,0,0,0,14.46,14.46,14.46
Carson Wentz,PHI,QB,3,CIN,258.42,1.91,0.68,3.19,13.5,0.13,0,0,0,225,1,0,9,65,1,0,0,0,19.43,19.43,19.43,25.5,25.5,25.5,-33.42,-0.91,-0.68,5.81,51.5,0.87,0,0,0,6.07,6.07,6.07
Deshaun Watson,HOU,QB,3,PIT,250.72,1.5,0.79,6.07,26.37,0.23,0,0,0,264,2,0,1,5,0,0,0,0,19.26,19.26,19.26,19.06,19.06,19.06,13.28,0.5,-0.79,-5.07,-21.37,-0.23,0,0,0,-0.2,-0.2,-0.2
Ben Roethlisberger,PIT,QB,3,HOU,282.99,1.91,0.86,1.67,6.11,0.07,0,0,0,237,2,0,1,2,0,0,0,0,19.13,19.13,19.13,17.68,17.68,17.68,-45.99,0.09,-0.86,-0.67,-4.11,-0.07,0,0,0,-1.45,-1.45,-1.45
Matt Ryan,ATL,QB,3,CHI,290.43,1.73,0.69,2.08,7.77,0.05,0,0,0,238,1,0,0,0,0,0,0,0,18.92,18.92,18.92,13.52,13.52,13.52,-52.43,-0.73,-0.69,-2.08,-7.77,-0.05,0,0,0,-5.4,-5.4,-5.4
Aaron Rodgers,GB,QB,3,NO,254,1.59,0.36,2.75,13.56,0.14,0,0,0,283,3,0,1,13,0,0,0,0,18.36,18.36,18.36,24.62,24.62,24.62,29,1.41,-0.36,-1.75,-0.56,-0.14,0,0,0,6.26,6.26,6.26
Drew Brees,NO,QB,3,GB,272.94,1.93,0.68,1.2,3.01,0.03,0,0,0,288,3,0,0,0,0,0,0,0,18.44,18.44,18.44,23.52,23.52,23.52,15.06,1.07,-0.68,-1.2,-3.01,-0.03,0,0,0,5.08,5.08,5.08
Ryan Tannehill,TEN,QB,3,MIN,254.46,1.75,0.86,3.8,15.75,0.15,0,0,0,321,0,0,2,10,0,1,0,0,18.79,18.79,18.79,13.84,14.84,14.34,66.54,-1.75,-0.86,-1.8,-5.75,-0.15,1,0,0,-4.95,-3.95,-4.45
Joe Burrow,CIN,QB,3,PHI,259.23,1.5,0.82,4.05,17.14,0.14,0,0,0,312,2,0,0,0,0,0,0,0,18.1,18.1,18.1,20.48,20.48,20.48,52.77,0.5,-0.82,-4.05,-17.14,-0.14,0,0,0,2.38,2.38,2.38
Mitchell Trubisky,CHI,QB,3,ATL,231.45,1.49,0.78,4.67,20.89,0.23,0,0,0,128,1,0,1,45,0,0,0,0,17.91,17.91,17.91,13.62,13.62,13.62,-103.45,-0.49,-0.78,-3.67,24.11,-0.23,0,0,0,-4.29,-4.29,-4.29
Kirk Cousins,MIN,QB,3,TEN,256.67,1.68,0.63,1.31,5.13,0.06,0,0,0,251,3,0,2,14,0,0,0,0,17.23,17.23,17.23,23.44,23.44,23.44,-5.67,1.32,-0.63,0.69,8.87,-0.06,0,0,0,6.21,6.21,6.21
Baker Mayfield,CLE,QB,3,WSH,241.74,1.84,0.92,2.16,9.48,0.1,0,0,0,156,2,0,1,1,0,0,0,0,17.66,17.66,17.66,14.34,14.34,14.34,-85.74,0.16,-0.92,-1.16,-8.48,-0.1,0,0,0,-3.32,-3.32,-3.32
Tom Brady,TB,QB,3,DEN,249.92,1.72,0.51,1.17,2.97,0.05,0,0,0,297,3,0,2,1,0,0,0,0,16.96,16.96,16.96,23.98,23.98,23.98,47.08,1.28,-0.51,0.83,-1.97,-0.05,0,0,0,7.02,7.02,7.02
Jared Goff,LA,QB,3,BUF,253.93,1.56,0.8,2.73,10.04,0.12,0,0,0,321,2,0,2,4,1,0,0,0,17.32,17.32,17.32,27.24,27.24,27.24,67.07,0.44,-0.8,-0.73,-6.04,0.88,0,0,0,9.92,9.92,9.92
Philip Rivers,IND,QB,3,NYJ,242.48,1.89,0.91,1.34,4.09,0.04,0,0,0,217,1,0,0,0,0,0,0,0,17,17,17,12.68,12.68,12.68,-25.48,-0.89,-0.91,-1.34,-4.09,-0.04,0,0,0,-4.32,-4.32,-4.32
Daniel Jones,NYG,QB,3,SF,232.14,1.52,0.87,4.15,18.86,0.15,0,0,0,179,0,0,5,49,0,0,0,0,17.28,17.28,17.28,12.06,12.06,12.06,-53.14,-1.52,-0.87,0.85,30.14,-0.15,0,0,0,-5.22,-5.22,-5.22
Justin Herbert,LAC,QB,3,CAR,238.52,1.47,0.93,2.88,11.9,0.15,0,0,0,330,1,0,3,15,0,0,0,0,16.58,16.58,16.58,18.7,18.7,18.7,91.48,-0.47,-0.93,0.12,3.1,-0.15,0,0,0,2.12,2.12,2.12
Derek Carr,LV,QB,3,NE,249.66,1.31,0.64,1.68,6.63,0.07,0,0,0,261,2,0,2,10,0,0,0,0,15.67,15.67,15.67,19.44,19.44,19.44,11.34,0.69,-0.64,0.32,3.37,-0.07,0,0,0,3.77,3.77,3.77
Teddy Bridgewater,CAR,QB,3,LAC,261.43,1.19,0.83,1.87,7.69,0.06,0,0,0,235,1,0,2,12,0,0,0,0,15.52,15.52,15.52,14.6,14.6,14.6,-26.43,-0.19,-0.83,0.13,4.31,-0.06,0,0,0,-0.92,-0.92,-0.92
Nick Mullens,SF,QB,3,NYG,241.26,1.42,0.89,1.83,7.16,0.09,0,0,0,343,1,0,1,3,0,0,0,0,15.7,15.7,15.7,18.02,18.02,18.02,101.74,-0.42,-0.89,-0.83,-4.16,-0.09,0,0,0,2.32,2.32,2.32
Sam Darnold,NYJ,QB,3,IND,239.36,1.2,0.88,2.02,7.93,0.06,0,0,0,168,1,0,5,20,0,0,0,0,14.65,14.65,14.65,12.72,12.72,12.72,-71.36,-0.2,-0.88,2.98,12.07,-0.06,0,0,0,-1.93,-1.93,-1.93
Dwayne Haskins,WSH,QB,3,CLE,222.96,1.28,0.73,1.88,8.05,0.07,0,0,0,238,2,0,2,2,0,0,0,0,14.53,14.53,14.53,17.72,17.72,17.72,15.04,0.72,-0.73,0.12,-6.05,-0.07,0,0,0,3.19,3.19,3.19
Jeff Driskel,DEN,QB,3,TB,206.81,1.06,0.85,1.86,7.89,0.07,0,0,0,176,1,0,3,14,0,0,0,0,12.87,12.87,12.87,12.44,12.44,12.44,-30.81,-0.06,-0.85,1.14,6.11,-0.07,0,0,0,-0.43,-0.43,-0.43
Derrick Henry,TEN,RB,3,MIN,0,0,0,21.24,96.92,0.89,1.36,11.41,0.07,0,0,0,26,119,2,2,11,0,16.59,17.95,17.27,25,27,26,0,0,0,4.76,22.08,1.11,0.64,-0.41,-0.07,8.41,9.05,8.73
Alvin Kamara,NO,RB,3,GB,0,0,0,13.56,64.09,0.65,5.94,43.02,0.31,0,0,0,6,58,0,13,139,2,16.47,22.41,19.44,31.7,44.7,38.2,0,0,0,-7.56,-6.09,-0.65,7.06,95.98,1.69,15.23,22.29,18.76
Ezekiel Elliott,DAL,RB,3,SEA,0,0,0,16.89,76.43,0.68,3.81,30.05,0.19,0,0,0,14,34,1,6,24,0,15.87,19.68,17.77,11.8,17.8,14.8,0,0,0,-2.89,-42.43,0.32,2.19,-6.05,-0.19,-4.07,-1.88,-2.97
Miles Sanders,PHI,RB,3,CIN,0,0,0,17.2,76.73,0.57,3.69,33.9,0.23,0,0,0,18,95,0,4,12,0,15.86,19.55,17.7,10.7,14.7,12.7,0,0,0,0.8,18.27,-0.57,0.31,-21.9,-0.23,-5.16,-4.85,-5
Dalvin Cook,MIN,RB,3,TEN,0,0,0,17.92,79.41,0.58,3.76,33.6,0.17,0,0,0,22,181,1,2,18,0,15.8,19.56,17.68,25.9,27.9,26.9,0,0,0,4.08,101.59,0.42,-1.76,-15.6,-0.17,10.1,8.34,9.22
Jonathan Taylor,IND,RB,3,NYJ,0,0,0,19.66,81.6,0.69,2.9,23.7,0.17,0,0,0,13,59,1,1,3,0,15.69,18.59,17.14,12.2,13.2,12.7,0,0,0,-6.66,-22.6,0.31,-1.9,-20.7,-0.17,-3.49,-5.39,-4.44
Kenyan Drake,ARI,RB,3,DET,0,0,0,15.98,72.78,0.63,2.94,27.16,0.23,0,0,0,18,73,0,1,6,0,15.15,18.09,16.62,7.9,8.9,8.4,0,0,0,2.02,0.22,-0.63,-1.94,-21.16,-0.23,-7.25,-9.19,-8.22
Aaron Jones,GB,RB,3,NO,0,0,0,14.45,67.31,0.67,4.05,31.26,0.2,0,0,0,16,69,1,2,17,0,15.08,19.13,17.1,14.6,16.6,15.6,0,0,0,1.55,1.69,0.33,-2.05,-14.26,-0.2,-0.48,-2.53,-1.51
Chris Carson,SEA,RB,3,DAL,0,0,0,16.99,74.4,0.58,3.05,23.14,0.24,0,0,0,14,64,0,3,12,0,14.67,17.72,16.2,7.6,10.6,9.1,0,0,0,-2.99,-10.4,-0.58,-0.05,-11.14,-0.24,-7.07,-7.12,-7.1
Nick Chubb,CLE,RB,3,WSH,0,0,0,18.11,87.85,0.64,1.22,9.51,0.07,0,0,0,19,108,2,1,2,0,14,15.22,14.61,23,24,23.5,0,0,0,0.89,20.15,1.36,-0.22,-7.51,-0.07,9,8.78,8.89
Austin Ekeler,LAC,RB,3,CAR,0,0,0,12.04,56.44,0.48,4.34,38.87,0.22,0,0,0,12,59,1,11,84,0,13.73,18.07,15.9,20.3,31.3,25.8,0,0,0,-0.04,2.56,0.52,6.66,45.13,-0.22,6.57,13.23,9.9
Devin Singletary,BUF,RB,3,LA,0,0,0,16.55,72.55,0.48,2.91,20.63,0.17,0,0,0,13,71,0,4,50,0,13.22,16.13,14.68,12.1,16.1,14.1,0,0,0,-3.55,-1.55,-0.48,1.09,29.37,-0.17,-1.12,-0.03,-0.58
Josh Jacobs,LV,RB,3,NE,0,0,0,17.07,74.11,0.5,2.35,18.46,0.09,0,0,0,16,71,0,3,12,0,12.8,15.15,13.98,8.3,11.3,9.8,0,0,0,-1.07,-3.11,-0.5,0.65,-6.46,-0.09,-4.5,-3.85,-4.18
Todd Gurley,ATL,RB,3,CHI,0,0,0,14.8,65.07,0.67,1.97,16.02,0.1,0,0,0,14,80,1,1,2,0,12.73,14.7,13.72,14.2,15.2,14.7,0,0,0,-0.8,14.93,0.33,-0.97,-14.02,-0.1,1.47,0.5,0.98
Clyde Edwards-Helaire,KC,RB,3,BAL,0,0,0,13.35,60.02,0.41,3.58,28.72,0.21,0,0,0,20,64,0,5,70,0,12.59,16.17,14.38,13.4,18.4,15.9,0,0,0,6.65,3.98,-0.41,1.42,41.28,-0.21,0.81,2.23,1.52
Melvin Gordon,DEN,RB,3,TB,0,0,0,17.09,69.03,0.54,2.71,20.04,0.1,0,0,0,8,26,0,4,12,0,12.75,15.46,14.1,3.8,7.8,5.8,0,0,0,-9.09,-43.03,-0.54,1.29,-8.04,-0.1,-8.95,-7.66,-8.3
Joe Mixon,CIN,RB,3,PHI,0,0,0,17.49,72.74,0.46,2.43,17.79,0.09,0,0,0,17,49,0,2,16,0,12.35,14.78,13.56,6.5,8.5,7.5,0,0,0,-0.49,-23.74,-0.46,-0.43,-1.79,-0.09,-5.85,-6.28,-6.06
James Conner,PIT,RB,3,HOU,0,0,0,15.43,67.85,0.44,2.17,19.31,0.12,0,0,0,18,109,1,4,40,0,12.08,14.25,13.16,20.9,24.9,22.9,0,0,0,2.57,41.15,0.56,1.83,20.69,-0.12,8.82,10.65,9.74
David Johnson,HOU,RB,3,PIT,0,0,0,15.01,59.97,0.45,2.34,19.41,0.11,0,0,0,13,23,1,2,23,0,11.3,13.64,12.47,10.6,12.6,11.6,0,0,0,-2.01,-36.97,0.55,-0.34,3.59,-0.11,-0.7,-1.04,-0.87
Jerick McKinnon,SF,RB,3,NYG,0,0,0,14.3,59.8,0.37,2.82,24.12,0.13,0,0,0,14,38,1,3,39,0,11.39,14.21,12.8,13.7,16.7,15.2,0,0,0,-0.3,-21.8,0.63,0.18,14.88,-0.13,2.31,2.49,2.4
Joshua Kelley,LAC,RB,3,CAR,0,0,0,13.27,59.46,0.57,1.38,9.95,0.06,0,0,0,8,43,0,2,9,0,10.72,12.1,11.41,5.2,7.2,6.2,0,0,0,-5.27,-16.46,-0.57,0.62,-0.95,-0.06,-5.52,-4.9,-5.21
David Montgomery,CHI,RB,3,ATL,0,0,0,14.75,61.36,0.42,1.52,10.9,0.07,0,0,0,14,45,0,2,9,0,10.17,11.69,10.93,5.4,7.4,6.4,0,0,0,-0.75,-16.36,-0.42,0.48,-1.9,-0.07,-4.77,-4.29,-4.53
Kareem Hunt,CLE,RB,3,WSH,0,0,0,8.19,38.18,0.28,3.41,29.53,0.21,0,0,0,16,46,0,2,18,1,9.71,13.12,11.42,12.4,14.4,13.4,0,0,0,7.81,7.82,-0.28,-1.41,-11.53,0.79,2.69,1.28,1.98
Mark Ingram,BAL,RB,3,KC,0,0,0,9.27,45.69,0.44,1.76,14.77,0.12,0,0,0,7,30,0,0,0,0,9.41,11.17,10.29,3,3,3,0,0,0,-2.27,-15.69,-0.44,-1.76,-14.77,-0.12,-6.41,-8.17,-7.29
Antonio Gibson,WSH,RB,3,CLE,0,0,0,11.5,49.72,0.3,2.4,19.08,0.11,0,0,0,9,49,1,3,11,0,9.34,11.74,10.54,12,15,13.5,0,0,0,-2.5,-0.72,0.7,0.6,-8.08,-0.11,2.66,3.26,2.96
Darrell Henderson,LA,RB,3,BUF,0,0,0,12.87,54.8,0.37,1.5,11.72,0.07,0,0,0,20,114,1,1,6,0,9.29,10.79,10.04,18,19,18.5,0,0,0,7.13,59.2,0.63,-0.5,-5.72,-0.07,8.71,8.21,8.46
Sony Michel,NE,RB,3,LV,0,0,0,11.57,47.54,0.42,1.05,8.53,0.06,0,0,0,9,117,0,2,23,0,8.49,9.54,9.02,14,16,15,0,0,0,-2.57,69.46,-0.42,0.95,14.47,-0.06,5.51,6.46,5.98
Leonard Fournette,TB,RB,3,DEN,0,0,0,11.36,45.86,0.35,1.89,10.52,0.08,0,0,0,7,15,0,2,7,0,8.22,10.11,9.17,2.2,4.2,3.2,0,0,0,-4.36,-30.86,-0.35,0.11,-3.52,-0.08,-6.02,-5.91,-5.97
Frank Gore,NYJ,RB,3,IND,0,0,0,14.88,57.81,0.21,1.13,8.38,0.04,0,0,0,15,57,0,1,5,0,8.12,9.25,8.68,6.2,7.2,6.7,0,0,0,0.12,-0.81,-0.21,-0.13,-3.38,-0.04,-1.92,-2.05,-1.98
Mike Davis,CAR,RB,3,LAC,0,0,0,10.34,40.79,0.28,2.76,17.24,0.08,0,0,0,13,46,0,8,45,1,7.96,10.72,9.34,15.1,23.1,19.1,0,0,0,2.66,5.21,-0.28,5.24,27.76,0.92,7.14,12.38,9.76
Jeff Wilson,SF,RB,3,NYG,0,0,0,10.96,44.81,0.48,0.67,5.92,0.03,0,0,0,12,15,1,3,54,1,8.13,8.8,8.47,18.9,21.9,20.4,0,0,0,1.04,-29.81,0.52,2.33,48.08,0.97,10.77,13.1,11.93
Ronald Jones,TB,RB,3,DEN,0,0,0,10.5,43.36,0.33,1.7,11.08,0.07,0,0,0,13,53,0,2,20,0,7.84,9.54,8.69,7.3,9.3,8.3,0,0,0,2.5,9.64,-0.33,0.3,8.92,-0.07,-0.54,-0.24,-0.39
Latavius Murray,NO,RB,3,GB,0,0,0,8.86,37.03,0.38,1.28,9.23,0.06,0,0,0,12,58,0,1,7,0,7.27,8.55,7.91,6.5,7.5,7,0,0,0,3.14,20.97,-0.38,-0.28,-2.23,-0.06,-0.77,-1.05,-0.91
Rex Burkhead,NE,RB,3,LV,0,0,0,5.6,23.09,0.21,2.99,27.47,0.18,0,0,0,6,49,2,7,49,1,7.4,10.39,8.9,27.8,34.8,31.3,0,0,0,0.4,25.91,1.79,4.01,21.53,0.82,20.4,24.41,22.4
Malcolm Brown,LA,RB,3,BUF,0,0,0,9.53,39.85,0.29,1.03,7.95,0.05,0,0,0,7,19,0,0,0,0,6.82,7.85,7.34,1.9,1.9,1.9,0,0,0,-2.53,-20.85,-0.29,-1.03,-7.95,-0.05,-4.92,-5.95,-5.44
Adrian Peterson,DET,RB,3,ARI,0,0,0,9.75,38.88,0.27,0.91,7.68,0.05,0,0,0,22,75,0,1,10,0,6.58,7.49,7.04,8.5,9.5,9,0,0,0,12.25,36.12,-0.27,0.09,2.32,-0.05,1.92,2.01,1.96
Dion Lewis,NYG,RB,3,SF,0,0,0,7.49,31.61,0.17,2.11,13.34,0.09,0,0,0,1,0,0,1,10,0,6.06,8.17,7.11,1,2,1.5,0,0,0,-6.49,-31.61,-0.17,-1.11,-3.34,-0.09,-5.06,-6.17,-5.61
Reggie Bonnafon,CAR,RB,3,LAC,0,0,0,8.47,34.9,0.26,1.15,7.81,0.03,0,0,0,2,16,0,0,0,0,6.01,7.16,6.58,1.6,1.6,1.6,0,0,0,-6.47,-18.9,-0.26,-1.15,-7.81,-0.03,-4.41,-5.56,-4.98
D'Andre Swift,DET,RB,3,ARI,0,0,0,4.32,18.23,0.13,2.61,22.54,0.16,0,0,0,0,0,0,1,19,0,5.82,8.43,7.12,1.9,2.9,2.4,0,0,0,-4.32,-18.23,-0.13,-1.61,-3.54,-0.16,-3.92,-5.53,-4.72
Nyheim Hines,IND,RB,3,NYJ,0,0,0,5.08,20.36,0.18,2.4,18.15,0.15,0,0,0,7,21,0,4,40,0,5.83,8.23,7.03,6.1,10.1,8.1,0,0,0,1.92,0.64,-0.18,1.6,21.85,-0.15,0.27,1.87,1.07
Boston Scott,PHI,RB,3,CIN,0,0,0,6.65,28.56,0.22,1.38,11.41,0.08,0,0,0,3,5,0,0,0,0,5.8,7.18,6.49,0.5,0.5,0.5,0,0,0,-3.65,-23.56,-0.22,-1.38,-11.41,-0.08,-5.3,-6.68,-5.99
Benny Snell,PIT,RB,3,HOU,0,0,0,7.77,33.66,0.22,0.86,7.23,0.05,0,0,0,7,11,0,0,0,0,5.71,6.57,6.14,1.1,1.1,1.1,0,0,0,-0.77,-22.66,-0.22,-0.86,-7.23,-0.05,-4.61,-5.47,-5.04
Kerryon Johnson,DET,RB,3,ARI,0,0,0,6.73,28.91,0.21,1.16,9.99,0.07,0,0,0,3,16,0,1,14,0,5.57,6.73,6.15,3,4,3.5,0,0,0,-3.73,-12.91,-0.21,-0.16,4.01,-0.07,-2.57,-2.73,-2.65
Royce Freeman,DEN,RB,3,TB,0,0,0,7.02,26.72,0.19,1.18,7.22,0.04,0,0,0,2,4,0,2,31,0,4.77,5.95,5.36,3.5,5.5,4.5,0,0,0,-5.02,-22.72,-0.19,0.82,23.78,-0.04,-1.27,-0.45,-0.86
Devonta Freeman,NYG,RB,3,SF,0,0,0,6.57,27.02,0.15,1.21,8.2,0.05,0,0,0,5,10,0,0,0,0,4.72,5.93,5.32,1,1,1,0,0,0,-1.57,-17.02,-0.15,-1.21,-8.2,-0.05,-3.72,-4.93,-4.32
