PlayerName,Team,Position,Week,Opponent,ProjPassYd,ProjPassTD,ProjPassINT,ProjRushAtt,ProjRushYd,ProjRushTD,ProjRecCount,ProjRecYd,ProjRecTD,ActualPassYd,ActualPassTD,ActualPassINT,ActualRushAtt,ActualRushYd,ActualRushTD,ActualRecCount,ActualRecYd,ActualRecTD,FanProjStd,FanProjPPR1,FanProjPPRHalf,FanActualStd,FanActualPPR1,FanActualPPRHalf,DiffPassYds,DiffPassTD,DiffPassINT,DiffRushAtt,DiffRushYd,DiffRushTD,DiffRecCount,DiffRecYd,DiffRecTD,DiffStandard,DiffPPR1,DiffPPRHalf
Matthew Stafford,DET,QB,7,ATL,286.48,2.04,0.62,2.14,8.65,0.13,0,0,0,340,1,0,1,8,0,0,0,0,20.64,20.64,20.64,18.4,18.4,18.4,53.52,-1.04,-0.62,-1.14,-0.65,-0.13,0,0,0,-2.24,-2.24,-2.24
Matt Ryan,ATL,QB,7,DET,298.1,1.98,0.68,1.74,6.4,0.07,0,0,0,338,1,0,0,0,0,0,0,0,20.22,20.22,20.22,17.52,17.52,17.52,39.9,-0.98,-0.68,-1.74,-6.4,-0.07,0,0,0,-2.7,-2.7,-2.7
Justin Herbert,LAC,QB,7,JAC,252.54,1.9,0.74,3.73,16.72,0.27,0,0,0,347,3,0,6,69,1,0,0,0,20.25,20.25,20.25,38.78,38.78,38.78,94.46,1.1,-0.74,2.27,52.28,0.73,0,0,0,18.53,18.53,18.53
Drew Brees,NO,QB,7,CAR,278.36,2.02,0.53,1.15,2.97,0.05,0,0,0,287,2,0,2,3,1,0,0,0,19.28,19.28,19.28,25.78,25.78,25.78,8.64,-0.02,-0.53,0.85,0.03,0.95,0,0,0,6.5,6.5,6.5
Tom Brady,TB,QB,7,LV,263.64,2.06,0.52,2.19,4.74,0.1,0,0,0,369,4,0,1,1,1,0,0,0,19.34,19.34,19.34,36.86,36.86,36.86,105.36,1.94,-0.52,-1.19,-3.74,0.9,0,0,0,17.52,17.52,17.52
Joe Burrow,CIN,QB,7,CLE,258.25,1.85,0.8,3.07,13.7,0.2,0,0,0,406,3,0,6,34,1,0,0,0,19.5,19.5,19.5,37.64,37.64,37.64,147.75,1.15,-0.8,2.93,20.3,0.8,0,0,0,18.14,18.14,18.14
Ryan Tannehill,TEN,QB,7,PIT,285.86,1.56,0.83,3.7,16.39,0.18,0,0,0,220,2,0,2,5,0,0,0,0,19.56,19.56,19.56,17.3,17.3,17.3,-65.86,0.44,-0.83,-1.7,-11.39,-0.18,0,0,0,-2.26,-2.26,-2.26
Derek Carr,LV,QB,7,TB,275.81,1.63,0.63,3.13,12.14,0.17,0,0,0,284,2,0,2,19,0,0,0,0,19.16,19.16,19.16,21.26,21.26,21.26,8.19,0.37,-0.63,-1.13,6.86,-0.17,0,0,0,2.1,2.1,2.1
Cam Newton,NE,QB,7,SF,219.14,1.32,0.9,7.35,34.1,0.46,0,0,0,98,0,0,5,19,0,0,0,0,19.32,19.32,19.32,5.82,5.82,5.82,-121.14,-1.32,-0.9,-2.35,-15.1,-0.46,0,0,0,-13.5,-13.5,-13.5
Teddy Bridgewater,CAR,QB,7,NO,275.87,1.5,0.83,3,12.91,0.18,0,0,0,254,2,0,2,10,0,0,0,0,18.58,18.58,18.58,19.16,19.16,19.16,-21.87,0.5,-0.83,-1,-2.91,-0.18,0,0,0,0.58,0.58,0.58
Jimmy Garoppolo,SF,QB,7,NE,278.52,1.6,0.77,1.68,6.85,0.08,0,0,0,277,0,0,1,4,0,0,0,0,17.94,17.94,17.94,11.48,11.48,11.48,-1.52,-1.6,-0.77,-0.68,-2.85,-0.08,0,0,0,-6.46,-6.46,-6.46
Ben Roethlisberger,PIT,QB,7,TEN,245.92,1.73,0.88,2.33,7.93,0.1,0,0,0,268,2,0,0,0,0,0,0,0,17.27,17.27,17.27,18.72,18.72,18.72,22.08,0.27,-0.88,-2.33,-7.93,-0.1,0,0,0,1.45,1.45,1.45
Baker Mayfield,CLE,QB,7,CIN,222.05,1.94,0.91,1.19,5.28,0.08,0,0,0,300,5,0,0,0,0,0,0,0,16.74,16.74,16.74,32,32,32,77.95,3.06,-0.91,-1.19,-5.28,-0.08,0,0,0,15.26,15.26,15.26
Andy Dalton,DAL,QB,7,WSH,246.09,1.55,0.91,2.28,8.57,0.12,0,0,0,75,0,0,3,16,0,0,0,0,16.71,16.71,16.71,4.6,4.6,4.6,-171.09,-1.55,-0.91,0.72,7.43,-0.12,0,0,0,-12.11,-12.11,-12.11
Sam Darnold,NYJ,QB,7,BUF,235.14,1.33,0.91,3.04,13.33,0.16,0,0,0,120,0,0,0,0,0,0,0,0,16.11,16.11,16.11,4.8,4.8,4.8,-115.14,-1.33,-0.91,-3.04,-13.33,-0.16,0,0,0,-11.31,-11.31,-11.31
Drew Lock,DEN,QB,7,KC,245.42,1.25,0.77,2.33,10.35,0.1,0,0,0,254,0,0,3,8,1,0,0,0,15.68,15.68,15.68,16.96,16.96,16.96,8.58,-1.25,-0.77,0.67,-2.35,0.9,0,0,0,1.28,1.28,1.28
Kyle Allen,WSH,QB,7,DAL,224.12,1.46,0.81,1.24,5.51,0.07,0,0,0,194,2,0,2,13,0,0,0,0,14.97,14.97,14.97,17.06,17.06,17.06,-30.12,0.54,-0.81,0.76,7.49,-0.07,0,0,0,2.09,2.09,2.09
Derrick Henry,TEN,RB,7,PIT,0,0,0,21.29,101.98,1.07,2.06,20.06,0.08,0,0,0,20,75,1,2,-3,0,19.1,21.16,20.13,13.2,15.2,14.2,0,0,0,-1.29,-26.98,-0.07,-0.06,-23.06,-0.08,-5.9,-5.96,-5.93
Alvin Kamara,NO,RB,7,CAR,0,0,0,14.58,69.97,0.69,7.37,56.06,0.37,0,0,0,14,83,0,8,65,0,18.96,26.33,22.64,14.8,22.8,18.8,0,0,0,-0.58,13.03,-0.69,0.63,8.94,-0.37,-4.16,-3.53,-3.84
Kareem Hunt,CLE,RB,7,CIN,0,0,0,17.71,82.72,0.79,3.04,26.72,0.2,0,0,0,18,76,0,3,26,1,16.88,19.92,18.4,16.2,19.2,17.7,0,0,0,0.29,-6.72,-0.79,-0.04,-0.72,0.8,-0.68,-0.72,-0.7
Ezekiel Elliott,DAL,RB,7,WSH,0,0,0,19.18,89.18,0.62,3.46,22.33,0.14,0,0,0,12,45,0,1,6,0,15.71,19.17,17.44,5.1,6.1,5.6,0,0,0,-7.18,-44.18,-0.62,-2.46,-16.33,-0.14,-10.61,-13.07,-11.84
Josh Jacobs,LV,RB,7,TB,0,0,0,18.6,82.21,0.71,2.65,21.29,0.11,0,0,0,10,17,0,3,14,0,15.27,17.92,16.6,3.1,6.1,4.6,0,0,0,-8.6,-65.21,-0.71,0.35,-7.29,-0.11,-12.17,-11.82,-12
Chris Carson,SEA,RB,7,ARI,0,0,0,16.46,74.39,0.53,3.61,26.7,0.25,0,0,0,5,34,0,1,7,0,14.79,18.4,16.6,4.1,5.1,4.6,0,0,0,-11.46,-40.39,-0.53,-2.61,-19.7,-0.25,-10.69,-13.3,-12
Clyde Edwards-Helaire,KC,RB,7,DEN,0,0,0,16.99,78,0.52,3.08,25.16,0.14,0,0,0,8,46,1,1,17,0,14.28,17.36,15.82,12.3,13.3,12.8,0,0,0,-8.99,-32,0.48,-2.08,-8.16,-0.14,-1.98,-4.06,-3.02
Mike Davis,CAR,RB,7,NO,0,0,0,17.11,67.09,0.52,5,32.32,0.11,0,0,0,7,12,0,5,24,0,13.72,18.72,16.22,3.6,8.6,6.1,0,0,0,-10.11,-55.09,-0.52,0,-8.32,-0.11,-10.12,-10.12,-10.12
Todd Gurley,ATL,RB,7,DET,0,0,0,13.46,60.97,0.86,2.21,17.05,0.11,0,0,0,23,63,2,2,19,0,13.62,15.83,14.72,20.2,22.2,21.2,0,0,0,9.54,2.03,1.14,-0.21,1.95,-0.11,6.58,6.37,6.48
James Robinson,JAC,RB,7,LAC,0,0,0,14.6,64.69,0.5,3.85,28.45,0.13,0,0,0,23,121,1,4,18,1,13.09,16.94,15.02,25.9,29.9,27.9,0,0,0,8.4,56.31,0.5,0.15,-10.45,0.87,12.81,12.96,12.88
Devin Singletary,BUF,RB,7,NYJ,0,0,0,14.92,67.73,0.55,2.79,20.94,0.14,0,0,0,8,29,0,2,18,0,13.01,15.8,14.4,4.7,6.7,5.7,0,0,0,-6.92,-38.73,-0.55,-0.79,-2.94,-0.14,-8.31,-9.1,-8.7
James Conner,PIT,RB,7,TEN,0,0,0,14.47,64.41,0.6,2.6,18.57,0.11,0,0,0,20,82,0,3,29,0,12.56,15.16,13.86,11.1,14.1,12.6,0,0,0,5.53,17.59,-0.6,0.4,10.43,-0.11,-1.46,-1.06,-1.26
Antonio Gibson,WSH,RB,7,DAL,0,0,0,15.88,69.08,0.55,2.53,17.91,0.09,0,0,0,20,128,1,0,0,0,12.54,15.07,13.8,18.8,18.8,18.8,0,0,0,4.12,58.92,0.45,-2.53,-17.91,-0.09,6.26,3.73,5
Jamaal Williams,GB,RB,7,HOU,0,0,0,14.69,58.47,0.5,3.36,24.53,0.15,0,0,0,19,77,1,4,37,0,12.2,15.56,13.88,17.4,21.4,19.4,0,0,0,4.31,18.53,0.5,0.64,12.47,-0.15,5.2,5.84,5.52
David Johnson,HOU,RB,7,GB,0,0,0,15.19,58.94,0.59,2.25,21.03,0.12,0,0,0,14,42,0,4,42,1,12.26,14.51,13.38,14.4,18.4,16.4,0,0,0,-1.19,-16.94,-0.59,1.75,20.97,0.88,2.14,3.89,3.01
Kenyan Drake,ARI,RB,7,SEA,0,0,0,14.86,67.78,0.59,1.69,12.48,0.08,0,0,0,14,34,0,1,7,0,12.05,13.74,12.9,4.1,5.1,4.6,0,0,0,-0.86,-33.78,-0.59,-0.69,-5.48,-0.08,-7.95,-8.64,-8.3
Ronald Jones,TB,RB,7,LV,0,0,0,14.11,61.65,0.63,2.57,16.43,0.1,0,0,0,13,34,1,1,2,0,12.19,14.76,13.48,9.6,10.6,10.1,0,0,0,-1.11,-27.65,0.37,-1.57,-14.43,-0.1,-2.59,-4.16,-3.38
Melvin Gordon,DEN,RB,7,KC,0,0,0,13.96,59.32,0.44,2.47,18.76,0.09,0,0,0,17,68,1,2,12,0,10.99,13.46,12.22,14,16,15,0,0,0,3.04,8.68,0.56,-0.47,-6.76,-0.09,3.01,2.54,2.78
Giovani Bernard,CIN,RB,7,CLE,0,0,0,14.39,58.72,0.36,3.49,22.26,0.09,0,0,0,13,37,0,5,59,1,10.8,14.29,12.55,15.6,20.6,18.1,0,0,0,-1.39,-21.72,-0.36,1.51,36.74,0.91,4.8,6.31,5.56
Justin Jackson,LAC,RB,7,JAC,0,0,0,13.8,57.28,0.49,2.1,13.53,0.06,0,0,0,5,12,0,5,43,0,10.38,12.48,11.43,5.5,10.5,8,0,0,0,-8.8,-45.28,-0.49,2.9,29.47,-0.06,-4.88,-1.98,-3.43
D'Andre Swift,DET,RB,7,ATL,0,0,0,10.54,43.42,0.42,3.26,25.92,0.1,0,0,0,9,27,1,4,21,0,10.05,13.31,11.68,10.8,14.8,12.8,0,0,0,-1.54,-16.42,0.58,0.74,-4.92,-0.1,0.75,1.49,1.12
Joshua Kelley,LAC,RB,7,JAC,0,0,0,11.32,45.04,0.41,1.61,11.45,0.04,0,0,0,12,29,0,5,24,0,8.35,9.96,9.15,5.3,10.3,7.8,0,0,0,0.68,-16.04,-0.41,3.39,12.55,-0.04,-3.05,0.34,-1.35
James White,NE,RB,7,SF,0,0,0,3.76,15.31,0.12,4.29,37.99,0.23,0,0,0,0,0,0,1,3,0,7.43,11.72,9.57,0.3,1.3,0.8,0,0,0,-3.76,-15.31,-0.12,-3.29,-34.99,-0.23,-7.13,-10.42,-8.77
Latavius Murray,NO,RB,7,CAR,0,0,0,9.26,37.67,0.35,1.44,10.95,0.03,0,0,0,11,47,0,1,9,0,7.14,8.58,7.86,5.6,6.6,6.1,0,0,0,1.74,9.33,-0.35,-0.44,-1.95,-0.03,-1.54,-1.98,-1.76
Adrian Peterson,DET,RB,7,ATL,0,0,0,11.17,43.8,0.3,0.9,7.96,0.02,0,0,0,11,29,0,1,1,0,7.1,8,7.55,3,4,3.5,0,0,0,-0.17,-14.8,-0.3,0.1,-6.96,-0.02,-4.1,-4,-4.05
Damien Harris,NE,RB,7,SF,0,0,0,10.96,44.72,0.35,0.41,3,0.01,0,0,0,10,58,0,1,12,0,6.93,7.34,7.14,7,8,7.5,0,0,0,-0.96,13.28,-0.35,0.59,9,-0.01,0.07,0.66,0.37
AJ Dillon,GB,RB,7,HOU,0,0,0,9.47,40.14,0.19,1.42,9.91,0.12,0,0,0,5,11,0,0,0,0,6.86,8.28,7.57,1.1,1.1,1.1,0,0,0,-4.47,-29.14,-0.19,-1.42,-9.91,-0.12,-5.76,-7.18,-6.47
Rex Burkhead,NE,RB,7,SF,0,0,0,6.95,28.35,0.27,1.99,18.7,0.06,0,0,0,4,12,0,3,35,0,6.68,8.67,7.68,4.7,7.7,6.2,0,0,0,-2.95,-16.35,-0.27,1.01,16.3,-0.06,-1.98,-0.97,-1.47
Phillip Lindsay,DEN,RB,7,KC,0,0,0,8.13,36.93,0.2,1.59,10.07,0.03,0,0,0,9,79,0,0,0,0,6.08,7.67,6.88,7.9,7.9,7.9,0,0,0,0.87,42.07,-0.2,-1.59,-10.07,-0.03,1.82,0.23,1.03
Le'Veon Bell,KC,RB,7,DEN,0,0,0,5.76,25.92,0.27,1.76,14.13,0.09,0,0,0,6,39,0,0,0,0,6.16,7.92,7.04,3.9,3.9,3.9,0,0,0,0.24,13.08,-0.27,-1.76,-14.13,-0.09,-2.26,-4.02,-3.14
Chase Edmonds,ARI,RB,7,SEA,0,0,0,4.51,18.54,0.17,3.53,22.89,0.1,0,0,0,5,58,0,7,87,0,5.76,9.29,7.52,14.5,21.5,18,0,0,0,0.49,39.46,-0.17,3.47,64.11,-0.1,8.74,12.21,10.48
Frank Gore,NYJ,RB,7,BUF,0,0,0,11.11,42.76,0.07,0.82,6.34,0.02,0,0,0,11,60,0,0,0,0,5.45,6.27,5.86,6,6,6,0,0,0,-0.11,17.24,-0.07,-0.82,-6.34,-0.02,0.55,-0.27,0.14
Leonard Fournette,TB,RB,7,LV,0,0,0,6.35,25.38,0.2,1.21,6.52,0.03,0,0,0,11,50,0,6,47,0,4.57,5.78,5.18,9.7,15.7,12.7,0,0,0,4.65,24.62,-0.2,4.79,40.48,-0.03,5.13,9.92,7.52
La'Mical Perine,NYJ,RB,7,BUF,0,0,0,6.58,26.57,0.18,1.1,7.05,0.02,0,0,0,11,40,1,2,16,0,4.56,5.66,5.11,11.6,13.6,12.6,0,0,0,4.42,13.43,0.82,0.9,8.95,-0.02,7.04,7.94,7.49
Jeff Wilson,SF,RB,7,NE,0,0,0,6.34,26.3,0.11,1.11,9.61,0.07,0,0,0,17,112,3,2,8,0,4.67,5.78,5.22,30,32,31,0,0,0,10.66,85.7,2.89,0.89,-1.61,-0.07,25.33,26.22,25.78
D'Ernest Johnson,CLE,RB,7,CIN,0,0,0,7.14,30.49,0.11,0.79,5.68,0.05,0,0,0,1,3,0,0,0,0,4.58,5.37,4.97,0.3,0.3,0.3,0,0,0,-6.14,-27.49,-0.11,-0.79,-5.68,-0.05,-4.28,-5.07,-4.68
Brian Hill,ATL,RB,7,DET,0,0,0,5.85,24.47,0.18,1.18,8.25,0.03,0,0,0,2,3,0,3,27,0,4.53,5.71,5.12,3,6,4.5,0,0,0,-3.85,-21.47,-0.18,1.82,18.75,-0.03,-1.53,0.29,-0.62
Zack Moss,BUF,RB,7,NYJ,0,0,0,5.9,23.71,0.19,1.04,7.27,0.03,0,0,0,7,47,0,3,25,0,4.42,5.46,4.94,7.2,10.2,8.7,0,0,0,1.1,23.29,-0.19,1.96,17.73,-0.03,2.78,4.74,3.76
Duke Johnson,HOU,RB,7,GB,0,0,0,2.76,11.66,0.07,2.2,19.25,0.07,0,0,0,1,-1,0,5,43,0,3.93,6.13,5.03,4.2,9.2,6.7,0,0,0,-1.76,-12.66,-0.07,2.8,23.75,-0.07,0.27,3.07,1.67
JD McKissic,WSH,RB,7,DAL,0,0,0,2.94,12.09,0.08,2.81,17.68,0.06,0,0,0,5,35,0,2,16,0,3.82,6.63,5.22,5.1,7.1,6.1,0,0,0,2.06,22.91,-0.08,-0.81,-1.68,-0.06,1.28,0.47,0.88
Trenton Cannon,CAR,RB,7,NO,0,0,0,2.97,12.32,0.05,1.96,14.46,0.1,0,0,0,1,7,0,0,0,0,3.58,5.54,4.56,0.7,0.7,0.7,0,0,0,-1.97,-5.32,-0.05,-1.96,-14.46,-0.1,-2.88,-4.84,-3.86
Benny Snell,PIT,RB,7,TEN,0,0,0,5.35,21.56,0.14,0.53,3.26,0.01,0,0,0,2,2,1,0,0,0,3.38,3.91,3.64,6.2,6.2,6.2,0,0,0,-3.35,-19.56,0.86,-0.53,-3.26,-0.01,2.82,2.29,2.56
Tony Pollard,DAL,RB,7,WSH,0,0,0,4.06,17.04,0.11,1.07,6.21,0.02,0,0,0,8,16,0,1,6,0,3.1,4.17,3.64,2.2,3.2,2.7,0,0,0,3.94,-1.04,-0.11,-0.07,-0.21,-0.02,-0.9,-0.97,-0.94
Peyton Barber,WSH,RB,7,DAL,0,0,0,5.39,19.82,0.14,0.35,2.02,0.02,0,0,0,10,34,0,0,0,0,3.14,3.49,3.32,3.4,3.4,3.4,0,0,0,4.61,14.18,-0.14,-0.35,-2.02,-0.02,0.26,-0.09,0.08
Jalen Richard,LV,RB,7,TB,0,0,0,1.03,4.53,0.03,2.41,21.01,0.05,0,0,0,7,24,0,0,0,0,3.03,5.44,4.23,2.4,2.4,2.4,0,0,0,5.97,19.47,-0.03,-2.41,-21.01,-0.05,-0.63,-3.04,-1.83
Carlos Hyde,SEA,RB,7,ARI,0,0,0,4,16.56,0.12,0.63,3.51,0.02,0,0,0,15,68,1,3,8,0,2.85,3.48,3.16,13.6,16.6,15.1,0,0,0,11,51.44,0.88,2.37,4.49,-0.02,10.75,13.12,11.93
JaMycal Hasty,SF,RB,7,NE,0,0,0,3.24,13.7,0.04,0.96,7.64,0.06,0,0,0,9,57,0,1,16,0,2.73,3.69,3.21,7.3,8.3,7.8,0,0,0,5.76,43.3,-0.04,0.04,8.36,-0.06,4.57,4.61,4.59
Devontae Booker,LV,RB,7,TB,0,0,0,3.31,13.71,0.06,0.85,7.1,0.04,0,0,0,3,5,0,2,9,0,2.68,3.53,3.1,1.4,3.4,2.4,0,0,0,-0.31,-8.71,-0.06,1.15,1.9,-0.04,-1.28,-0.13,-0.7
Jeremy McNichols,TEN,RB,7,PIT,0,0,0,3.06,12.44,0.09,1.03,7.24,0.02,0,0,0,1,2,0,0,0,0,2.63,3.66,3.14,0.2,0.2,0.2,0,0,0,-2.06,-10.44,-0.09,-1.03,-7.24,-0.02,-2.43,-3.46,-2.94
Samaje Perine,CIN,RB,7,CLE,0,0,0,3.63,14.62,0.05,0.82,5.67,0.05,0,0,0,1,3,0,1,3,0,2.63,3.45,3.04,0.6,1.6,1.1,0,0,0,-2.63,-11.62,-0.05,0.18,-2.67,-0.05,-2.03,-1.85,-1.94
Anthony McFarland,PIT,RB,7,TEN,0,0,0,2.69,11.39,0.03,0.76,4.89,0.04,0,0,0,1,6,0,0,0,0,2.05,2.81,2.43,0.6,0.6,0.6,0,0,0,-1.69,-5.39,-0.03,-0.76,-4.89,-0.04,-1.45,-2.21,-1.83
Kyle Juszczyk,SF,RB,7,NE,0,0,0,0.65,2.73,0.01,1.11,12.62,0.06,0,0,0,4,18,1,1,18,0,1.95,3.06,2.5,9.6,10.6,10.1,0,0,0,3.35,15.27,0.99,-0.11,5.38,-0.06,7.65,7.54,7.6
Alec Ingold,LV,RB,7,TB,0,0,0,0.32,1.35,0.01,0.93,6.93,0.06,0,0,0,0,0,0,1,21,0,1.25,2.18,1.72,2.1,3.1,2.6,0,0,0,-0.32,-1.35,-0.01,0.07,14.07,-0.06,0.85,0.92,0.88
