PlayerName,Team,Position,Week,Opponent,ProjPassYd,ProjPassTD,ProjPassINT,ProjRushAtt,ProjRushYd,ProjRushTD,ProjRecCount,ProjRecYd,ProjRecTD,ActualPassYd,ActualPassTD,ActualPassINT,ActualRushAtt,ActualRushYd,ActualRushTD,ActualRecCount,ActualRecYd,ActualRecTD,FanProjStd,FanProjPPR1,FanProjPPRHalf,FanActualStd,FanActualPPR1,FanActualPPRHalf,DiffPassYds,DiffPassTD,DiffPassINT,DiffRushAtt,DiffRushYd,DiffRushTD,DiffRecCount,DiffRecYd,DiffRecTD,DiffStandard,DiffPPR1,DiffPPRHalf
Drew Lock,DEN,QB,13,KC,239.24,1.31,0.84,2.4,10.54,0.12,0,0,0,151,2,0,2,9,0,0,0,0,15.74,15.74,15.74,14.94,14.94,14.94,-88.24,0.69,-0.84,-0.4,-1.54,-0.12,0,0,0,-0.8,-0.8,-0.8
Brandon Allen,CIN,QB,13,MIA,254.08,1.13,1.17,2.41,10.41,0.12,0,0,0,153,1,0,2,3,0,0,0,0,15.27,15.27,15.27,10.42,10.42,10.42,-101.08,-0.13,-1.17,-0.41,-7.41,-0.12,0,0,0,-4.85,-4.85,-4.85
Colt McCoy,NYG,QB,13,SEA,242.31,1.06,1.01,2.52,10.84,0.12,0,0,0,105,1,0,1,3,0,0,0,0,14.73,14.73,14.73,8.5,8.5,8.5,-137.31,-0.06,-1.01,-1.52,-7.84,-0.12,0,0,0,-6.23,-6.23,-6.23
Jacoby Brissett,IND,QB,13,HOU,0,0,0,1.11,4.65,0.08,0,0,0,0,0,0,1,2,0,0,0,0,0.94,0.94,0.94,0.2,0.2,0.2,0,0,0,-0.11,-2.65,-0.08,0,0,0,-0.74,-0.74,-0.74
Jalen Hurts,PHI,QB,13,GB,0,0,0,0.91,3.83,0.04,0,0,0,109,1,0,5,29,0,0,0,0,0.62,0.62,0.62,11.26,11.26,11.26,109,1,0,4.09,25.17,-0.04,0,0,0,10.64,10.64,10.64
Dalvin Cook,MIN,RB,13,JAC,0,0,0,22.76,108.86,1.09,3.26,29.3,0.18,0,0,0,32,120,0,6,59,0,21.44,24.7,23.07,17.9,23.9,20.9,0,0,0,9.24,11.14,-1.09,2.74,29.7,-0.18,-3.54,-0.8,-2.17
Derrick Henry,TEN,RB,13,CLE,0,0,0,22.7,112.36,1.25,1.72,14.8,0.08,0,0,0,16,60,0,1,9,0,20.7,22.42,21.56,6.9,7.9,7.4,0,0,0,-6.7,-52.36,-1.25,-0.72,-5.8,-0.08,-13.8,-14.52,-14.16
Austin Ekeler,LAC,RB,13,NE,0,0,0,14.7,66.14,0.42,5.24,47.8,0.28,0,0,0,8,36,0,4,32,0,15.59,20.83,18.21,6.8,10.8,8.8,0,0,0,-6.7,-30.14,-0.42,-1.24,-15.8,-0.28,-8.79,-10.03,-9.41
Myles Gaskin,MIA,RB,13,CIN,0,0,0,17.22,76.1,0.56,2.94,21.37,0.17,0,0,0,21,90,0,2,51,0,14.13,17.07,15.6,14.1,16.1,15.1,0,0,0,3.78,13.9,-0.56,-0.94,29.63,-0.17,-0.03,-0.97,-0.5
Aaron Jones,GB,RB,13,PHI,0,0,0,13.77,64,0.71,3.14,25.63,0.16,0,0,0,15,130,1,3,18,0,14.18,17.32,15.75,20.8,23.8,22.3,0,0,0,1.23,66,0.29,-0.14,-7.63,-0.16,6.62,6.48,6.55
Alvin Kamara,NO,RB,13,ATL,0,0,0,11.89,55.53,0.58,4.53,37.58,0.19,0,0,0,15,88,1,2,9,0,13.93,18.46,16.2,15.7,17.7,16.7,0,0,0,3.11,32.47,0.42,-2.53,-28.58,-0.19,1.77,-0.76,0.5
James Robinson,JAC,RB,13,MIN,0,0,0,17.18,76.94,0.52,3.58,24.11,0.14,0,0,0,18,78,1,6,30,0,14.07,17.65,15.86,16.8,22.8,19.8,0,0,0,0.82,1.06,0.48,2.42,5.89,-0.14,2.73,5.15,3.94
Nick Chubb,CLE,RB,13,TEN,0,0,0,16.17,80.26,0.56,1.45,11.15,0.08,0,0,0,18,80,1,1,26,0,12.98,14.43,13.7,16.6,17.6,17.1,0,0,0,1.83,-0.26,0.44,-0.45,14.85,-0.08,3.62,3.17,3.4
Devontae Booker,LV,RB,13,NYJ,0,0,0,15.27,61.44,0.58,3.21,25.21,0.16,0,0,0,16,50,0,1,1,0,13.1,16.31,14.7,5.1,6.1,5.6,0,0,0,0.73,-11.44,-0.58,-2.21,-24.21,-0.16,-8,-10.21,-9.1
Todd Gurley,ATL,RB,13,NO,0,0,0,15.42,64.91,0.69,2.1,14.55,0.09,0,0,0,8,16,0,1,4,0,12.63,14.73,13.68,2,3,2.5,0,0,0,-7.42,-48.91,-0.69,-1.1,-10.55,-0.09,-10.63,-11.73,-11.18
Miles Sanders,PHI,RB,13,GB,0,0,0,14.04,65.85,0.43,2.85,24.1,0.13,0,0,0,10,31,0,0,0,0,12.36,15.21,13.78,3.1,3.1,3.1,0,0,0,-4.04,-34.85,-0.43,-2.85,-24.1,-0.13,-9.26,-12.11,-10.68
David Montgomery,CHI,RB,13,DET,0,0,0,15.83,62.81,0.43,2.61,20.56,0.13,0,0,0,17,72,2,4,39,0,11.7,14.31,13,23.1,27.1,25.1,0,0,0,1.17,9.19,1.57,1.39,18.44,-0.13,11.4,12.79,12.1
Chris Carson,SEA,RB,13,NYG,0,0,0,13.36,59.55,0.41,2.95,21.88,0.17,0,0,0,13,65,0,3,45,1,11.62,14.57,13.1,17,20,18.5,0,0,0,-0.36,5.45,-0.41,0.05,23.12,0.83,5.38,5.43,5.41
Kenyan Drake,ARI,RB,13,LA,0,0,0,14.54,65.63,0.47,1.94,14.94,0.09,0,0,0,10,49,1,2,9,0,11.42,13.36,12.39,11.8,13.8,12.8,0,0,0,-4.54,-16.63,0.53,0.06,-5.94,-0.09,0.38,0.44,0.41
David Johnson,HOU,RB,13,IND,0,0,0,13.66,53.41,0.41,2.28,21.54,0.13,0,0,0,10,44,1,0,0,0,10.74,13.02,11.88,10.4,10.4,10.4,0,0,0,-3.66,-9.41,0.59,-2.28,-21.54,-0.13,-0.34,-2.62,-1.48
Giovani Bernard,CIN,RB,13,MIA,0,0,0,13.75,56.42,0.28,3.16,24.75,0.1,0,0,0,12,30,0,2,-1,0,10.4,13.56,11.98,2.9,4.9,3.9,0,0,0,-1.75,-26.42,-0.28,-1.16,-25.75,-0.1,-7.5,-8.66,-8.08
Jonathan Taylor,IND,RB,13,HOU,0,0,0,11.62,48.93,0.44,1.99,16.48,0.1,0,0,0,13,91,0,3,44,1,9.78,11.77,10.77,19.5,22.5,21,0,0,0,1.38,42.07,-0.44,1.01,27.52,0.9,9.72,10.73,10.23
Damien Harris,NE,RB,13,LAC,0,0,0,14.11,64.26,0.5,0.36,2.45,0.02,0,0,0,16,80,0,1,15,0,9.79,10.15,9.97,9.5,10.5,10,0,0,0,1.89,15.74,-0.5,0.64,12.55,-0.02,-0.29,0.35,0.03
Kareem Hunt,CLE,RB,13,TEN,0,0,0,8.57,38.89,0.28,2.69,23.77,0.17,0,0,0,14,33,0,3,24,0,8.97,11.66,10.32,5.7,8.7,7.2,0,0,0,5.43,-5.89,-0.28,0.31,0.23,-0.17,-3.27,-2.96,-3.12
Frank Gore,NYJ,RB,13,LV,0,0,0,14.4,56.8,0.3,1.34,9.71,0.06,0,0,0,1,2,0,0,0,0,8.81,10.15,9.48,0.2,0.2,0.2,0,0,0,-13.4,-54.8,-0.3,-1.34,-9.71,-0.06,-8.61,-9.95,-9.28
Jamaal Williams,GB,RB,13,PHI,0,0,0,11.31,45.69,0.33,2.09,15.07,0.11,0,0,0,5,26,0,2,10,0,8.72,10.81,9.76,3.6,5.6,4.6,0,0,0,-6.31,-19.69,-0.33,-0.09,-5.07,-0.11,-5.12,-5.21,-5.17
Nyheim Hines,IND,RB,13,HOU,0,0,0,7.55,31.3,0.29,3.4,28.35,0.17,0,0,0,6,10,1,3,22,0,8.72,12.12,10.42,9.2,12.2,10.7,0,0,0,-1.55,-21.3,0.71,-0.4,-6.35,-0.17,0.48,0.08,0.28
Adrian Peterson,DET,RB,13,CHI,0,0,0,13.2,51.89,0.34,0.99,7.78,0.04,0,0,0,16,57,2,0,0,0,8.25,9.24,8.74,17.7,17.7,17.7,0,0,0,2.8,5.11,1.66,-0.99,-7.78,-0.04,9.45,8.46,8.96
Melvin Gordon,DEN,RB,13,KC,0,0,0,10.74,45.91,0.35,1.73,13.07,0.08,0,0,0,15,131,0,1,11,0,8.48,10.21,9.35,14.2,15.2,14.7,0,0,0,4.26,85.09,-0.35,-0.73,-2.07,-0.08,5.72,4.99,5.35
Kerryon Johnson,DET,RB,13,CHI,0,0,0,9.73,40.93,0.24,2.12,17.19,0.11,0,0,0,3,3,0,2,8,0,7.91,10.03,8.97,1.1,3.1,2.1,0,0,0,-6.73,-37.93,-0.24,-0.12,-9.19,-0.11,-6.81,-6.93,-6.87
Phillip Lindsay,DEN,RB,13,KC,0,0,0,9.25,43.3,0.25,1.65,11.01,0.06,0,0,0,14,26,0,0,0,0,7.29,8.94,8.12,2.6,2.6,2.6,0,0,0,4.75,-17.3,-0.25,-1.65,-11.01,-0.06,-4.69,-6.34,-5.52
Darrell Henderson,LA,RB,13,ARI,0,0,0,9.64,39.94,0.32,1.07,8.6,0.05,0,0,0,3,49,1,2,25,0,7.07,8.14,7.6,13.4,15.4,14.4,0,0,0,-6.64,9.06,0.68,0.93,16.4,-0.05,6.33,7.26,6.8
Latavius Murray,NO,RB,13,ATL,0,0,0,9.66,39.91,0.34,1.11,8.32,0.04,0,0,0,5,17,0,2,0,0,7.1,8.21,7.65,1.7,3.7,2.7,0,0,0,-4.66,-22.91,-0.34,0.89,-8.32,-0.04,-5.4,-4.51,-4.95
Carlos Hyde,SEA,RB,13,NYG,0,0,0,8.91,36.82,0.27,1.89,11.49,0.1,0,0,0,2,1,0,3,10,0,7.05,8.94,8,1.1,4.1,2.6,0,0,0,-6.91,-35.82,-0.27,1.11,-1.49,-0.1,-5.95,-4.84,-5.4
James White,NE,RB,13,LAC,0,0,0,4.13,17.19,0.14,3.94,29.12,0.2,0,0,0,0,0,0,3,1,0,6.67,10.61,8.64,0.1,3.1,1.6,0,0,0,-4.13,-17.19,-0.14,-0.94,-28.12,-0.2,-6.57,-7.51,-7.04
Cam Akers,LA,RB,13,ARI,0,0,0,9.15,38.37,0.3,0.76,5.88,0.04,0,0,0,21,72,1,1,22,0,6.46,7.22,6.84,15.4,16.4,15.9,0,0,0,11.85,33.63,0.7,0.24,16.12,-0.04,8.94,9.18,9.06
Le'Veon Bell,KC,RB,13,DEN,0,0,0,7.62,30.61,0.22,1.63,11.59,0.08,0,0,0,11,40,0,2,15,0,6.02,7.65,6.83,5.5,7.5,6.5,0,0,0,3.38,9.39,-0.22,0.37,3.41,-0.08,-0.52,-0.15,-0.33
Chase Edmonds,ARI,RB,13,LA,0,0,0,4.93,20.66,0.14,3.19,23.24,0.13,0,0,0,6,28,0,2,15,0,6.01,9.2,7.6,4.3,6.3,5.3,0,0,0,1.07,7.34,-0.14,-1.19,-8.24,-0.13,-1.71,-2.9,-2.3
Jalen Richard,LV,RB,13,NYJ,0,0,0,7.69,33.15,0.25,1.13,9.4,0.06,0,0,0,4,11,0,1,6,0,6.11,7.24,6.68,1.7,2.7,2.2,0,0,0,-3.69,-22.15,-0.25,-0.13,-3.4,-0.06,-4.41,-4.54,-4.48
Patrick Laird,MIA,RB,13,CIN,0,0,0,7.77,32.41,0.22,1.17,8.89,0.08,0,0,0,3,6,0,2,16,0,5.93,7.1,6.52,2.2,4.2,3.2,0,0,0,-4.77,-26.41,-0.22,0.83,7.11,-0.08,-3.73,-2.9,-3.31
Ty Johnson,NYJ,RB,13,LV,0,0,0,6.82,28.64,0.19,1.32,7.89,0.07,0,0,0,22,104,1,2,13,0,5.21,6.53,5.87,17.7,19.7,18.7,0,0,0,15.18,75.36,0.81,0.68,5.11,-0.07,12.49,13.17,12.83
Duke Johnson,HOU,RB,13,IND,0,0,0,4.19,17.37,0.1,2.43,21.04,0.12,0,0,0,2,8,0,6,24,0,5.16,7.59,6.38,3.2,9.2,6.2,0,0,0,-2.19,-9.37,-0.1,3.57,2.96,-0.12,-1.96,1.61,-0.17
Jordan Wilkins,IND,RB,13,HOU,0,0,0,6.23,27.6,0.23,0.6,4.74,0.03,0,0,0,5,12,0,2,6,0,4.79,5.39,5.09,1.8,3.8,2.8,0,0,0,-1.23,-15.6,-0.23,1.4,1.26,-0.03,-2.99,-1.59,-2.29
Joshua Kelley,LAC,RB,13,NE,0,0,0,6.44,26.07,0.16,1.01,7.16,0.06,0,0,0,0,0,0,2,3,0,4.64,5.65,5.14,0.3,2.3,1.3,0,0,0,-6.44,-26.07,-0.16,0.99,-4.16,-0.06,-4.34,-3.35,-3.84
Malcolm Brown,LA,RB,13,ARI,0,0,0,4.26,17.51,0.15,1.59,12.2,0.08,0,0,0,3,-3,0,1,30,0,4.35,5.94,5.14,2.7,3.7,3.2,0,0,0,-1.26,-20.51,-0.15,-0.59,17.8,-0.08,-1.65,-2.24,-1.94
Samaje Perine,CIN,RB,13,MIA,0,0,0,5.72,23.3,0.11,0.76,5.82,0.03,0,0,0,3,7,0,0,0,0,3.75,4.51,4.13,0.7,0.7,0.7,0,0,0,-2.72,-16.3,-0.11,-0.76,-5.82,-0.03,-3.05,-3.81,-3.43
Brian Hill,ATL,RB,13,NO,0,0,0,4.26,17.54,0.1,0.91,6.3,0.03,0,0,0,5,18,0,0,0,0,3.16,4.07,3.62,1.8,1.8,1.8,0,0,0,0.74,0.46,-0.1,-0.91,-6.3,-0.03,-1.36,-2.27,-1.82
Boston Scott,PHI,RB,13,GB,0,0,0,3.16,13.48,0.1,1.22,9.45,0.05,0,0,0,2,9,0,0,0,0,3.19,4.41,3.8,0.9,0.9,0.9,0,0,0,-1.16,-4.48,-0.1,-1.22,-9.45,-0.05,-2.29,-3.51,-2.9
Alfred Morris,NYG,RB,13,SEA,0,0,0,4.37,17.43,0.1,0.54,4.13,0.02,0,0,0,8,39,1,1,6,1,2.88,3.42,3.15,16.5,17.5,17,0,0,0,3.63,21.57,0.9,0.46,1.87,0.98,13.62,14.08,13.85
Ito Smith,ATL,RB,13,NO,0,0,0,3.73,15,0.08,0.8,5.09,0.03,0,0,0,8,36,0,1,-2,0,2.67,3.47,3.07,3.4,4.4,3.9,0,0,0,4.27,21,-0.08,0.2,-7.09,-0.03,0.73,0.93,0.83
Jeremy McNichols,TEN,RB,13,CLE,0,0,0,1.7,7.23,0.05,1.02,7.39,0.05,0,0,0,2,2,1,3,15,0,2.06,3.08,2.57,7.7,10.7,9.2,0,0,0,0.3,-5.23,0.95,1.98,7.61,-0.05,5.64,7.62,6.63
Dion Lewis,NYG,RB,13,SEA,0,0,0,0.92,3.88,0.03,1.47,10.62,0.05,0,0,0,3,6,0,0,0,0,1.93,3.4,2.66,0.6,0.6,0.6,0,0,0,2.08,2.12,-0.03,-1.47,-10.62,-0.05,-1.33,-2.8,-2.06
Theo Riddick,LV,RB,13,NYJ,0,0,0,1.61,6.24,0.05,0.73,5.09,0.04,0,0,0,3,6,0,1,3,0,1.67,2.4,2.04,0.9,1.9,1.4,0,0,0,1.39,-0.24,-0.05,0.27,-2.09,-0.04,-0.77,-0.5,-0.64
Kalen Ballage,LAC,RB,13,NE,0,0,0,1.67,6.67,0.04,0.44,2.91,0.02,0,0,0,7,34,0,3,5,0,1.32,1.76,1.54,3.9,6.9,5.4,0,0,0,5.33,27.33,-0.04,2.56,2.09,-0.02,2.58,5.14,3.86
Sony Michel,NE,RB,13,LAC,0,0,0,1.89,7.99,0.06,0.23,1.53,0.01,0,0,0,10,35,0,1,23,0,1.37,1.6,1.48,5.8,6.8,6.3,0,0,0,8.11,27.01,-0.06,0.77,21.47,-0.01,4.43,5.2,4.81
Ameer Abdullah,MIN,RB,13,JAC,0,0,0,1.07,4.48,0.03,0.47,3.43,0.03,0,0,0,2,11,0,1,18,0,1.15,1.62,1.38,2.9,3.9,3.4,0,0,0,0.93,6.52,-0.03,0.53,14.57,-0.03,1.75,2.28,2.02
CJ Ham,MIN,RB,13,JAC,0,0,0,0.47,1.97,0.01,0.33,2.58,0.02,0,0,0,0,0,0,1,12,1,0.64,0.97,0.8,7.2,8.2,7.7,0,0,0,-0.47,-1.97,-0.01,0.67,9.42,0.98,6.56,7.23,6.9
Alec Ingold,LV,RB,13,NYJ,0,0,0,0.38,1.51,0.01,0.32,2.41,0.02,0,0,0,0,0,0,1,2,0,0.57,0.89,0.73,0.2,1.2,0.7,0,0,0,-0.38,-1.51,-0.01,0.68,-0.41,-0.02,-0.37,0.31,-0.03
Jordan Howard,PHI,RB,13,GB,0,0,0,0.45,1.89,0.02,0.13,0.95,0.01,0,0,0,4,19,0,0,0,0,0.46,0.59,0.52,1.9,1.9,1.9,0,0,0,3.55,17.11,-0.02,-0.13,-0.95,-0.01,1.44,1.31,1.38
Elijhaa Penny,NYG,RB,13,SEA,0,0,0,0.15,0.62,0,0.2,1.52,0.01,0,0,0,2,8,0,0,0,0,0.27,0.47,0.37,0.8,0.8,0.8,0,0,0,1.85,7.38,0,-0.2,-1.52,-0.01,0.53,0.33,0.43
DeeJay Dallas,SEA,RB,13,NYG,0,0,0,0.08,0.32,0,0.08,0.58,0.01,0,0,0,0,0,0,2,11,0,0.15,0.23,0.19,1.1,3.1,2.1,0,0,0,-0.08,-0.32,0,1.92,10.42,-0.01,0.95,2.87,1.91
D'Ernest Johnson,CLE,RB,13,TEN,0,0,0,0.08,0.34,0,0.05,0.36,0,0,0,0,0,0,0,1,5,0,0.07,0.12,0.1,0.5,1.5,1,0,0,0,-0.08,-0.34,0,0.95,4.64,0,0.43,1.38,0.9
Dare Ogunbowale,JAC,RB,13,MIN,0,0,0,0.04,0.17,0,0.06,0.42,0,0,0,0,2,7,0,0,0,0,0.06,0.12,0.09,0.7,0.7,0.7,0,0,0,1.96,6.83,0,-0.06,-0.42,0,0.64,0.58,0.61
Tyreek Hill,KC,WR,13,DEN,0,0,0,0.82,4.76,0.04,5.79,78.15,0.81,0,0,0,1,30,0,6,58,0,13.39,19.18,16.28,8.8,14.8,11.8,0,0,0,0.18,25.24,-0.04,0.21,-20.15,-0.81,-4.59,-4.38,-4.48
Davante Adams,GB,WR,13,PHI,0,0,0,0,0,0,7.22,83.59,0.73,0,0,0,0,0,0,10,121,2,12.74,19.96,16.35,24.1,34.1,29.1,0,0,0,0,0,0,2.78,37.41,1.27,11.36,14.14,12.75
DK Metcalf,SEA,WR,13,NYG,0,0,0,0,0,0,5.56,80.1,0.65,0,0,0,0,0,0,5,80,0,11.91,17.47,14.69,8,13,10.5,0,0,0,0,0,0,-0.56,-0.1,-0.65,-3.91,-4.47,-4.19
Keenan Allen,LAC,WR,13,NE,0,0,0,0,0,0,7.54,83.84,0.53,0,0,0,0,0,0,5,48,0,11.56,19.1,15.33,4.8,9.8,7.3,0,0,0,0,0,0,-2.54,-35.84,-0.53,-6.76,-9.3,-8.03
DeAndre Hopkins,ARI,WR,13,LA,0,0,0,0,0,0,7.04,87.92,0.44,0,0,0,0,0,0,9,52,1,11.43,18.47,14.95,11.2,20.2,15.7,0,0,0,0,0,0,1.96,-35.92,0.56,-0.23,1.73,0.75
Adam Thielen,MIN,WR,13,JAC,0,0,0,0.02,0.12,0,5.91,77.81,0.59,0,0,0,0,0,0,8,75,1,11.33,17.24,14.28,13.5,21.5,17.5,0,0,0,-0.02,-0.12,0,2.09,-2.81,0.41,2.17,4.26,3.22
Justin Jefferson,MIN,WR,13,JAC,0,0,0,0,0,0,5.29,78.44,0.52,0,0,0,1,2,0,9,121,1,10.96,16.25,13.6,18.3,27.3,22.8,0,0,0,1,2,0,3.71,42.56,0.48,7.34,11.05,9.2
AJ Brown,TEN,WR,13,CLE,0,0,0,0,0,0,5.07,81.45,0.46,0,0,0,0,0,0,4,87,0,10.9,15.97,13.44,8.7,12.7,10.7,0,0,0,0,0,0,-1.07,5.55,-0.46,-2.2,-3.27,-2.74
Brandin Cooks,HOU,WR,13,IND,0,0,0,0,0,0,5.67,79.98,0.47,0,0,0,0,0,0,5,65,0,10.82,16.49,13.66,6.5,11.5,9,0,0,0,0,0,0,-0.67,-14.98,-0.47,-4.32,-4.99,-4.66
Tyler Lockett,SEA,WR,13,NYG,0,0,0,0,0,0,6.12,69.17,0.64,0,0,0,0,0,0,6,63,0,10.76,16.88,13.82,6.3,12.3,9.3,0,0,0,0,0,0,-0.12,-6.17,-0.64,-4.46,-4.58,-4.52
Allen Robinson,CHI,WR,13,DET,0,0,0,0,0,0,6.47,77.09,0.49,0,0,0,0,0,0,6,75,0,10.65,17.12,13.88,7.5,13.5,10.5,0,0,0,0,0,0,-0.47,-2.09,-0.49,-3.15,-3.62,-3.38
Michael Thomas,NO,WR,13,ATL,0,0,0,0.12,0.62,0.01,6.51,79.96,0.38,0,0,0,0,0,0,9,105,0,10.4,16.91,13.66,10.5,19.5,15,0,0,0,-0.12,-0.62,-0.01,2.49,25.04,-0.38,0.1,2.59,1.34
Calvin Ridley,ATL,WR,13,NO,0,0,0,0,0,0,5.57,74.86,0.41,0,0,0,0,0,0,5,108,0,9.95,15.52,12.74,10.8,15.8,13.3,0,0,0,0,0,0,-0.57,33.14,-0.41,0.85,0.28,0.57
