PlayerName,Team,Position,Week,Opponent,ProjPassYd,ProjPassTD,ProjPassINT,ProjRushAtt,ProjRushYd,ProjRushTD,ProjRecCount,ProjRecYd,ProjRecTD,ActualPassYd,ActualPassTD,ActualPassINT,ActualRushAtt,ActualRushYd,ActualRushTD,ActualRecCount,ActualRecYd,ActualRecTD,FanProjStd,FanProjPPR1,FanProjPPRHalf,FanActualStd,FanActualPPR1,FanActualPPRHalf,DiffPassYds,DiffPassTD,DiffPassINT,DiffRushAtt,DiffRushYd,DiffRushTD,DiffRecCount,DiffRecYd,DiffRecTD,DiffStandard,DiffPPR1,DiffPPRHalf
Darrell Henderson,LA,RB,2,PHI,0,0,0,4.28,17.1,0.14,0.52,4.04,0.01,0,0,0,12,81,1,2,40,0,3.01,3.53,3.27,18.1,20.1,19.1,0,0,0,7.72,63.9,0.86,1.48,35.96,-0.01,15.09,16.57,15.83
AJ Dillon,GB,RB,2,DET,0,0,0,3.09,12.47,0.12,0.56,4.08,0.02,0,0,0,5,17,0,0,0,0,2.5,3.06,2.78,1.7,1.7,1.7,0,0,0,1.91,4.53,-0.12,-0.56,-4.08,-0.02,-0.8,-1.36,-1.08
Jaylen Samuels,PIT,RB,2,DEN,0,0,0,2.87,11.32,0.08,0.72,5.71,0.02,0,0,0,0,0,0,1,4,0,2.3,3.02,2.66,0.4,1.4,0.9,0,0,0,-2.87,-11.32,-0.08,0.28,-1.71,-0.02,-1.9,-1.62,-1.76
Ito Smith,ATL,RB,2,DAL,0,0,0,1.73,6.87,0.06,1.24,8.5,0.03,0,0,0,5,20,0,0,0,0,2.08,3.32,2.7,2,2,2,0,0,0,3.27,13.13,-0.06,-1.24,-8.5,-0.03,-0.08,-1.32,-0.7
Kyle Juszczyk,SF,RB,2,NYJ,0,0,0,0.79,3.15,0.04,1.18,13,0.04,0,0,0,0,0,0,2,6,0,2.09,3.27,2.68,0.6,2.6,1.6,0,0,0,-0.79,-3.15,-0.04,0.82,-7,-0.04,-1.49,-0.67,-1.08
Duke Johnson,HOU,RB,2,BAL,0,0,0,1.46,6.3,0.02,1.09,9.41,0.04,0,0,0,0,0,0,8,92,1,1.93,3.02,2.48,15.2,23.2,19.2,0,0,0,-1.46,-6.3,-0.02,6.91,82.59,0.96,13.27,20.18,16.72
Jordan Wilkins,IND,RB,2,MIN,0,0,0,2.21,9.48,0.08,0.38,2.86,0.01,0,0,0,9,40,0,0,0,0,1.77,2.15,1.96,4,4,4,0,0,0,6.79,30.52,-0.08,-0.38,-2.86,-0.01,2.23,1.85,2.04
JD McKissic,WSH,RB,2,ARI,0,0,0,2.04,8.32,0.06,0.53,3.97,0.02,0,0,0,8,53,0,0,0,0,1.71,2.24,1.98,5.3,5.3,5.3,0,0,0,5.96,44.68,-0.06,-0.53,-3.97,-0.02,3.59,3.06,3.32
Dion Lewis,NYG,RB,2,CHI,0,0,0,1.57,6.71,0.02,0.81,5.28,0.03,0,0,0,10,20,1,4,36,0,1.5,2.31,1.9,11.6,15.6,13.6,0,0,0,8.43,13.29,0.98,3.19,30.72,-0.03,10.1,13.29,11.7
Travis Homer,SEA,RB,2,NE,0,0,0,0.84,3.39,0.02,0.81,5.91,0.02,0,0,0,3,21,0,0,0,0,1.17,1.98,1.58,2.1,2.1,2.1,0,0,0,2.16,17.61,-0.02,-0.81,-5.91,-0.02,0.93,0.12,0.53
Gus Edwards,BAL,RB,2,HOU,0,0,0,1.01,4.52,0.03,0.27,2.07,0.01,0,0,0,10,73,0,0,0,0,0.9,1.17,1.04,7.3,7.3,7.3,0,0,0,8.99,68.48,-0.03,-0.27,-2.07,-0.01,6.4,6.13,6.26
Ryan Nall,CHI,RB,2,NYG,0,0,0,0.76,3.07,0.03,0.25,1.72,0.01,0,0,0,0,0,0,1,2,0,0.72,0.97,0.84,0.2,1.2,0.7,0,0,0,-0.76,-3.07,-0.03,0.75,0.28,-0.01,-0.52,0.23,-0.15
CJ Ham,MIN,RB,2,IND,0,0,0,0.32,1.28,0.01,0.43,3.83,0.01,0,0,0,1,4,0,0,0,0,0.63,1.06,0.84,0.4,0.4,0.4,0,0,0,0.68,2.72,-0.01,-0.43,-3.83,-0.01,-0.23,-0.66,-0.44
Patrick Ricard,BAL,RB,2,HOU,0,0,0,0.06,0.25,0,0.49,3.57,0.02,0,0,0,0,0,0,1,1,1,0.5,0.99,0.74,6.1,7.1,6.6,0,0,0,-0.06,-0.25,0,0.51,-2.57,0.98,5.6,6.11,5.86
Keith Smith,ATL,RB,2,DAL,0,0,0,0.33,1.3,0.01,0.3,2.26,0.01,0,0,0,1,2,0,1,1,0,0.48,0.78,0.63,0.3,1.3,0.8,0,0,0,0.67,0.7,-0.01,0.7,-1.26,-0.01,-0.18,0.52,0.17
Kalen Ballage,NYJ,RB,2,SF,0,0,0,0.5,1.94,0.02,0.13,0.79,0,0,0,0,1,5,0,2,12,0,0.39,0.52,0.46,1.7,3.7,2.7,0,0,0,0.5,3.06,-0.02,1.87,11.21,0,1.31,3.18,2.24
Darwin Thompson,KC,RB,2,LAC,0,0,0,0.36,1.43,0.01,0.11,0.79,0,0,0,0,4,21,0,0,0,0,0.28,0.39,0.34,2.1,2.1,2.1,0,0,0,3.64,19.57,-0.01,-0.11,-0.79,0,1.82,1.71,1.76
Alex Armah,CAR,RB,2,TB,0,0,0,0.38,1.51,0.01,0.12,0.8,0,0,0,0,0,0,0,1,14,0,0.29,0.41,0.35,1.4,2.4,1.9,0,0,0,-0.38,-1.51,-0.01,0.88,13.2,0,1.11,1.99,1.55
Tyler Ervin,GB,RB,2,DET,0,0,0,0.14,0.55,0.01,0.13,0.91,0,0,0,0,0,0,0,1,4,0,0.21,0.34,0.28,0.4,1.4,0.9,0,0,0,-0.14,-0.55,-0.01,0.87,3.09,0,0.19,1.06,0.62
Jakob Johnson,NE,RB,2,SEA,0,0,0,0.08,0.34,0,0.11,0.86,0,0,0,0,0,0,0,1,1,1,0.12,0.23,0.18,6.1,7.1,6.6,0,0,0,-0.08,-0.34,0,0.89,0.14,1,5.98,6.87,6.42
Jeff Wilson,SF,RB,2,NYJ,0,0,0,0.09,0.38,0,0.05,0.4,0,0,0,0,2,3,0,0,0,0,0.08,0.13,0.11,0.3,0.3,0.3,0,0,0,1.91,2.62,0,-0.05,-0.4,0,0.22,0.17,0.19
D'Ernest Johnson,CLE,RB,2,CIN,0,0,0,0.07,0.29,0,0.05,0.42,0,0,0,0,0,0,0,8,92,1,0.07,0.12,0.1,15.2,23.2,19.2,0,0,0,-0.07,-0.29,0,7.95,91.58,1,15.13,23.08,19.1
Mike Davis,CAR,RB,2,TB,0,0,0,0.08,0.32,0,0.04,0.24,0,0,0,0,1,1,0,8,74,0,0.06,0.1,0.08,7.5,15.5,11.5,0,0,0,0.92,0.68,0,7.96,73.76,0,7.44,15.4,11.42
Jonathan Williams,DET,RB,2,GB,0,0,0,0.05,0.22,0,0.03,0.25,0,0,0,0,9,65,0,0,0,0,0.05,0.08,0.06,6.5,6.5,6.5,0,0,0,8.95,64.78,0,-0.03,-0.25,0,6.45,6.42,6.44
Davante Adams,GB,WR,2,DET,0,0,0,0,0,0,7.45,87.39,0.74,0,0,0,0,0,0,3,36,0,13.18,20.63,16.9,3.6,6.6,5.1,0,0,0,0,0,0,-4.45,-51.39,-0.74,-9.58,-14.03,-11.81
DeAndre Hopkins,ARI,WR,2,WSH,0,0,0,0.04,0.24,0,6.97,87.24,0.65,0,0,0,0,0,0,8,68,1,12.65,19.62,16.14,12.8,20.8,16.8,0,0,0,-0.04,-0.24,0,1.03,-19.24,0.35,0.15,1.18,0.66
Julio Jones,ATL,WR,2,DAL,0,0,0,0.02,0.13,0,6.84,98.34,0.41,0,0,0,0,0,0,2,24,0,12.31,19.15,15.73,2.4,4.4,3.4,0,0,0,-0.02,-0.13,0,-4.84,-74.34,-0.41,-9.91,-14.75,-12.33
Tyreek Hill,KC,WR,2,LAC,0,0,0,0.41,2.81,0.02,5.33,81.6,0.55,0,0,0,1,9,0,5,99,1,11.86,17.19,14.52,16.8,21.8,19.3,0,0,0,0.59,6.19,-0.02,-0.33,17.4,0.45,4.94,4.61,4.78
Mike Evans,TB,WR,2,CAR,0,0,0,0.1,0.66,0.01,5.41,78.37,0.62,0,0,0,0,0,0,7,104,1,11.68,17.09,14.38,16.4,23.4,19.9,0,0,0,-0.1,-0.66,-0.01,1.59,25.63,0.38,4.72,6.31,5.51
Calvin Ridley,ATL,WR,2,DAL,0,0,0,0.06,0.39,0,5.92,77.37,0.6,0,0,0,0,0,0,7,109,2,11.38,17.3,14.34,22.9,29.9,26.4,0,0,0,-0.06,-0.39,0,1.08,31.63,1.4,11.52,12.6,12.06
Amari Cooper,DAL,WR,2,ATL,0,0,0,0,0,0,5.55,78.12,0.55,0,0,0,0,0,0,6,100,0,11.11,16.66,13.88,10,16,13,0,0,0,0,0,0,0.45,21.88,-0.55,-1.11,-0.66,-0.88
Adam Thielen,MIN,WR,2,IND,0,0,0,0.08,0.55,0,5.48,78.53,0.49,0,0,0,0,0,0,4,45,0,10.85,16.33,13.59,4.5,8.5,6.5,0,0,0,-0.08,-0.55,0,-1.48,-33.53,-0.49,-6.35,-7.83,-7.09
JuJu Smith-Schuster,PIT,WR,2,DEN,0,0,0,0,0,0,5.43,77.11,0.44,0,0,0,0,0,0,7,48,0,10.35,15.78,13.06,4.8,11.8,8.3,0,0,0,0,0,0,1.57,-29.11,-0.44,-5.55,-3.98,-4.76
Marvin Jones,DET,WR,2,GB,0,0,0,0.02,0.17,0,4.68,68.37,0.57,0,0,0,0,0,0,4,23,1,10.27,14.95,12.61,8.3,12.3,10.3,0,0,0,-0.02,-0.17,0,-0.68,-45.37,0.43,-1.97,-2.65,-2.31
TY Hilton,IND,WR,2,MIN,0,0,0,0,0,0,4.87,74.25,0.47,0,0,0,0,0,0,3,28,0,10.24,15.11,12.68,2.8,5.8,4.3,0,0,0,0,0,0,-1.87,-46.25,-0.47,-7.44,-9.31,-8.38
Tyler Lockett,SEA,WR,2,NE,0,0,0,0.25,1.71,0.01,5.31,68.79,0.52,0,0,0,0,0,0,7,67,1,10.23,15.54,12.88,12.7,19.7,16.2,0,0,0,-0.25,-1.71,-0.01,1.69,-1.79,0.48,2.47,4.16,3.31
DJ Moore,CAR,WR,2,TB,0,0,0,0.29,1.96,0.01,5.92,76.32,0.34,0,0,0,0,0,0,8,120,0,9.93,15.85,12.89,12,20,16,0,0,0,-0.29,-1.96,-0.01,2.08,43.68,-0.34,2.07,4.15,3.11
Robert Woods,LA,WR,2,PHI,0,0,0,0.7,4.75,0.03,5.38,70.22,0.3,0,0,0,3,19,1,2,14,0,9.48,14.86,12.17,9.3,11.3,10.3,0,0,0,2.3,14.25,0.97,-3.38,-56.22,-0.3,-0.18,-3.56,-1.87
Cooper Kupp,LA,WR,2,PHI,0,0,0,0,0,0,5.43,67.33,0.46,0,0,0,2,19,0,5,81,0,9.49,14.92,12.2,10,15,12.5,0,0,0,2,19,0,-0.43,13.67,-0.46,0.51,0.08,0.29
Terry McLaurin,WSH,WR,2,ARI,0,0,0,0,0,0,4.62,69.45,0.41,0,0,0,0,0,0,7,125,1,9.41,14.03,11.72,18.5,25.5,22,0,0,0,0,0,0,2.38,55.55,0.59,9.09,11.47,10.28
Stefon Diggs,BUF,WR,2,MIA,0,0,0,0.51,3.42,0.02,4.79,67.27,0.38,0,0,0,0,0,0,8,153,1,9.47,14.26,11.86,21.3,29.3,25.3,0,0,0,-0.51,-3.42,-0.02,3.21,85.73,0.62,11.83,15.04,13.44
DK Metcalf,SEA,WR,2,NE,0,0,0,0.09,0.58,0,4.39,66.49,0.45,0,0,0,0,0,0,4,92,1,9.41,13.8,11.6,15.2,19.2,17.2,0,0,0,-0.09,-0.58,0,-0.39,25.51,0.55,5.79,5.4,5.59
Allen Robinson,CHI,WR,2,NYG,0,0,0,0.09,0.59,0,5.46,63.15,0.47,0,0,0,0,0,0,3,33,0,9.19,14.65,11.92,3.3,6.3,4.8,0,0,0,-0.09,-0.59,0,-2.46,-30.15,-0.47,-5.89,-8.35,-7.12
Michael Gallup,DAL,WR,2,ATL,0,0,0,0,0,0,4.01,65.4,0.41,0,0,0,0,0,0,2,58,0,9,13.01,11,5.8,7.8,6.8,0,0,0,0,0,0,-2.01,-7.4,-0.41,-3.2,-5.21,-4.2
Marquise Brown,BAL,WR,2,HOU,0,0,0,0,0,0,4.5,60.11,0.5,0,0,0,0,0,0,5,42,0,9.01,13.51,11.26,4.2,9.2,6.7,0,0,0,0,0,0,0.5,-18.11,-0.5,-4.81,-4.31,-4.56
Odell Beckham,CLE,WR,2,CIN,0,0,0,0.01,0.04,0,4.02,57.03,0.53,0,0,0,0,0,0,4,74,1,8.89,12.91,10.9,13.4,17.4,15.4,0,0,0,-0.01,-0.04,0,-0.02,16.97,0.47,4.51,4.49,4.5
AJ Green,CIN,WR,2,CLE,0,0,0,0,0,0,4.65,63.72,0.39,0,0,0,0,0,0,3,29,0,8.71,13.36,11.04,2.9,5.9,4.4,0,0,0,0,0,0,-1.65,-34.72,-0.39,-5.81,-7.46,-6.64
DJ Chark,JAC,WR,2,TEN,0,0,0,0.13,0.85,0,4.74,63.7,0.35,0,0,0,0,0,0,4,84,0,8.56,13.3,10.93,8.4,12.4,10.4,0,0,0,-0.13,-0.85,0,-0.74,20.3,-0.35,-0.16,-0.9,-0.53
Breshad Perriman,NYJ,WR,2,SF,0,0,0,0.12,0.8,0,4.29,60.86,0.36,0,0,0,0,0,0,2,12,0,8.33,12.62,10.48,1.2,3.2,2.2,0,0,0,-0.12,-0.8,0,-2.29,-48.86,-0.36,-7.13,-9.42,-8.27
Corey Davis,TEN,WR,2,JAC,0,0,0,0.09,0.61,0,4.01,61.94,0.34,0,0,0,0,0,0,3,36,1,8.3,12.31,10.3,9.6,12.6,11.1,0,0,0,-0.09,-0.61,0,-1.01,-25.94,0.66,1.3,0.29,0.8
Emmanuel Sanders,NO,WR,2,LV,0,0,0,0,0,0,5.09,58.65,0.39,0,0,0,0,0,0,1,18,0,8.2,13.29,10.74,1.8,2.8,2.3,0,0,0,0,0,0,-4.09,-40.65,-0.39,-6.4,-10.49,-8.44
CeeDee Lamb,DAL,WR,2,ATL,0,0,0,0,0,0,4.1,57.12,0.41,0,0,0,1,9,0,6,106,0,8.17,12.27,10.22,11.5,17.5,14.5,0,0,0,1,9,0,1.9,48.88,-0.41,3.33,5.23,4.28
Keenan Allen,LAC,WR,2,KC,0,0,0,0.36,2.41,0.02,4.96,56.84,0.35,0,0,0,0,0,0,7,96,0,8.14,13.1,10.62,9.6,16.6,13.1,0,0,0,-0.36,-2.41,-0.02,2.04,39.16,-0.35,1.46,3.5,2.48
Preston Williams,MIA,WR,2,BUF,0,0,0,0.07,0.48,0,4.48,58.77,0.32,0,0,0,0,0,0,1,26,0,7.85,12.33,10.09,2.6,3.6,3.1,0,0,0,-0.07,-0.48,0,-3.48,-32.77,-0.32,-5.25,-8.73,-6.99
Jarvis Landry,CLE,WR,2,CIN,0,0,0,0,0,0,4.05,58.06,0.3,0,0,0,0,0,0,3,46,0,7.61,11.66,9.64,4.6,7.6,6.1,0,0,0,0,0,0,-1.05,-12.06,-0.3,-3.01,-4.06,-3.54
Parris Campbell,IND,WR,2,MIN,0,0,0,0.25,1.72,0.01,4.26,49.69,0.4,0,0,0,1,7,0,0,0,0,7.6,11.86,9.73,0.7,0.7,0.7,0,0,0,0.75,5.28,-0.01,-4.26,-49.69,-0.4,-6.9,-11.16,-9.03
Christian Kirk,ARI,WR,2,WSH,0,0,0,0.07,0.46,0,3.84,49.41,0.36,0,0,0,1,3,0,3,57,0,7.15,10.99,9.07,6,9,7.5,0,0,0,0.93,2.54,0,-0.84,7.59,-0.36,-1.15,-1.99,-1.57
Kendrick Bourne,SF,WR,2,NYJ,0,0,0,0.16,1.09,0.01,3.82,51.13,0.32,0,0,0,0,0,0,4,67,0,7.2,11.02,9.11,6.7,10.7,8.7,0,0,0,-0.16,-1.09,-0.01,0.18,15.87,-0.32,-0.5,-0.32,-0.41
Tyler Boyd,CIN,WR,2,CLE,0,0,0,0.13,0.88,0.01,4.63,53.37,0.29,0,0,0,0,0,0,7,72,1,7.22,11.85,9.54,13.2,20.2,16.7,0,0,0,-0.13,-0.88,-0.01,2.37,18.63,0.71,5.98,8.35,7.16
Henry Ruggs,LV,WR,2,NO,0,0,0,0.31,2.11,0.01,3.81,52.4,0.27,0,0,0,0,0,0,1,4,0,7.13,10.94,9.04,0.4,1.4,0.9,0,0,0,-0.31,-2.11,-0.01,-2.81,-48.4,-0.27,-6.73,-9.54,-8.14
Sammy Watkins,KC,WR,2,LAC,0,0,0,0,0,0,3.56,45.31,0.44,0,0,0,0,0,0,1,11,0,7.17,10.73,8.95,1.1,2.1,1.6,0,0,0,0,0,0,-2.56,-34.31,-0.44,-6.07,-8.63,-7.35
Mike Williams,LAC,WR,2,KC,0,0,0,0.3,1.98,0.01,3.19,51.75,0.27,0,0,0,0,0,0,2,14,0,7.05,10.24,8.64,1.4,3.4,2.4,0,0,0,-0.3,-1.98,-0.01,-1.19,-37.75,-0.27,-5.65,-6.84,-6.24
Diontae Johnson,PIT,WR,2,DEN,0,0,0,0.13,0.85,0.01,3.77,51.77,0.31,0,0,0,0,0,0,8,92,1,7.18,10.95,9.06,15.2,23.2,19.2,0,0,0,-0.13,-0.85,-0.01,4.23,40.23,0.69,8.02,12.25,10.14
Julian Edelman,NE,WR,2,SEA,0,0,0,0.28,1.92,0.01,4.53,51.44,0.25,0,0,0,0,0,0,8,179,0,6.9,11.43,9.17,17.9,25.9,21.9,0,0,0,-0.28,-1.92,-0.01,3.47,127.56,-0.25,11,14.47,12.73
DeSean Jackson,PHI,WR,2,LA,0,0,0,0.26,1.77,0.01,3.22,46.49,0.31,0,0,0,0,0,0,6,64,0,6.75,9.97,8.36,6.4,12.4,9.4,0,0,0,-0.26,-1.77,-0.01,2.78,17.51,-0.31,-0.35,2.43,1.04
Darius Slayton,NYG,WR,2,CHI,0,0,0,0,0,0,3.53,51.05,0.28,0,0,0,0,0,0,3,33,0,6.78,10.31,8.54,3.3,6.3,4.8,0,0,0,0,0,0,-0.53,-18.05,-0.28,-3.48,-4.01,-3.74
Allen Lazard,GB,WR,2,DET,0,0,0,0.07,0.48,0,3.59,47,0.31,0,0,0,0,0,0,3,45,0,6.61,10.2,8.41,4.5,7.5,6,0,0,0,-0.07,-0.48,0,-0.59,-2,-0.31,-2.11,-2.7,-2.41
Tre'Quan Smith,NO,WR,2,LV,0,0,0,0,0,0,3.64,44.89,0.35,0,0,0,0,0,0,5,86,0,6.59,10.23,8.41,8.6,13.6,11.1,0,0,0,0,0,0,1.36,41.11,-0.35,2.01,3.37,2.69
Jerry Jeudy,DEN,WR,2,PIT,0,0,0,0,0,0,4.07,50.97,0.23,0,0,0,0,0,0,4,62,0,6.48,10.55,8.52,6.2,10.2,8.2,0,0,0,0,0,0,-0.07,11.03,-0.23,-0.28,-0.35,-0.32
Hunter Renfrow,LV,WR,2,NO,0,0,0,0,0,0,3.74,47.74,0.26,0,0,0,0,0,0,3,37,0,6.33,10.07,8.2,3.7,6.7,5.2,0,0,0,0,0,0,-0.74,-10.74,-0.26,-2.63,-3.37,-3
Brandin Cooks,HOU,WR,2,BAL,0,0,0,0.44,2.93,0.01,3.45,43.51,0.24,0,0,0,0,0,0,5,95,0,6.14,9.59,7.86,9.5,14.5,12,0,0,0,-0.44,-2.93,-0.01,1.55,51.49,-0.24,3.36,4.91,4.14
Adam Humphries,TEN,WR,2,JAC,0,0,0,0,0,0,4.16,47.19,0.26,0,0,0,0,0,0,5,48,1,6.28,10.44,8.36,10.8,15.8,13.3,0,0,0,0,0,0,0.84,0.81,0.74,4.52,5.36,4.94
Chris Hogan,NYJ,WR,2,SF,0,0,0,0,0,0,4.04,47.51,0.24,0,0,0,0,0,0,6,75,0,6.19,10.23,8.21,7.5,13.5,10.5,0,0,0,0,0,0,1.96,27.49,-0.24,1.31,3.27,2.29
Robby Anderson,CAR,WR,2,TB,0,0,0,0.06,0.43,0,3.47,46.05,0.25,0,0,0,0,0,0,9,109,0,6.15,9.62,7.89,10.9,19.9,15.4,0,0,0,-0.06,-0.43,0,5.53,62.95,-0.25,4.75,10.28,7.52
N'Keal Harry,NE,WR,2,SEA,0,0,0,0.17,1.15,0.01,3.48,44.82,0.25,0,0,0,0,0,0,8,72,0,6.16,9.64,7.9,7.2,15.2,11.2,0,0,0,-0.17,-1.15,-0.01,4.52,27.18,-0.25,1.04,5.56,3.3
Sterling Shepard,NYG,WR,2,CHI,0,0,0,0.13,0.86,0,4.19,44.92,0.25,0,0,0,1,6,0,2,29,0,6.08,10.27,8.18,3.5,5.5,4.5,0,0,0,0.87,5.14,0,-2.19,-15.92,-0.25,-2.58,-4.77,-3.68
Steven Sims,WSH,WR,2,ARI,0,0,0,0.43,2.94,0.02,3.25,39.83,0.28,0,0,0,0,0,0,4,53,0,6.08,9.33,7.7,5.3,9.3,7.3,0,0,0,-0.43,-2.94,-0.02,0.75,13.17,-0.28,-0.78,-0.03,-0.41
John Brown,BUF,WR,2,MIA,0,0,0,0.33,2.21,0.02,3.01,38.36,0.31,0,0,0,0,0,0,4,82,1,6.04,9.05,7.54,14.2,18.2,16.2,0,0,0,-0.33,-2.21,-0.02,0.99,43.64,0.69,8.16,9.15,8.65
Danny Amendola,DET,WR,2,GB,0,0,0,0,0,0,4.18,50.47,0.17,0,0,0,0,0,0,2,21,0,6.07,10.25,8.16,2.1,4.1,3.1,0,0,0,0,0,0,-2.18,-29.47,-0.17,-3.97,-6.15,-5.06
Mecole Hardman,KC,WR,2,LAC,0,0,0,0.57,3.81,0.02,2.6,37.59,0.27,0,0,0,1,3,0,2,30,0,5.88,8.48,7.18,3.3,5.3,4.3,0,0,0,0.43,-0.81,-0.02,-0.6,-7.59,-0.27,-2.58,-3.18,-2.88
Laviska Shenault,JAC,WR,2,TEN,0,0,0,1.47,9.9,0.05,2.75,34.26,0.19,0,0,0,5,37,0,3,35,0,5.86,8.61,7.24,7.2,10.2,8.7,0,0,0,3.53,27.1,-0.05,0.25,0.74,-0.19,1.34,1.59,1.46
Brandon Aiyuk,SF,WR,2,NYJ,0,0,0,0.16,1.09,0.01,2.91,42.51,0.23,0,0,0,0,0,0,2,21,0,5.8,8.71,7.26,2.1,4.1,3.1,0,0,0,-0.16,-1.09,-0.01,-0.91,-21.51,-0.23,-3.7,-4.61,-4.15
Quintez Cephus,DET,WR,2,GB,0,0,0,0,0,0,3.14,42.17,0.26,0,0,0,0,0,0,3,54,0,5.78,8.92,7.35,5.4,8.4,6.9,0,0,0,0,0,0,-0.14,11.83,-0.26,-0.38,-0.52,-0.45
Marquez Valdes-Scantling,GB,WR,2,DET,0,0,0,0,0,0,2.74,41.57,0.25,0,0,0,0,0,0,3,64,0,5.66,8.4,7.03,6.4,9.4,7.9,0,0,0,0,0,0,0.26,22.43,-0.25,0.74,1,0.87
Golden Tate,NYG,WR,2,CHI,0,0,0,0.11,0.71,0,3.87,43.55,0.2,0,0,0,0,0,0,5,47,0,5.63,9.5,7.56,4.7,9.7,7.2,0,0,0,-0.11,-0.71,0,1.13,3.45,-0.2,-0.93,0.2,-0.36
Justin Jefferson,MIN,WR,2,IND,0,0,0,0.05,0.36,0,3.03,40.4,0.25,0,0,0,0,0,0,3,44,0,5.58,8.61,7.1,4.4,7.4,5.9,0,0,0,-0.05,-0.36,0,-0.03,3.6,-0.25,-1.18,-1.21,-1.19
Russell Gage,ATL,WR,2,DAL,0,0,0,0.16,1.07,0.01,3.42,35.78,0.25,0,0,0,0,0,0,6,46,1,5.24,8.66,6.95,10.6,16.6,13.6,0,0,0,-0.16,-1.07,-0.01,2.58,10.22,0.75,5.36,7.94,6.65
Jakeem Grant,MIA,WR,2,BUF,0,0,0,0.44,2.91,0.02,3.24,36.82,0.2,0,0,0,0,0,0,1,2,0,5.29,8.53,6.91,0.2,1.2,0.7,0,0,0,-0.44,-2.91,-0.02,-2.24,-34.82,-0.2,-5.09,-7.33,-6.21
Larry Fitzgerald,ARI,WR,2,WSH,0,0,0,0,0,0,3.09,36.44,0.24,0,0,0,0,0,0,7,50,0,5.08,8.17,6.62,5,12,8.5,0,0,0,0,0,0,3.91,13.56,-0.24,-0.08,3.83,1.88
Jalen Reagor,PHI,WR,2,LA,0,0,0,0.13,0.91,0.01,2.74,34.75,0.25,0,0,0,0,0,0,4,41,0,5.13,7.87,6.5,4.1,8.1,6.1,0,0,0,-0.13,-0.91,-0.01,1.26,6.25,-0.25,-1.03,0.23,-0.4
Curtis Samuel,CAR,WR,2,TB,0,0,0,0.48,3.3,0.02,3.12,33.08,0.22,0,0,0,4,26,0,2,13,0,5.08,8.2,6.64,3.9,5.9,4.9,0,0,0,3.52,22.7,-0.02,-1.12,-20.08,-0.22,-1.18,-2.3,-1.74
Randall Cobb,HOU,WR,2,BAL,0,0,0,0.45,2.99,0.01,2.89,35.17,0.2,0,0,0,0,0,0,5,59,0,5.08,7.97,6.52,5.9,10.9,8.4,0,0,0,-0.45,-2.99,-0.01,2.11,23.83,-0.2,0.82,2.93,1.88
Miles Boykin,BAL,WR,2,HOU,0,0,0,0,0,0,2.65,33.53,0.27,0,0,0,0,0,0,4,38,0,4.97,7.62,6.3,3.8,7.8,5.8,0,0,0,0,0,0,1.35,4.47,-0.27,-1.17,0.18,-0.5
Bryan Edwards,LV,WR,2,NO,0,0,0,0.08,0.53,0,3.04,36.42,0.19,0,0,0,0,0,0,2,42,0,4.84,7.88,6.36,4.2,6.2,5.2,0,0,0,-0.08,-0.53,0,-1.04,5.58,-0.19,-0.64,-1.68,-1.16
Scotty Miller,TB,WR,2,CAR,0,0,0,0.17,1.12,0.01,3.05,32.16,0.23,0,0,0,1,1,0,2,11,0,4.77,7.82,6.3,1.2,3.2,2.2,0,0,0,0.83,-0.12,-0.01,-1.05,-21.16,-0.23,-3.57,-4.62,-4.1
Keelan Cole,JAC,WR,2,TEN,0,0,0,0.07,0.49,0,2.7,37.45,0.17,0,0,0,0,0,0,6,58,1,4.81,7.51,6.16,11.8,17.8,14.8,0,0,0,-0.07,-0.49,0,3.3,20.55,0.83,6.99,10.29,8.64
James Washington,PIT,WR,2,DEN,0,0,0,0,0,0,2.04,35.62,0.18,0,0,0,0,0,0,3,22,0,4.64,6.68,5.66,2.2,5.2,3.7,0,0,0,0,0,0,0.96,-13.62,-0.18,-2.44,-1.48,-1.96
DeVante Parker,MIA,WR,2,BUF,0,0,0,0.07,0.48,0,2.44,35.11,0.17,0,0,0,0,0,0,5,53,1,4.58,7.02,5.8,11.3,16.3,13.8,0,0,0,-0.07,-0.48,0,2.56,17.89,0.83,6.72,9.28,8
Cole Beasley,BUF,WR,2,MIA,0,0,0,0,0,0,2.95,31.4,0.22,0,0,0,0,0,0,5,70,0,4.46,7.41,5.94,7,12,9.5,0,0,0,0,0,0,2.05,38.6,-0.22,2.54,4.59,3.56
Courtland Sutton,DEN,WR,2,PIT,0,0,0,0.02,0.16,0,2.55,34.59,0.15,0,0,0,0,0,0,3,66,0,4.38,6.93,5.65,6.6,9.6,8.1,0,0,0,-0.02,-0.16,0,0.45,31.41,-0.15,2.22,2.67,2.45
Dontrelle Inman,WSH,WR,2,ARI,0,0,0,0,0,0,2.41,32.81,0.17,0,0,0,0,0,0,2,17,0,4.3,6.71,5.5,1.7,3.7,2.7,0,0,0,0,0,0,-0.41,-15.81,-0.17,-2.6,-3.01,-2.8
