PlayerName,Team,Position,Week,Opponent,ProjPassYd,ProjPassTD,ProjPassINT,ProjRushAtt,ProjRushYd,ProjRushTD,ProjRecCount,ProjRecYd,ProjRecTD,ActualPassYd,ActualPassTD,ActualPassINT,ActualRushAtt,ActualRushYd,ActualRushTD,ActualRecCount,ActualRecYd,ActualRecTD,FanProjStd,FanProjPPR1,FanProjPPRHalf,FanActualStd,FanActualPPR1,FanActualPPRHalf,DiffPassYds,DiffPassTD,DiffPassINT,DiffRushAtt,DiffRushYd,DiffRushTD,DiffRecCount,DiffRecYd,DiffRecTD,DiffStandard,DiffPPR1,DiffPPRHalf
Peyton Barber,WSH,RB,11,CIN,0,0,0,2.66,10.25,0.08,0.26,1.86,0.02,0,0,0,8,28,0,0,0,0,1.81,2.07,1.94,2.8,2.8,2.8,0,0,0,5.34,17.75,-0.08,-0.26,-1.86,-0.02,0.99,0.73,0.86
Ty Johnson,NYJ,RB,11,LAC,0,0,0,2.57,11.05,0.07,0.35,2.08,0.02,0,0,0,0,0,0,4,17,0,1.85,2.2,2.02,1.7,5.7,3.7,0,0,0,-2.57,-11.05,-0.07,3.65,14.92,-0.02,-0.15,3.5,1.68
Jeremy McNichols,TEN,RB,11,BAL,0,0,0,1.38,5.75,0.04,0.54,3.67,0.02,0,0,0,0,0,0,1,2,0,1.3,1.84,1.57,0.2,1.2,0.7,0,0,0,-1.38,-5.75,-0.04,0.46,-1.67,-0.02,-1.1,-0.64,-0.87
Troymaine Pope,LAC,RB,11,NYJ,0,0,0,0.37,1.53,0.01,0.83,5.77,0.06,0,0,0,3,4,0,2,12,0,1.15,1.98,1.56,1.6,3.6,2.6,0,0,0,2.63,2.47,-0.01,1.17,6.23,-0.06,0.45,1.62,1.04
Ito Smith,ATL,RB,11,NO,0,0,0,0.8,3.25,0.02,0.69,4.43,0.03,0,0,0,1,5,0,0,0,0,1.07,1.76,1.42,0.5,0.5,0.5,0,0,0,0.2,1.75,-0.02,-0.69,-4.43,-0.03,-0.57,-1.26,-0.92
Patrick Ricard,BAL,RB,11,TEN,0,0,0,0.03,0.12,0,0.58,4.13,0.05,0,0,0,0,0,0,1,5,0,0.73,1.31,1.02,0.5,1.5,1,0,0,0,-0.03,-0.12,0,0.42,0.87,-0.05,-0.23,0.19,-0.02
Malcolm Perry,MIA,RB,11,DEN,0,0,0,0.4,1.68,0.01,0.25,1.79,0.02,0,0,0,0,0,0,3,23,0,0.53,0.78,0.66,2.3,5.3,3.8,0,0,0,-0.4,-1.68,-0.01,2.75,21.21,-0.02,1.77,4.52,3.14
Alec Ingold,LV,RB,11,KC,0,0,0,0.19,0.8,0.01,0.33,2.47,0.02,0,0,0,0,0,0,1,11,0,0.51,0.84,0.68,1.1,2.1,1.6,0,0,0,-0.19,-0.8,-0.01,0.67,8.53,-0.02,0.59,1.26,0.92
Keith Smith,ATL,RB,11,NO,0,0,0,0.31,1.28,0.01,0.3,1.96,0.01,0,0,0,0,0,0,1,4,0,0.44,0.74,0.59,0.4,1.4,0.9,0,0,0,-0.31,-1.28,-0.01,0.7,2.04,-0.01,-0.04,0.66,0.31
Anthony McFarland,PIT,RB,11,JAC,0,0,0,0.43,1.85,0.01,0.15,1.01,0.01,0,0,0,3,3,0,0,0,0,0.41,0.56,0.48,0.3,0.3,0.3,0,0,0,2.57,1.15,-0.01,-0.15,-1.01,-0.01,-0.11,-0.26,-0.18
Patrick Laird,MIA,RB,11,DEN,0,0,0,0.12,0.5,0,0.05,0.38,0,0,0,0,0,0,0,1,8,0,0.09,0.14,0.12,0.8,1.8,1.3,0,0,0,-0.12,-0.5,0,0.95,7.62,0,0.71,1.66,1.18
Tyreek Hill,KC,WR,11,LV,0,0,0,0.81,4.34,0.05,5.4,76.93,0.79,0,0,0,2,-2,0,11,102,1,13.17,18.57,15.87,16,27,21.5,0,0,0,1.19,-6.34,-0.05,5.6,25.07,0.21,2.83,8.43,5.63
Davante Adams,GB,WR,11,IND,0,0,0,0,0,0,7.37,87.01,0.69,0,0,0,0,0,0,7,106,1,12.84,20.21,16.52,16.6,23.6,20.1,0,0,0,0,0,0,-0.37,18.99,0.31,3.76,3.39,3.58
Terry McLaurin,WSH,WR,11,CIN,0,0,0,0.13,0.69,0.01,6.05,84.8,0.51,0,0,0,0,0,0,5,84,0,11.67,17.72,14.7,8.4,13.4,10.9,0,0,0,-0.13,-0.69,-0.01,-1.05,-0.8,-0.51,-3.27,-4.32,-3.8
Keenan Allen,LAC,WR,11,NYJ,0,0,0,0,0.02,0,7,77.01,0.54,0,0,0,0,0,0,16,145,1,10.94,17.94,14.44,20.5,36.5,28.5,0,0,0,0,-0.02,0,9,67.99,0.46,9.56,18.56,14.06
Marvin Jones,DET,WR,11,CAR,0,0,0,0,0,0,5.57,69.84,0.54,0,0,0,0,0,0,4,51,0,10.22,15.79,13,5.1,9.1,7.1,0,0,0,0,0,0,-1.57,-18.84,-0.54,-5.12,-6.69,-5.91
Calvin Ridley,ATL,WR,11,NO,0,0,0,0.1,0.61,0,5.61,75.22,0.43,0,0,0,0,0,0,5,90,0,10.16,15.77,12.96,9,14,11.5,0,0,0,-0.1,-0.61,0,-0.61,14.78,-0.43,-1.16,-1.77,-1.46
Julio Jones,ATL,WR,11,NO,0,0,0,0,0,0,5.95,79.88,0.36,0,0,0,0,0,0,2,39,0,10.15,16.1,13.12,3.9,5.9,4.9,0,0,0,0,0,0,-3.95,-40.88,-0.36,-6.25,-10.2,-8.22
AJ Brown,TEN,WR,11,BAL,0,0,0,0,0,0,5.07,77.87,0.36,0,0,0,0,0,0,4,62,1,9.95,15.02,12.48,12.2,16.2,14.2,0,0,0,0,0,0,-1.07,-15.87,0.64,2.25,1.18,1.72
Adam Thielen,MIN,WR,11,DAL,0,0,0,0.08,0.5,0,4.86,67.28,0.5,0,0,0,0,0,0,8,123,2,9.78,14.64,12.21,24.3,32.3,28.3,0,0,0,-0.08,-0.5,0,3.14,55.72,1.5,14.52,17.66,16.09
Tee Higgins,CIN,WR,11,WSH,0,0,0,0.5,2.63,0.03,5.28,68.43,0.41,0,0,0,0,0,0,3,26,0,9.75,15.03,12.39,2.6,5.6,4.1,0,0,0,-0.5,-2.63,-0.03,-2.28,-42.43,-0.41,-7.15,-9.43,-8.29
Mike Williams,LAC,WR,11,NYJ,0,0,0,0.31,1.64,0.02,4.01,63.94,0.4,0,0,0,0,0,0,4,72,1,9.08,13.09,11.08,13.2,17.2,15.2,0,0,0,-0.31,-1.64,-0.02,-0.01,8.06,0.6,4.12,4.11,4.11
Will Fuller,HOU,WR,11,NE,0,0,0,0.12,0.75,0.01,4.89,66.56,0.39,0,0,0,0,0,0,6,80,0,9.13,14.02,11.58,8,14,11,0,0,0,-0.12,-0.75,-0.01,1.11,13.44,-0.39,-1.13,-0.02,-0.58
DeVante Parker,MIA,WR,11,DEN,0,0,0,0,0,0,4.81,64.44,0.43,0,0,0,0,0,0,6,61,1,9.02,13.83,11.42,12.1,18.1,15.1,0,0,0,0,0,0,1.19,-3.44,0.57,3.08,4.27,3.68
Tyler Boyd,CIN,WR,11,WSH,0,0,0,0.38,2.01,0.02,5.63,64.18,0.38,0,0,0,0,0,0,9,85,0,9.02,14.65,11.84,8.5,17.5,13,0,0,0,-0.38,-2.01,-0.02,3.37,20.82,-0.38,-0.52,2.85,1.17
Justin Jefferson,MIN,WR,11,DAL,0,0,0,0,0,0,4.2,63.82,0.42,0,0,0,0,0,0,3,86,1,8.9,13.1,11,14.6,17.6,16.1,0,0,0,0,0,0,-1.2,22.18,0.58,5.7,4.5,5.1
Jerry Jeudy,DEN,WR,11,MIA,0,0,0,0,0,0,4.79,66.48,0.38,0,0,0,0,0,0,3,37,0,8.93,13.72,11.32,3.7,6.7,5.2,0,0,0,0,0,0,-1.79,-29.48,-0.38,-5.23,-7.02,-6.12
Diontae Johnson,PIT,WR,11,JAC,0,0,0,0.49,2.84,0.03,5.17,56.8,0.45,0,0,0,0,0,0,12,111,0,8.84,14.01,11.42,11.1,23.1,17.1,0,0,0,-0.49,-2.84,-0.03,6.83,54.2,-0.45,2.26,9.09,5.68
DJ Moore,CAR,WR,11,DET,0,0,0,0,0,0,4.75,69.36,0.3,0,0,0,1,21,0,7,127,0,8.74,13.49,11.12,14.8,21.8,18.3,0,0,0,1,21,0,2.25,57.64,-0.3,6.06,8.31,7.18
Brandin Cooks,HOU,WR,11,NE,0,0,0,0.12,0.76,0.01,4.85,62.18,0.35,0,0,0,0,0,0,4,85,0,8.45,13.3,10.88,8.5,12.5,10.5,0,0,0,-0.12,-0.76,-0.01,-0.85,22.82,-0.35,0.05,-0.8,-0.38
Amari Cooper,DAL,WR,11,MIN,0,0,0,0.11,0.59,0.01,5.35,60.16,0.38,0,0,0,0,0,0,6,81,0,8.41,13.76,11.08,8.1,14.1,11.1,0,0,0,-0.11,-0.59,-0.01,0.65,20.84,-0.38,-0.31,0.34,0.01
Jamison Crowder,NYJ,WR,11,LAC,0,0,0,0,0,0,5.57,63.3,0.32,0,0,0,0,0,0,1,16,0,8.25,13.82,11.04,1.6,2.6,2.1,0,0,0,0,0,0,-4.57,-47.3,-0.32,-6.65,-11.22,-8.94
Chase Claypool,PIT,WR,11,JAC,0,0,0,1.12,6.47,0.07,4.23,51.26,0.36,0,0,0,0,0,0,4,59,1,8.35,12.58,10.46,11.9,15.9,13.9,0,0,0,-1.12,-6.47,-0.07,-0.23,7.74,0.64,3.55,3.32,3.44
JuJu Smith-Schuster,PIT,WR,11,JAC,0,0,0,0,0,0,5.26,55.78,0.44,0,0,0,0,0,0,4,19,0,8.22,13.48,10.85,1.9,5.9,3.9,0,0,0,0,0,0,-1.26,-36.78,-0.44,-6.32,-7.58,-6.95
Robby Anderson,CAR,WR,11,DET,0,0,0,0,0,0,4.65,58.44,0.33,0,0,0,0,0,0,7,46,0,7.82,12.47,10.14,4.6,11.6,8.1,0,0,0,0,0,0,2.35,-12.44,-0.33,-3.22,-0.87,-2.04
Jakobi Meyers,NE,WR,11,HOU,0,0,0,0.06,0.29,0,4.33,56.38,0.35,0,0,0,0,0,0,3,38,0,7.77,12.1,9.93,3.8,6.8,5.3,0,0,0,-0.06,-0.29,0,-1.33,-18.38,-0.35,-3.97,-5.3,-4.63
Marvin Hall,DET,WR,11,CAR,0,0,0,0.11,0.57,0.01,3.62,57.17,0.3,0,0,0,0,0,0,3,16,0,7.63,11.25,9.44,1.6,4.6,3.1,0,0,0,-0.11,-0.57,-0.01,-0.62,-41.17,-0.3,-6.03,-6.65,-6.34
Michael Thomas,NO,WR,11,ATL,0,0,0,0,0,0,6.47,81.15,0.47,0,0,0,0,0,0,9,104,0,10.94,17.41,14.18,10.4,19.4,14.9,0,0,0,0,0,0,2.53,22.85,-0.47,-0.54,1.99,0.73
Denzel Mims,NYJ,WR,11,LAC,0,0,0,0,0,0,4.83,57.38,0.27,0,0,0,0,0,0,3,71,0,7.36,12.19,9.78,7.1,10.1,8.6,0,0,0,0,0,0,-1.83,13.62,-0.27,-0.26,-2.09,-1.18
Travis Fulgham,PHI,WR,11,CLE,0,0,0,0,0,0,4.32,55.57,0.29,0,0,0,0,0,0,1,8,0,7.3,11.62,9.46,0.8,1.8,1.3,0,0,0,0,0,0,-3.32,-47.57,-0.29,-6.5,-9.82,-8.16
Curtis Samuel,CAR,WR,11,DET,0,0,0,2.09,11.18,0.11,3.65,39.18,0.26,0,0,0,1,4,0,8,70,1,7.26,10.91,9.08,13.4,21.4,17.4,0,0,0,-1.09,-7.18,-0.11,4.35,30.82,0.74,6.14,10.49,8.32
Jarvis Landry,CLE,WR,11,PHI,0,0,0,0.28,1.77,0.02,4.11,50.42,0.31,0,0,0,1,2,0,2,23,0,7.2,11.31,9.26,2.5,4.5,3.5,0,0,0,0.72,0.23,-0.02,-2.11,-27.42,-0.31,-4.7,-6.81,-5.76
CeeDee Lamb,DAL,WR,11,MIN,0,0,0,0.23,1.21,0.01,4.37,52.61,0.31,0,0,0,3,14,0,4,34,1,7.3,11.67,9.48,10.8,14.8,12.8,0,0,0,2.77,12.79,-0.01,-0.37,-18.61,0.69,3.5,3.13,3.32
Michael Gallup,DAL,WR,11,MIN,0,0,0,0.14,0.73,0.01,3.74,53.91,0.29,0,0,0,0,0,0,2,29,0,7.26,11,9.13,2.9,4.9,3.9,0,0,0,-0.14,-0.73,-0.01,-1.74,-24.91,-0.29,-4.36,-6.1,-5.23
TY Hilton,IND,WR,11,GB,0,0,0,0,0,0,4.05,51.43,0.32,0,0,0,0,0,0,3,36,0,7.06,11.11,9.08,3.6,6.6,5.1,0,0,0,0,0,0,-1.05,-15.43,-0.32,-3.46,-4.51,-3.98
AJ Green,CIN,WR,11,WSH,0,0,0,0,0,0,3.91,48.41,0.34,0,0,0,0,0,0,4,41,1,6.88,10.79,8.84,10.1,14.1,12.1,0,0,0,0,0,0,0.09,-7.41,0.66,3.22,3.31,3.26
Randall Cobb,HOU,WR,11,NE,0,0,0,0.12,0.76,0.01,3.92,51.92,0.27,0,0,0,0,0,0,2,7,1,6.95,10.87,8.91,6.7,8.7,7.7,0,0,0,-0.12,-0.76,-0.01,-1.92,-44.92,0.73,-0.25,-2.17,-1.21
Michael Pittman,IND,WR,11,GB,0,0,0,0.2,0.97,0.01,3.89,46.03,0.3,0,0,0,0,0,0,3,66,1,6.56,10.45,8.5,12.6,15.6,14.1,0,0,0,-0.2,-0.97,-0.01,-0.89,19.97,0.7,6.04,5.15,5.6
Mecole Hardman,KC,WR,11,LV,0,0,0,0.4,2.1,0.03,2.77,42.33,0.33,0,0,0,0,0,0,1,16,0,6.6,9.37,7.98,1.6,2.6,2.1,0,0,0,-0.4,-2.1,-0.03,-1.77,-26.33,-0.33,-5,-6.77,-5.88
Jakeem Grant,MIA,WR,11,DEN,0,0,0,0.04,0.23,0,4.02,44.79,0.34,0,0,0,1,3,0,2,12,0,6.54,10.56,8.55,1.5,3.5,2.5,0,0,0,0.96,2.77,0,-2.02,-32.79,-0.34,-5.04,-7.06,-6.05
Corey Davis,TEN,WR,11,BAL,0,0,0,0,0,0,4.07,49.11,0.23,0,0,0,0,0,0,5,113,0,6.29,10.36,8.32,11.3,16.3,13.8,0,0,0,0,0,0,0.93,63.89,-0.23,5.01,5.94,5.48
Tim Patrick,DEN,WR,11,MIA,0,0,0,0,0,0,3.47,46.97,0.25,0,0,0,0,0,0,5,119,0,6.2,9.67,7.94,11.9,16.9,14.4,0,0,0,0,0,0,1.53,72.03,-0.25,5.7,7.23,6.46
Breshad Perriman,NYJ,WR,11,LAC,0,0,0,0.01,0.04,0,3.18,45.67,0.21,0,0,0,0,0,0,2,54,1,5.83,9.01,7.42,11.4,13.4,12.4,0,0,0,-0.01,-0.04,0,-1.18,8.33,0.79,5.57,4.39,4.98
Chris Conley,JAC,WR,11,PIT,0,0,0,0.09,0.48,0,3.38,46.15,0.19,0,0,0,0,0,0,1,13,0,5.8,9.18,7.49,1.3,2.3,1.8,0,0,0,-0.09,-0.48,0,-2.38,-33.15,-0.19,-4.5,-6.88,-5.69
Henry Ruggs,LV,WR,11,KC,0,0,0,0.41,2.36,0.02,3.13,40,0.24,0,0,0,1,12,0,1,5,0,5.8,8.93,7.36,1.7,2.7,2.2,0,0,0,0.59,9.64,-0.02,-2.13,-35,-0.24,-4.1,-6.23,-5.16
Allen Lazard,GB,WR,11,IND,0,0,0,0.24,1.32,0.01,3.06,40.64,0.24,0,0,0,0,0,0,2,18,0,5.7,8.76,7.23,1.8,3.8,2.8,0,0,0,-0.24,-1.32,-0.01,-1.06,-22.64,-0.24,-3.9,-4.96,-4.43
Steven Sims,WSH,WR,11,CIN,0,0,0,0.32,1.72,0.02,3.19,38.61,0.27,0,0,0,0,0,0,3,13,1,5.77,8.96,7.36,7.3,10.3,8.8,0,0,0,-0.32,-1.72,-0.02,-0.19,-25.61,0.73,1.53,1.34,1.44
Rashard Higgins,CLE,WR,11,PHI,0,0,0,0,0,0,3.11,40.5,0.27,0,0,0,0,0,0,3,65,0,5.67,8.78,7.22,6.5,9.5,8,0,0,0,0,0,0,-0.11,24.5,-0.27,0.83,0.72,0.78
Willie Snead,BAL,WR,11,TEN,0,0,0,0,0,0,3.36,38.65,0.29,0,0,0,0,0,0,3,23,0,5.6,8.96,7.28,2.3,5.3,3.8,0,0,0,0,0,0,-0.36,-15.65,-0.29,-3.3,-3.66,-3.48
Jalen Reagor,PHI,WR,11,CLE,0,0,0,0.07,0.4,0,3.4,42.12,0.22,0,0,0,0,0,0,4,52,0,5.57,8.97,7.27,5.2,9.2,7.2,0,0,0,-0.07,-0.4,0,0.6,9.88,-0.22,-0.37,0.23,-0.07
Quintez Cephus,DET,WR,11,CAR,0,0,0,0,0,0,3.51,43.01,0.22,0,0,0,0,0,0,1,9,0,5.62,9.13,7.38,0.9,1.9,1.4,0,0,0,0,0,0,-2.51,-34.01,-0.22,-4.72,-7.23,-5.98
Hunter Renfrow,LV,WR,11,KC,0,0,0,0,0,0,3.31,40.52,0.25,0,0,0,0,0,0,2,37,0,5.55,8.86,7.2,3.7,5.7,4.7,0,0,0,0,0,0,-1.31,-3.52,-0.25,-1.85,-3.16,-2.5
Zach Pascal,IND,WR,11,GB,0,0,0,0,0,0,3.15,37.82,0.27,0,0,0,0,0,0,3,54,0,5.4,8.55,6.98,5.4,8.4,6.9,0,0,0,0,0,0,-0.15,16.18,-0.27,0,-0.15,-0.08
N'Keal Harry,NE,WR,11,HOU,0,0,0,0,0,0,3.17,37.4,0.28,0,0,0,0,0,0,5,41,0,5.42,8.59,7,4.1,9.1,6.6,0,0,0,0,0,0,1.83,3.6,-0.28,-1.32,0.51,-0.41
Marquez Valdes-Scantling,GB,WR,11,IND,0,0,0,0.19,1.08,0.01,2.43,37.84,0.21,0,0,0,0,0,0,3,55,0,5.21,7.64,6.42,5.5,8.5,7,0,0,0,-0.19,-1.08,-0.01,0.57,17.16,-0.21,0.29,0.86,0.58
Demarcus Robinson,KC,WR,11,LV,0,0,0,0,0,0,2.63,32.94,0.31,0,0,0,0,0,0,6,44,0,5.15,7.78,6.46,4.4,10.4,7.4,0,0,0,0,0,0,3.37,11.06,-0.31,-0.75,2.62,0.94
Nelson Agholor,LV,WR,11,KC,0,0,0,0,0,0,2.81,35.73,0.23,0,0,0,0,0,0,6,88,1,4.95,7.76,6.36,14.8,20.8,17.8,0,0,0,0,0,0,3.19,52.27,0.77,9.85,13.04,11.44
James Washington,PIT,WR,11,JAC,0,0,0,0,0,0,2.33,30.32,0.21,0,0,0,0,0,0,1,12,0,4.29,6.62,5.46,1.2,2.2,1.7,0,0,0,0,0,0,-1.33,-18.32,-0.21,-3.09,-4.42,-3.76
Damiere Byrd,NE,WR,11,HOU,0,0,0,0,0,0,2.37,29.19,0.2,0,0,0,1,11,0,6,132,1,4.12,6.49,5.3,20.3,26.3,23.3,0,0,0,1,11,0,3.63,102.81,0.8,16.18,19.81,18
Russell Gage,ATL,WR,11,NO,0,0,0,0.02,0.1,0,2.96,29.99,0.18,0,0,0,0,0,0,7,58,0,4.09,7.05,5.57,5.8,12.8,9.3,0,0,0,-0.02,-0.1,0,4.04,28.01,-0.18,1.71,5.75,3.73
Greg Ward,PHI,WR,11,CLE,0,0,0,0,0,0,2.84,28.74,0.19,0,0,0,0,0,0,3,9,0,4.01,6.85,5.43,0.9,3.9,2.4,0,0,0,0,0,0,0.16,-19.74,-0.19,-3.11,-2.95,-3.03
Emmanuel Sanders,NO,WR,11,ATL,0,0,0,0,0,0,3.13,42.58,0.24,0,0,0,0,0,0,4,66,0,5.7,8.83,7.26,6.6,10.6,8.6,0,0,0,0,0,0,0.87,23.42,-0.24,0.9,1.77,1.33
Jalen Guyton,LAC,WR,11,NYJ,0,0,0,0,0,0,2.04,27.12,0.19,0,0,0,0,0,0,1,4,0,3.85,5.89,4.87,0.4,1.4,0.9,0,0,0,0,0,0,-1.04,-23.12,-0.19,-3.45,-4.49,-3.97
Byron Pringle,KC,WR,11,LV,0,0,0,0,0,0,2.12,26.57,0.19,0,0,0,0,0,0,3,17,0,3.8,5.92,4.86,1.7,4.7,3.2,0,0,0,0,0,0,0.88,-9.57,-0.19,-2.1,-1.22,-1.66
KJ Hamler,DEN,WR,11,MIA,0,0,0,0.26,1.38,0.01,2.07,25.97,0.15,0,0,0,0,0,0,4,35,0,3.7,5.77,4.74,3.5,7.5,5.5,0,0,0,-0.26,-1.38,-0.01,1.93,9.03,-0.15,-0.2,1.73,0.76
Isaiah Wright,WSH,WR,11,CIN,0,0,0,0,0,0,2.11,23.93,0.14,0,0,0,0,0,0,1,7,0,3.23,5.34,4.28,0.7,1.7,1.2,0,0,0,0,0,0,-1.11,-16.93,-0.14,-2.53,-3.64,-3.08
Devin Duvernay,BAL,WR,11,TEN,0,0,0,0.24,1.29,0.01,1.54,19.37,0.15,0,0,0,0,0,0,1,5,0,3.03,4.57,3.8,0.5,1.5,1,0,0,0,-0.24,-1.29,-0.01,-0.54,-14.37,-0.15,-2.53,-3.07,-2.8
Cameron Batson,TEN,WR,11,BAL,0,0,0,0,0,0,2.17,23.33,0.1,0,0,0,1,4,0,2,21,0,2.93,5.1,4.02,2.5,4.5,3.5,0,0,0,1,4,0,-0.17,-2.33,-0.1,-0.43,-0.6,-0.52
Cedrick Wilson,DAL,WR,11,MIN,0,0,0,0.23,1.21,0.01,1.57,18.42,0.12,0,0,0,0,0,0,1,7,0,2.74,4.31,3.53,0.7,1.7,1.2,0,0,0,-0.23,-1.21,-0.01,-0.57,-11.42,-0.12,-2.04,-2.61,-2.33
Mack Hollins,MIA,WR,11,DEN,0,0,0,0,0,0,1.66,18.76,0.12,0,0,0,0,0,0,1,9,0,2.6,4.26,3.43,0.9,1.9,1.4,0,0,0,0,0,0,-0.66,-9.76,-0.12,-1.7,-2.36,-2.03
Cam Sims,WSH,WR,11,CIN,0,0,0,0,0,0,1.32,18.38,0.11,0,0,0,0,0,0,2,20,0,2.5,3.82,3.16,2,4,3,0,0,0,0,0,0,0.68,1.62,-0.11,-0.5,0.18,-0.16
Olamide Zaccheaus,ATL,WR,11,NO,0,0,0,0.06,0.37,0,1.42,18.54,0.1,0,0,0,0,0,0,1,10,0,2.49,3.91,3.2,1,2,1.5,0,0,0,-0.06,-0.37,0,-0.42,-8.54,-0.1,-1.49,-1.91,-1.7
Auden Tate,CIN,WR,11,WSH,0,0,0,0,0,0,1.13,14.1,0.08,0,0,0,0,0,0,1,5,0,1.89,3.02,2.46,0.5,1.5,1,0,0,0,0,0,0,-0.13,-9.1,-0.08,-1.39,-1.52,-1.46
Khadarel Hodge,CLE,WR,11,PHI,0,0,0,0,0,0,1.05,13.44,0.09,0,0,0,0,0,0,3,73,0,1.88,2.93,2.4,7.3,10.3,8.8,0,0,0,0,0,0,1.95,59.56,-0.09,5.42,7.37,6.4
Bryan Edwards,LV,WR,11,KC,0,0,0,0,0,0,1.02,13,0.08,0,0,0,0,0,0,1,1,0,1.78,2.8,2.29,0.1,1.1,0.6,0,0,0,0,0,0,-0.02,-12,-0.08,-1.68,-1.7,-1.69
Jamal Agnew,DET,WR,11,CAR,0,0,0,0.58,3.17,0.04,0.83,9.55,0.05,0,0,0,0,0,0,3,10,0,1.81,2.64,2.22,1,4,2.5,0,0,0,-0.58,-3.17,-0.04,2.17,0.45,-0.05,-0.81,1.36,0.27
Antonio Callaway,MIA,WR,11,DEN,0,0,0,0,0,0,1.07,12.47,0.08,0,0,0,0,0,0,1,13,0,1.73,2.8,2.26,1.3,2.3,1.8,0,0,0,0,0,0,-0.07,0.53,-0.08,-0.43,-0.5,-0.47
Ray-Ray McCloud,PIT,WR,11,JAC,0,0,0,0.72,4.19,0.04,0.62,6.89,0.05,0,0,0,1,3,0,4,20,0,1.65,2.27,1.96,2.3,6.3,4.3,0,0,0,0.28,-1.19,-0.04,3.38,13.11,-0.05,0.65,4.03,2.34
Zay Jones,LV,WR,11,KC,0,0,0,0,0,0,0.96,10.04,0.09,0,0,0,0,0,0,1,18,0,1.54,2.5,2.02,1.8,2.8,2.3,0,0,0,0,0,0,0.04,7.96,-0.09,0.26,0.3,0.28
Nick Westbrook-Ikhine,TEN,WR,11,BAL,0,0,0,0,0,0,1.08,11.79,0.05,0,0,0,0,0,0,1,7,0,1.48,2.56,2.02,0.7,1.7,1.2,0,0,0,0,0,0,-0.08,-4.79,-0.05,-0.78,-0.86,-0.82
Marcus Johnson,IND,WR,11,GB,0,0,0,0,0,0,0.72,9.68,0.06,0,0,0,0,0,0,1,14,0,1.33,2.05,1.69,1.4,2.4,1.9,0,0,0,0,0,0,0.28,4.32,-0.06,0.07,0.35,0.21
Dez Bryant,BAL,WR,11,TEN,0,0,0,0.24,1.28,0.01,0.43,5.26,0.07,0,0,0,0,0,0,4,28,0,1.13,1.56,1.34,2.8,6.8,4.8,0,0,0,-0.24,-1.28,-0.01,3.57,22.74,-0.07,1.67,5.24,3.46
Brandon Powell,ATL,WR,11,NO,0,0,0,0.16,0.92,0.01,0.52,5.87,0.03,0,0,0,1,3,0,0,0,0,0.92,1.44,1.18,0.3,0.3,0.3,0,0,0,0.84,2.08,-0.01,-0.52,-5.87,-0.03,-0.62,-1.14,-0.88
Deonte Harris,NO,WR,11,ATL,0,0,0,0,0,0,0.68,8.92,0.06,0,0,0,1,23,0,1,2,0,1.25,1.93,1.59,2.5,3.5,3,0,0,0,1,23,0,0.32,-6.92,-0.06,1.25,1.57,1.41
Christian Blake,ATL,WR,11,NO,0,0,0,0,0,0,0.57,6.28,0.03,0,0,0,0,0,0,2,28,0,0.81,1.38,1.1,2.8,4.8,3.8,0,0,0,0,0,0,1.43,21.72,-0.03,1.99,3.42,2.7
Noah Brown,DAL,WR,11,MIN,0,0,0,0,0,0,0.39,4.26,0.02,0,0,0,0,0,0,1,6,0,0.55,0.94,0.75,0.6,1.6,1.1,0,0,0,0,0,0,0.61,1.74,-0.02,0.05,0.66,0.36
Jeff Smith,NYJ,WR,11,LAC,0,0,0,0,0,0,0.27,3.2,0.02,0,0,0,0,0,0,1,5,0,0.44,0.71,0.57,0.5,1.5,1,0,0,0,0,0,0,0.73,1.8,-0.02,0.06,0.79,0.43
James Proche,BAL,WR,11,TEN,0,0,0,0,0,0,0.22,2.5,0.02,0,0,0,0,0,0,1,14,0,0.37,0.59,0.48,1.4,2.4,1.9,0,0,0,0,0,0,0.78,11.5,-0.02,1.03,1.81,1.42
Alex Erickson,CIN,WR,11,WSH,0,0,0,0,0,0,0.19,2.14,0.01,0,0,0,1,2,0,1,8,0,0.27,0.46,0.36,1,2,1.5,0,0,0,1,2,0,0.81,5.86,-0.01,0.73,1.54,1.14
De'Michael Harris,IND,WR,11,GB,0,0,0,0.19,0.92,0.01,0.05,0.6,0,0,0,0,2,19,0,1,1,0,0.21,0.26,0.24,2,3,2.5,0,0,0,1.81,18.08,-0.01,0.95,0.4,0,1.79,2.74,2.26
Keke Coutee,HOU,WR,11,NE,0,0,0,0.07,0.46,0,0.04,0.51,0,0,0,0,0,0,0,2,10,1,0.1,0.14,0.12,7,9,8,0,0,0,-0.07,-0.46,0,1.96,9.49,1,6.9,8.86,7.88
Tyron Johnson,LAC,WR,11,NYJ,0,0,0,0,0,0,0.06,0.76,0,0,0,0,0,0,0,1,54,0,0.08,0.14,0.11,5.4,6.4,5.9,0,0,0,0,0,0,0.94,53.24,0,5.32,6.26,5.79
Taysom Hill,NO,TE,11,ATL,0,0,0,7.49,39.46,0.46,0,0,0,233,0,0,10,49,2,0,0,0,6.71,6.71,6.71,26.22,26.22,26.22,233,0,0,2.51,9.54,1.54,0,0,0,19.51,19.51,19.51
