PlayerName,Team,Position,Week,Opponent,ProjPassYd,ProjPassTD,ProjPassINT,ProjRushAtt,ProjRushYd,ProjRushTD,ProjRecCount,ProjRecYd,ProjRecTD,ActualPassYd,ActualPassTD,ActualPassINT,ActualRushAtt,ActualRushYd,ActualRushTD,ActualRecCount,ActualRecYd,ActualRecTD,FanProjStd,FanProjPPR1,FanProjPPRHalf,FanActualStd,FanActualPPR1,FanActualPPRHalf,DiffPassYds,DiffPassTD,DiffPassINT,DiffRushAtt,DiffRushYd,DiffRushTD,DiffRecCount,DiffRecYd,DiffRecTD,DiffStandard,DiffPPR1,DiffPPRHalf
Josh Allen,BUF,QB,4,LV,267.87,2.03,0.83,7.43,33.75,0.47,0,0,0,288,2,0,1,1,1,0,0,0,24.2,24.2,24.2,25.62,25.62,25.62,20.13,-0.03,-0.83,-6.43,-32.75,0.53,0,0,0,1.42,1.42,1.42
Kyler Murray,ARI,QB,4,CAR,268.02,1.95,0.71,6.06,28.01,0.31,0,0,0,133,3,0,6,78,0,0,0,0,22.47,22.47,22.47,25.12,25.12,25.12,-135.02,1.05,-0.71,-0.06,49.99,-0.31,0,0,0,2.65,2.65,2.65
Deshaun Watson,HOU,QB,4,MIN,270.67,2.17,0.84,4.55,19.69,0.22,0,0,0,300,2,0,5,9,0,0,0,0,21.96,21.96,21.96,20.9,20.9,20.9,29.33,-0.17,-0.84,0.45,-10.69,-0.22,0,0,0,-1.06,-1.06,-1.06
Jared Goff,LA,QB,4,NYG,270.13,2.11,0.78,3.34,12.42,0.22,0,0,0,200,1,0,0,0,0,0,0,0,21.03,21.03,21.03,12,12,12,-70.13,-1.11,-0.78,-3.34,-12.42,-0.22,0,0,0,-9.03,-9.03,-9.03
Joe Burrow,CIN,QB,4,JAC,271.94,1.95,0.81,3.93,16.39,0.21,0,0,0,300,1,0,2,13,0,0,0,0,20.77,20.77,20.77,17.3,17.3,17.3,28.06,-0.95,-0.81,-1.93,-3.39,-0.21,0,0,0,-3.47,-3.47,-3.47
Matthew Stafford,DET,QB,4,NO,283.04,1.9,0.62,1.67,6.81,0.09,0,0,0,206,3,0,3,21,0,0,0,0,19.52,19.52,19.52,22.34,22.34,22.34,-77.04,1.1,-0.62,1.33,14.19,-0.09,0,0,0,2.82,2.82,2.82
Ryan Fitzpatrick,MIA,QB,4,SEA,273.6,1.93,1.18,3.09,14.36,0.14,0,0,0,315,0,0,6,47,1,0,0,0,19.76,19.76,19.76,23.3,23.3,23.3,41.4,-1.93,-1.18,2.91,32.64,0.86,0,0,0,3.54,3.54,3.54
Drew Brees,NO,QB,4,DET,277.43,1.99,0.66,0.82,2.08,0.02,0,0,0,246,2,0,0,0,0,0,0,0,18.73,18.73,18.73,17.84,17.84,17.84,-31.43,0.01,-0.66,-0.82,-2.08,-0.02,0,0,0,-0.89,-0.89,-0.89
Teddy Bridgewater,CAR,QB,4,ARI,269.18,1.87,0.85,1.82,7.79,0.08,0,0,0,276,2,0,3,35,1,0,0,0,18.66,18.66,18.66,28.54,28.54,28.54,6.82,0.13,-0.85,1.18,27.21,0.92,0,0,0,9.88,9.88,9.88
Kirk Cousins,MIN,QB,4,HOU,258.65,1.84,0.64,1.48,5.95,0.08,0,0,0,260,1,0,2,7,0,0,0,0,18.14,18.14,18.14,15.1,15.1,15.1,1.35,-0.84,-0.64,0.52,1.05,-0.08,0,0,0,-3.04,-3.04,-3.04
Derek Carr,LV,QB,4,BUF,254.98,1.71,0.63,1.89,7.01,0.09,0,0,0,311,2,0,4,20,0,0,0,0,17.65,17.65,17.65,22.44,22.44,22.44,56.02,0.29,-0.63,2.11,12.99,-0.09,0,0,0,4.79,4.79,4.79
Baker Mayfield,CLE,QB,4,DAL,248.22,1.95,0.96,1.27,5.29,0.06,0,0,0,165,2,0,1,8,0,0,0,0,17.66,17.66,17.66,15.4,15.4,15.4,-83.22,0.05,-0.96,-0.27,2.71,-0.06,0,0,0,-2.26,-2.26,-2.26
Tom Brady,TB,QB,4,LAC,242.75,1.72,0.49,1.27,3.22,0.05,0,0,0,369,5,0,0,0,0,0,0,0,16.72,16.72,16.72,34.76,34.76,34.76,126.25,3.28,-0.49,-1.27,-3.22,-0.05,0,0,0,18.04,18.04,18.04
Nick Mullens,SF,QB,4,PHI,245.22,1.63,0.9,1.73,7.02,0.08,0,0,0,200,1,0,0,0,0,0,0,0,16.61,16.61,16.61,12,12,12,-45.22,-0.63,-0.9,-1.73,-7.02,-0.08,0,0,0,-4.61,-4.61,-4.61
Daniel Jones,NYG,QB,4,LA,250.13,1.32,0.89,4.08,17.49,0.14,0,0,0,190,0,0,6,45,0,0,0,0,16.98,16.98,16.98,12.1,12.1,12.1,-60.13,-1.32,-0.89,1.92,27.51,-0.14,0,0,0,-4.88,-4.88,-4.88
Carson Wentz,PHI,QB,4,SF,230.29,1.32,0.71,3.05,13.34,0.09,0,0,0,193,1,0,7,37,1,0,0,0,15.66,15.66,15.66,21.42,21.42,21.42,-37.29,-0.32,-0.71,3.95,23.66,0.91,0,0,0,5.76,5.76,5.76
Nick Foles,CHI,QB,4,IND,241.56,1.24,0.76,2.34,9.1,0.08,0,0,0,249,1,0,1,0,0,0,0,0,15.25,15.25,15.25,13.96,13.96,13.96,7.44,-0.24,-0.76,-1.34,-9.1,-0.08,0,0,0,-1.29,-1.29,-1.29
Philip Rivers,IND,QB,4,CHI,240.29,1.47,0.9,1.15,3.66,0.03,0,0,0,190,1,0,0,0,0,0,0,0,15.14,15.14,15.14,11.6,11.6,11.6,-50.29,-0.47,-0.9,-1.15,-3.66,-0.03,0,0,0,-3.54,-3.54,-3.54
Justin Herbert,LAC,QB,4,TB,239.71,1.11,0.94,3.26,13.57,0.11,0,0,0,290,3,0,4,15,0,0,0,0,15.11,15.11,15.11,25.1,25.1,25.1,50.29,1.89,-0.94,0.74,1.43,-0.11,0,0,0,9.99,9.99,9.99
Dwayne Haskins,WSH,QB,4,BAL,221.65,1.04,0.79,2.04,8.29,0.06,0,0,0,314,0,0,3,3,1,0,0,0,13.42,13.42,13.42,18.86,18.86,18.86,92.35,-1.04,-0.79,0.96,-5.29,0.94,0,0,0,5.44,5.44,5.44
Alvin Kamara,NO,RB,4,DET,0,0,0,13.42,63.11,0.61,6.47,54.57,0.39,0,0,0,19,83,1,3,36,0,17.77,24.24,21,17.9,20.9,19.4,0,0,0,5.58,19.89,0.39,-3.47,-18.57,-0.39,0.13,-3.34,-1.61
Ezekiel Elliott,DAL,RB,4,CLE,0,0,0,17.59,82.11,0.73,4.01,31.74,0.25,0,0,0,12,54,0,8,71,0,17.26,21.27,19.26,12.5,20.5,16.5,0,0,0,-5.59,-28.11,-0.73,3.99,39.26,-0.25,-4.76,-0.77,-2.77
Josh Jacobs,LV,RB,4,BUF,0,0,0,19.34,85.33,0.77,3.04,24.61,0.16,0,0,0,15,48,0,3,25,0,16.57,19.61,18.09,7.3,10.3,8.8,0,0,0,-4.34,-37.33,-0.77,-0.04,0.39,-0.16,-9.27,-9.31,-9.29
Dalvin Cook,MIN,RB,4,HOU,0,0,0,18.29,83.39,0.58,3.87,34.39,0.21,0,0,0,27,130,2,2,16,0,16.52,20.39,18.45,26.6,28.6,27.6,0,0,0,8.71,46.61,1.42,-1.87,-18.39,-0.21,10.08,8.21,9.15
Kenyan Drake,ARI,RB,4,CAR,0,0,0,16.73,77.57,0.69,2.56,20.18,0.15,0,0,0,13,35,0,0,0,0,14.81,17.37,16.09,3.5,3.5,3.5,0,0,0,-3.73,-42.57,-0.69,-2.56,-20.18,-0.15,-11.31,-13.87,-12.59
Darrell Henderson,LA,RB,4,NYG,0,0,0,17.67,77.5,0.75,1.68,14.04,0.1,0,0,0,8,21,0,1,16,0,14.25,15.93,15.09,3.7,4.7,4.2,0,0,0,-9.67,-56.5,-0.75,-0.68,1.96,-0.1,-10.55,-11.23,-10.89
Jonathan Taylor,IND,RB,4,CHI,0,0,0,18.86,80.5,0.65,1.98,15.75,0.1,0,0,0,17,68,0,1,11,0,14.12,16.1,15.11,7.9,8.9,8.4,0,0,0,-1.86,-12.5,-0.65,-0.98,-4.75,-0.1,-6.22,-7.2,-6.71
Chris Carson,SEA,RB,4,MIA,0,0,0,16.44,73.52,0.46,2.96,24.41,0.23,0,0,0,16,80,2,3,20,0,13.93,16.89,15.41,22,25,23.5,0,0,0,-0.44,6.48,1.54,0.04,-4.41,-0.23,8.07,8.11,8.09
Joe Mixon,CIN,RB,4,JAC,0,0,0,17.91,76.95,0.57,2.25,16.69,0.11,0,0,0,25,151,2,6,30,1,13.44,15.69,14.56,36.1,42.1,39.1,0,0,0,7.09,74.05,1.43,3.75,13.31,0.89,22.66,26.41,24.54
Miles Sanders,PHI,RB,4,SF,0,0,0,15.27,66.84,0.36,4.17,35.04,0.17,0,0,0,13,46,0,2,30,0,13.37,17.54,15.45,7.6,9.6,8.6,0,0,0,-2.27,-20.84,-0.36,-2.17,-5.04,-0.17,-5.77,-7.94,-6.85
James Robinson,JAC,RB,4,CIN,0,0,0,15.72,69.71,0.55,2.39,20.07,0.12,0,0,0,17,75,0,4,32,0,13,15.39,14.2,10.7,14.7,12.7,0,0,0,1.28,5.29,-0.55,1.61,11.93,-0.12,-2.3,-0.69,-1.5
Devin Singletary,BUF,RB,4,LV,0,0,0,15.34,67.52,0.49,3.16,23.53,0.2,0,0,0,18,56,1,5,21,0,13.24,16.4,14.82,13.7,18.7,16.2,0,0,0,2.66,-11.52,0.51,1.84,-2.53,-0.2,0.46,2.3,1.38
Nick Chubb,CLE,RB,4,DAL,0,0,0,15.2,72.43,0.62,1.54,12,0.09,0,0,0,6,43,0,0,0,0,12.7,14.24,13.47,4.3,4.3,4.3,0,0,0,-9.2,-29.43,-0.62,-1.54,-12,-0.09,-8.4,-9.94,-9.17
David Johnson,HOU,RB,4,MIN,0,0,0,15.75,63.76,0.63,1.98,16.51,0.13,0,0,0,16,63,0,2,29,0,12.59,14.57,13.58,9.2,11.2,10.2,0,0,0,0.25,-0.76,-0.63,0.02,12.49,-0.13,-3.39,-3.37,-3.38
Austin Ekeler,LAC,RB,4,TB,0,0,0,11.78,50.6,0.3,4.65,44.6,0.18,0,0,0,2,12,0,1,2,0,12.4,17.05,14.73,1.4,2.4,1.9,0,0,0,-9.78,-38.6,-0.3,-3.65,-42.6,-0.18,-11,-14.65,-12.82
Ronald Jones,TB,RB,4,LAC,0,0,0,16.85,69.98,0.56,1.84,12.25,0.09,0,0,0,20,111,0,6,17,0,12.12,13.96,13.04,12.8,18.8,15.8,0,0,0,3.15,41.02,-0.56,4.16,4.75,-0.09,0.68,4.84,2.76
Myles Gaskin,MIA,RB,4,SEA,0,0,0,11.24,47.95,0.43,3.27,24.13,0.17,0,0,0,10,40,0,3,22,0,10.81,14.08,12.44,6.2,9.2,7.7,0,0,0,-1.24,-7.95,-0.43,-0.27,-2.13,-0.17,-4.61,-4.88,-4.74
Mike Davis,CAR,RB,4,ARI,0,0,0,12,48.56,0.38,3.56,24.08,0.19,0,0,0,16,84,1,5,27,0,10.68,14.24,12.46,17.1,22.1,19.6,0,0,0,4,35.44,0.62,1.44,2.92,-0.19,6.42,7.86,7.14
David Montgomery,CHI,RB,4,IND,0,0,0,16.21,67.05,0.39,1.99,13.01,0.06,0,0,0,11,29,0,3,30,0,10.71,12.7,11.7,5.9,8.9,7.4,0,0,0,-5.21,-38.05,-0.39,1.01,16.99,-0.06,-4.81,-3.8,-4.3
Jerick McKinnon,SF,RB,4,PHI,0,0,0,12.35,50.66,0.39,2.84,23.34,0.16,0,0,0,14,54,1,7,43,0,10.7,13.54,12.12,15.7,22.7,19.2,0,0,0,1.65,3.34,0.61,4.16,19.66,-0.16,5,9.16,7.08
Kareem Hunt,CLE,RB,4,DAL,0,0,0,8.87,40.13,0.33,3.39,29.37,0.22,0,0,0,11,71,2,0,0,0,10.25,13.64,11.94,19.1,19.1,19.1,0,0,0,2.13,30.87,1.67,-3.39,-29.37,-0.22,8.85,5.46,7.16
Mark Ingram,BAL,RB,4,WSH,0,0,0,10.55,51.66,0.48,1.9,15.06,0.12,0,0,0,8,34,1,1,3,0,10.27,12.17,11.22,9.7,10.7,10.2,0,0,0,-2.55,-17.66,0.52,-0.9,-12.06,-0.12,-0.57,-1.47,-1.02
Adrian Peterson,DET,RB,4,NO,0,0,0,14.93,58.07,0.4,0.79,6.26,0.04,0,0,0,11,36,1,0,0,0,9.07,9.86,9.46,9.6,9.6,9.6,0,0,0,-3.93,-22.07,0.6,-0.79,-6.26,-0.04,0.53,-0.26,0.13
Antonio Gibson,WSH,RB,4,BAL,0,0,0,10.48,45.89,0.27,1.99,14.95,0.07,0,0,0,13,46,1,4,82,0,8.12,10.11,9.11,18.8,22.8,20.8,0,0,0,2.52,0.11,0.73,2.01,67.05,-0.07,10.68,12.69,11.69
Latavius Murray,NO,RB,4,DET,0,0,0,9.21,37.88,0.34,1.68,14.16,0.09,0,0,0,14,64,2,1,19,0,7.78,9.46,8.62,20.3,21.3,20.8,0,0,0,4.79,26.12,1.66,-0.68,4.84,-0.09,12.52,11.84,12.18
Devonta Freeman,NYG,RB,4,LA,0,0,0,8.78,36.23,0.21,2.65,19.87,0.11,0,0,0,11,33,0,4,35,0,7.53,10.18,8.86,6.8,10.8,8.8,0,0,0,2.22,-3.23,-0.21,1.35,15.13,-0.11,-0.73,0.62,-0.05
Jeff Wilson,SF,RB,4,PHI,0,0,0,10,39.2,0.44,0.64,5.56,0.03,0,0,0,3,6,0,1,13,0,7.3,7.94,7.62,1.9,2.9,2.4,0,0,0,-7,-33.2,-0.44,0.36,7.44,-0.03,-5.4,-5.04,-5.22
Nyheim Hines,IND,RB,4,CHI,0,0,0,5.25,21.62,0.16,3.11,23.25,0.15,0,0,0,9,24,0,3,8,0,6.35,9.46,7.9,3.2,6.2,4.7,0,0,0,3.75,2.38,-0.16,-0.11,-15.25,-0.15,-3.15,-3.26,-3.2
Joshua Kelley,LAC,RB,4,TB,0,0,0,9.57,38.26,0.22,1.08,8.47,0.04,0,0,0,9,7,0,3,26,0,6.23,7.31,6.77,3.3,6.3,4.8,0,0,0,-0.57,-31.26,-0.22,1.92,17.53,-0.04,-2.93,-1.01,-1.97
Reggie Bonnafon,CAR,RB,4,ARI,0,0,0,6.62,27.3,0.26,1.83,13.6,0.09,0,0,0,10,53,0,2,18,1,6.19,8.02,7.1,13.1,15.1,14.1,0,0,0,3.38,25.7,-0.26,0.17,4.4,0.91,6.91,7.08,6.99
Malcolm Brown,LA,RB,4,NYG,0,0,0,7.58,31.06,0.3,0.94,7.73,0.06,0,0,0,9,38,0,5,19,0,6.04,6.98,6.51,5.7,10.7,8.2,0,0,0,1.42,6.94,-0.3,4.06,11.27,-0.06,-0.34,3.72,1.69
LeSean McCoy,TB,RB,4,LAC,0,0,0,6.83,29.5,0.24,1.69,10.42,0.07,0,0,0,1,3,0,1,3,0,5.85,7.54,6.69,0.6,1.6,1.1,0,0,0,-5.83,-26.5,-0.24,-0.69,-7.42,-0.07,-5.25,-5.94,-5.59
Duke Johnson,HOU,RB,4,MIN,0,0,0,3.78,16.4,0.11,2.81,23.08,0.17,0,0,0,5,24,0,3,21,0,5.63,8.44,7.04,4.5,7.5,6,0,0,0,1.22,7.6,-0.11,0.19,-2.08,-0.17,-1.13,-0.94,-1.04
Travis Homer,SEA,RB,4,MIA,0,0,0,5.3,21.99,0.17,1.36,10.71,0.09,0,0,0,4,5,0,1,3,1,4.83,6.19,5.51,6.8,7.8,7.3,0,0,0,-1.3,-16.99,-0.17,-0.36,-7.71,0.91,1.97,1.61,1.79
Alexander Mattison,MIN,RB,4,HOU,0,0,0,5.76,25.37,0.16,0.99,8.24,0.06,0,0,0,7,17,1,0,0,0,4.68,5.67,5.18,7.7,7.7,7.7,0,0,0,1.24,-8.37,0.84,-0.99,-8.24,-0.06,3.02,2.03,2.53
JD McKissic,WSH,RB,4,BAL,0,0,0,3.87,16.09,0.09,2.38,17.73,0.08,0,0,0,2,6,0,7,40,0,4.4,6.78,5.59,4.6,11.6,8.1,0,0,0,-1.87,-10.09,-0.09,4.62,22.27,-0.08,0.2,4.82,2.51
Dion Lewis,NYG,RB,4,LA,0,0,0,4.29,18.2,0.09,2.02,14.27,0.08,0,0,0,1,10,0,2,8,0,4.27,6.29,5.28,1.8,3.8,2.8,0,0,0,-3.29,-8.2,-0.09,-0.02,-6.27,-0.08,-2.47,-2.49,-2.48
Gus Edwards,BAL,RB,4,WSH,0,0,0,6.59,30.66,0.18,0.16,1.22,0.01,0,0,0,9,38,0,0,0,0,4.33,4.49,4.41,3.8,3.8,3.8,0,0,0,2.41,7.34,-0.18,-0.16,-1.22,-0.01,-0.53,-0.69,-0.61
Kerryon Johnson,DET,RB,4,NO,0,0,0,5.06,21.2,0.15,1.07,8.73,0.06,0,0,0,3,9,0,1,3,0,4.25,5.32,4.78,1.2,2.2,1.7,0,0,0,-2.06,-12.2,-0.15,-0.07,-5.73,-0.06,-3.05,-3.12,-3.08
D'Andre Swift,DET,RB,4,NO,0,0,0,2.09,8.61,0.06,2.41,19.77,0.13,0,0,0,4,22,0,4,30,1,3.98,6.39,5.18,11.2,15.2,13.2,0,0,0,1.91,13.39,-0.06,1.59,10.23,0.87,7.22,8.81,8.01
Chase Edmonds,ARI,RB,4,CAR,0,0,0,3.69,16.25,0.14,1.42,10.58,0.09,0,0,0,4,16,0,5,24,1,4.06,5.48,4.77,10,15,12.5,0,0,0,0.31,-0.25,-0.14,3.58,13.42,0.91,5.94,9.52,7.73
Giovani Bernard,CIN,RB,4,JAC,0,0,0,2.62,11.13,0.08,2.22,15.65,0.11,0,0,0,2,19,0,0,0,0,3.82,6.04,4.93,1.9,1.9,1.9,0,0,0,-0.62,7.87,-0.08,-2.22,-15.65,-0.11,-1.92,-4.14,-3.03
Boston Scott,PHI,RB,4,SF,0,0,0,3.99,16.67,0.1,1.43,10.92,0.06,0,0,0,2,1,0,0,0,0,3.72,5.15,4.44,0.1,0.1,0.1,0,0,0,-1.99,-15.67,-0.1,-1.43,-10.92,-0.06,-3.62,-5.05,-4.34
JK Dobbins,BAL,RB,4,WSH,0,0,0,4.28,18.57,0.13,0.79,6.23,0.05,0,0,0,5,16,0,1,1,0,3.56,4.35,3.96,1.7,2.7,2.2,0,0,0,0.72,-2.57,-0.13,0.21,-5.23,-0.05,-1.86,-1.65,-1.76
Jalen Richard,LV,RB,4,BUF,0,0,0,1.54,6.92,0.05,2.07,18.26,0.11,0,0,0,1,6,0,2,10,0,3.48,5.55,4.51,1.6,3.6,2.6,0,0,0,-0.54,-0.92,-0.05,-0.07,-8.26,-0.11,-1.88,-1.95,-1.91
Jordan Wilkins,IND,RB,4,CHI,0,0,0,4.44,18.87,0.15,0.32,2.31,0.01,0,0,0,9,15,0,1,16,0,3.08,3.4,3.24,3.1,4.1,3.6,0,0,0,4.56,-3.87,-0.15,0.68,13.69,-0.01,0.02,0.7,0.36
Matt Breida,MIA,RB,4,SEA,0,0,0,3.43,15.53,0.11,0.83,6.5,0.05,0,0,0,3,9,0,3,39,0,3.16,3.99,3.58,4.8,7.8,6.3,0,0,0,-0.43,-6.53,-0.11,2.17,32.5,-0.05,1.64,3.81,2.72
Peyton Barber,WSH,RB,4,BAL,0,0,0,5.24,20.08,0.12,0.36,2.5,0.01,0,0,0,3,5,0,0,0,0,3.04,3.4,3.22,0.5,0.5,0.5,0,0,0,-2.24,-15.08,-0.12,-0.36,-2.5,-0.01,-2.54,-2.9,-2.72
Tony Pollard,DAL,RB,4,CLE,0,0,0,2.01,8.88,0.07,1.18,9.19,0.07,0,0,0,3,16,1,1,16,0,2.65,3.83,3.24,9.2,10.2,9.7,0,0,0,0.99,7.12,0.93,-0.18,6.81,-0.07,6.55,6.37,6.46
Ke'Shawn Vaughn,TB,RB,4,LAC,0,0,0,2.41,9.78,0.09,1.27,8.02,0.05,0,0,0,3,4,0,2,22,1,2.62,3.89,3.26,8.6,10.6,9.6,0,0,0,0.59,-5.78,-0.09,0.73,13.98,0.95,5.98,6.71,6.34
Corey Clement,PHI,RB,4,SF,0,0,0,2.27,9.13,0.06,1.25,9.76,0.05,0,0,0,2,3,0,0,0,0,2.55,3.8,3.18,0.3,0.3,0.3,0,0,0,-0.27,-6.13,-0.06,-1.25,-9.76,-0.05,-2.25,-3.5,-2.88
Wayne Gallman,NYG,RB,4,LA,0,0,0,3.06,12.39,0.07,0.63,4.49,0.02,0,0,0,6,45,0,0,0,0,2.23,2.86,2.54,4.5,4.5,4.5,0,0,0,2.94,32.61,-0.07,-0.63,-4.49,-0.02,2.27,1.64,1.96
Kyle Juszczyk,SF,RB,4,PHI,0,0,0,1.09,4.33,0.05,1,10.37,0.05,0,0,0,0,0,0,1,13,0,2.07,3.07,2.57,1.3,2.3,1.8,0,0,0,-1.09,-4.33,-0.05,0,2.63,-0.05,-0.77,-0.77,-0.77
DeeJay Dallas,SEA,RB,4,MIA,0,0,0,0.87,3.55,0.03,0.84,6.94,0.06,0,0,0,2,8,0,2,15,0,1.59,2.43,2.01,2.3,4.3,3.3,0,0,0,1.13,4.45,-0.03,1.16,8.06,-0.06,0.71,1.87,1.29
